all_agree_true_count,claim_disagreement_count,claim_disagreement_type,claim_key,claim_source,claude_dir,claude_dir_set,consensus_confidence,consensus_data_source,consensus_effect_pct,consensus_notes,consensus_support,construct_drift_count,construct_drift_flags,cross_model_direction_agreement,cross_model_direction_set,cross_model_support_n,drift_arm_mismatch,drift_concentration_vs_content,drift_figure_only_target,drift_pooled_vs_subgroup_mismatch,drift_timepoint_mismatch,drift_tissue_mismatch,element,element_mismatch_flag,gemini_dir,gemini_dir_set,has_factorial_structure,has_n,has_tc_confusion,has_variance,high_disagreement_flag,initial_label,is_control_paper,kimi_dir,kimi_dir_set,label_confidence,label_rationale,pairwise_all_agree_rate_claim,pairwise_claim_available,pairwise_element,pairwise_relaxed_claude_dir_set,pairwise_relaxed_gemini_dir_set,pairwise_relaxed_kimi_dir_set,pairwise_relaxed_row_count,pairwise_relaxed_support_n,pairwise_relaxed_tissues,pairwise_row_count,pairwise_tissue,paper_agreement_fraction,paper_direction_agreement_rate,paper_id,paper_pairwise_all_agree_rate,paper_recon_warning_count,paper_recon_warnings,paper_root_cause,paper_root_cause_confidence,paper_root_cause_note,profile_benchmark_comparability,profile_benchmark_comparability_band,profile_construct_drift,profile_construct_drift_band,profile_cross_model_concordance,profile_cross_model_concordance_band,profile_numeric_grounding,profile_numeric_grounding_band,profile_overall_score,profile_structural_risk,profile_structural_risk_band,profile_within_paper_support,profile_within_paper_support_band,report_abstract_mentions_n,report_alignment_artifact,report_available,report_averaging_conflict,report_channel_count,report_channel_weight_abstract,report_channel_weight_conclusion,report_channel_weight_figure,report_channel_weight_results_text,report_channel_weight_table,report_channel_weighted_support,report_conclusion_mentions_n,report_coverage_limitation,report_explicit_ai_error,report_factorial_arm_selection_issue,report_factorial_conflict,report_figure_digitization_limit,report_figure_mentions_n,report_gt_issue,report_match_summary_text,report_mentions_abstract,report_mentions_conclusion,report_mentions_figure_evidence,report_mentions_gt_crosscheck,report_mentions_results_text,report_mentions_table_evidence,report_no_concentration_data,report_overall_excellent,report_overall_partial,report_overall_rating_text,report_path,report_results_mentions_n,report_status_skip,report_status_text,report_table_mentions_n,report_timepoint_conflict,report_treatment_arm_confusion,report_wrong_tissue,report_zero_match,risk_flag_count,risk_flags,swap_risk_flag,tissue,warning_averaging_risk,warning_factorial_risk,warning_figure_only_risk,warning_multi_condition_risk,warning_sparse_recon_risk,warning_tc_confusion_risk,warning_timepoint_risk
1,0,,011_Huluka_1994::K::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 2,-22.885572139303488,Models agree (diff=0.0%),2,2,"[""figure_only_target"", ""timepoint_mismatch""]",True,"[""decrease""]",3,False,False,True,False,True,False,K,False,decrease,"[""decrease""]",True,True,True,True,False,likely_extraction_coverage_problem,False,decrease,"[""decrease""]",high,Paper is audited as a coverage limitation and this claim is not strongly rescued by stable consensus support.,1.0,True,K,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,011_Huluka_1994,1.0,6,"[""This paper uses FACE vs CONTROL terminology - CONTROL is ambient CO2, FACE is elevated"", ""Split-plot design with water stress subplots - ensure only CO2 main effects are extracted"", ""Multiple sampling dates with different tissue types - need to extract all relevant timepoints"", ""Some nutrients only significant on certain dates - check significance carefully"", ""Figures 1-2 show ratios (CONTROL/FACE) not raw concentrations - extract from tables only"", ""Table 2 provides sufficiency ranges for reference but actual treatment data is in text/figures""]",extraction_coverage_limitation,high,Wrong temporal point in extracted data; GT uses DOY 247 values not accessible to all models.,2,medium,2,high,3,high,3,high,8,1,medium,3,high,0,False,True,False,2,0,0,1,2,3,6,0,True,False,False,True,True,10,False,,False,False,True,True,True,True,False,False,False,"TECHNICALLY CORRECT EXTRACTION / WRONG DATE SELECTED. MAE of 18.2% reflects date mismatch, not extraction error. Elements with stable effects (Cu, Zn, P) extracted with high accuracy.",C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\011_Huluka_1994_report.md,0,False,,13,True,False,False,False,5,"[""factorial_structure"", ""paper_extraction_coverage_known"", ""tc_confusion"", ""warning_figure_only_risk"", ""warning_timepoint_risk""]",False,leaf,False,True,True,False,False,True,True
1,0,,011_Huluka_1994::Mg::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 2,-25.531914893617024,Models agree (diff=0.0%),2,2,"[""figure_only_target"", ""timepoint_mismatch""]",True,"[""decrease""]",3,False,False,True,False,True,False,Mg,False,decrease,"[""decrease""]",True,True,True,True,False,likely_extraction_coverage_problem,False,decrease,"[""decrease""]",high,Paper is audited as a coverage limitation and this claim is not strongly rescued by stable consensus support.,1.0,True,Mg,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,011_Huluka_1994,1.0,6,"[""This paper uses FACE vs CONTROL terminology - CONTROL is ambient CO2, FACE is elevated"", ""Split-plot design with water stress subplots - ensure only CO2 main effects are extracted"", ""Multiple sampling dates with different tissue types - need to extract all relevant timepoints"", ""Some nutrients only significant on certain dates - check significance carefully"", ""Figures 1-2 show ratios (CONTROL/FACE) not raw concentrations - extract from tables only"", ""Table 2 provides sufficiency ranges for reference but actual treatment data is in text/figures""]",extraction_coverage_limitation,high,Wrong temporal point in extracted data; GT uses DOY 247 values not accessible to all models.,2,medium,2,high,3,high,3,high,8,1,medium,3,high,0,False,True,False,2,0,0,1,2,3,6,0,True,False,False,True,True,10,False,,False,False,True,True,True,True,False,False,False,"TECHNICALLY CORRECT EXTRACTION / WRONG DATE SELECTED. MAE of 18.2% reflects date mismatch, not extraction error. Elements with stable effects (Cu, Zn, P) extracted with high accuracy.",C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\011_Huluka_1994_report.md,0,False,,13,True,False,False,False,5,"[""factorial_structure"", ""paper_extraction_coverage_known"", ""tc_confusion"", ""warning_figure_only_risk"", ""warning_timepoint_risk""]",False,leaf,False,True,True,False,False,True,True
1,0,,011_Huluka_1994::Mn::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 2,-22.5925925925926,Models agree (diff=0.0%),2,2,"[""figure_only_target"", ""timepoint_mismatch""]",True,"[""decrease""]",3,False,False,True,False,True,False,Mn,False,decrease,"[""decrease""]",True,True,True,True,False,likely_extraction_coverage_problem,False,decrease,"[""decrease""]",high,Paper is audited as a coverage limitation and this claim is not strongly rescued by stable consensus support.,1.0,True,Mn,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,011_Huluka_1994,1.0,6,"[""This paper uses FACE vs CONTROL terminology - CONTROL is ambient CO2, FACE is elevated"", ""Split-plot design with water stress subplots - ensure only CO2 main effects are extracted"", ""Multiple sampling dates with different tissue types - need to extract all relevant timepoints"", ""Some nutrients only significant on certain dates - check significance carefully"", ""Figures 1-2 show ratios (CONTROL/FACE) not raw concentrations - extract from tables only"", ""Table 2 provides sufficiency ranges for reference but actual treatment data is in text/figures""]",extraction_coverage_limitation,high,Wrong temporal point in extracted data; GT uses DOY 247 values not accessible to all models.,2,medium,2,high,3,high,3,high,8,1,medium,3,high,0,False,True,False,2,0,0,1,2,3,6,0,True,False,False,True,True,10,False,,False,False,True,True,True,True,False,False,False,"TECHNICALLY CORRECT EXTRACTION / WRONG DATE SELECTED. MAE of 18.2% reflects date mismatch, not extraction error. Elements with stable effects (Cu, Zn, P) extracted with high accuracy.",C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\011_Huluka_1994_report.md,0,False,,13,True,False,False,False,5,"[""factorial_structure"", ""paper_extraction_coverage_known"", ""tc_confusion"", ""warning_figure_only_risk"", ""warning_timepoint_risk""]",False,leaf,False,True,True,False,False,True,True
1,0,,011_Huluka_1994::N::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 2,-32.051282051282044,Models agree (diff=0.0%),2,2,"[""figure_only_target"", ""timepoint_mismatch""]",True,"[""decrease""]",3,False,False,True,False,True,False,N,False,decrease,"[""decrease""]",True,True,True,True,False,likely_extraction_coverage_problem,False,decrease,"[""decrease""]",high,Paper is audited as a coverage limitation and this claim is not strongly rescued by stable consensus support.,1.0,True,N,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,011_Huluka_1994,1.0,6,"[""This paper uses FACE vs CONTROL terminology - CONTROL is ambient CO2, FACE is elevated"", ""Split-plot design with water stress subplots - ensure only CO2 main effects are extracted"", ""Multiple sampling dates with different tissue types - need to extract all relevant timepoints"", ""Some nutrients only significant on certain dates - check significance carefully"", ""Figures 1-2 show ratios (CONTROL/FACE) not raw concentrations - extract from tables only"", ""Table 2 provides sufficiency ranges for reference but actual treatment data is in text/figures""]",extraction_coverage_limitation,high,Wrong temporal point in extracted data; GT uses DOY 247 values not accessible to all models.,2,medium,2,high,3,high,3,high,8,1,medium,3,high,0,False,True,False,2,0,0,1,2,3,6,0,True,False,False,True,True,10,False,,False,False,True,True,True,True,False,False,False,"TECHNICALLY CORRECT EXTRACTION / WRONG DATE SELECTED. MAE of 18.2% reflects date mismatch, not extraction error. Elements with stable effects (Cu, Zn, P) extracted with high accuracy.",C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\011_Huluka_1994_report.md,0,False,,13,True,False,False,False,5,"[""factorial_structure"", ""paper_extraction_coverage_known"", ""tc_confusion"", ""warning_figure_only_risk"", ""warning_timepoint_risk""]",False,leaf,False,True,True,False,False,True,True
1,0,,011_Huluka_1994::P::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 2,-10.526315789473681,Models agree (diff=0.0%),2,2,"[""figure_only_target"", ""timepoint_mismatch""]",True,"[""decrease""]",3,False,False,True,False,True,False,P,False,decrease,"[""decrease""]",True,True,True,True,False,likely_extraction_coverage_problem,False,decrease,"[""decrease""]",high,Paper is audited as a coverage limitation and this claim is not strongly rescued by stable consensus support.,1.0,True,P,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,011_Huluka_1994,1.0,6,"[""This paper uses FACE vs CONTROL terminology - CONTROL is ambient CO2, FACE is elevated"", ""Split-plot design with water stress subplots - ensure only CO2 main effects are extracted"", ""Multiple sampling dates with different tissue types - need to extract all relevant timepoints"", ""Some nutrients only significant on certain dates - check significance carefully"", ""Figures 1-2 show ratios (CONTROL/FACE) not raw concentrations - extract from tables only"", ""Table 2 provides sufficiency ranges for reference but actual treatment data is in text/figures""]",extraction_coverage_limitation,high,Wrong temporal point in extracted data; GT uses DOY 247 values not accessible to all models.,2,medium,2,high,3,high,3,high,8,1,medium,3,high,0,False,True,False,2,0,0,1,2,3,6,0,True,False,False,True,True,10,False,,False,False,True,True,True,True,False,False,False,"TECHNICALLY CORRECT EXTRACTION / WRONG DATE SELECTED. MAE of 18.2% reflects date mismatch, not extraction error. Elements with stable effects (Cu, Zn, P) extracted with high accuracy.",C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\011_Huluka_1994_report.md,0,False,,13,True,False,False,False,5,"[""factorial_structure"", ""paper_extraction_coverage_known"", ""tc_confusion"", ""warning_figure_only_risk"", ""warning_timepoint_risk""]",False,leaf,False,True,True,False,False,True,True
1,0,,011_Huluka_1994::Zn::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 2,-18.53658536585366,Models agree (diff=0.0%),2,2,"[""figure_only_target"", ""timepoint_mismatch""]",True,"[""decrease""]",3,False,False,True,False,True,False,Zn,False,decrease,"[""decrease""]",True,True,True,True,False,likely_extraction_coverage_problem,False,decrease,"[""decrease""]",high,Paper is audited as a coverage limitation and this claim is not strongly rescued by stable consensus support.,1.0,True,Zn,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,011_Huluka_1994,1.0,6,"[""This paper uses FACE vs CONTROL terminology - CONTROL is ambient CO2, FACE is elevated"", ""Split-plot design with water stress subplots - ensure only CO2 main effects are extracted"", ""Multiple sampling dates with different tissue types - need to extract all relevant timepoints"", ""Some nutrients only significant on certain dates - check significance carefully"", ""Figures 1-2 show ratios (CONTROL/FACE) not raw concentrations - extract from tables only"", ""Table 2 provides sufficiency ranges for reference but actual treatment data is in text/figures""]",extraction_coverage_limitation,high,Wrong temporal point in extracted data; GT uses DOY 247 values not accessible to all models.,2,medium,2,high,3,high,3,high,8,1,medium,3,high,0,False,True,False,2,0,0,1,2,3,6,0,True,False,False,True,True,10,False,,False,False,True,True,True,True,False,False,False,"TECHNICALLY CORRECT EXTRACTION / WRONG DATE SELECTED. MAE of 18.2% reflects date mismatch, not extraction error. Elements with stable effects (Cu, Zn, P) extracted with high accuracy.",C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\011_Huluka_1994_report.md,0,False,,13,True,False,False,False,5,"[""factorial_structure"", ""paper_extraction_coverage_known"", ""tc_confusion"", ""warning_figure_only_risk"", ""warning_timepoint_risk""]",False,leaf,False,True,True,False,False,True,True
0,1,claude_only,016_Fernando_2012a::Cu::grain,disagreement_only,,[],high,Figure 1,-2.040816326530623,Main effects averaged across four environments,0,1,"[""figure_only_target""]",True,"[""no-change""]",1,False,False,True,False,False,False,Cu,False,no-change,"[""no-change""]",True,True,True,True,False,likely_alignment_or_structure_problem,False,,[],medium,Claim notes indicate averaging or proxy use across non-target design dimensions.,0.0,True,Cu,[],"[""no-change""]",[],1,1,"[""grain""]",1,grain,0.0,,016_Fernando_2012a,0.0,4,"[""Paper uses 'a[CO2]' for ambient (control) and 'e[CO2]' for elevated (treatment) - ensure correct assignment"", ""Multiple environmental conditions (2008-TOS1, 2008-TOS2, 2009-TOS1, 2009-TOS2) may create confusion about which data to extract"", ""Some mineral data referenced from Fernando et al. 2012 - verify these are not duplicate extractions"", ""Figure 1 caption states some data taken from previous paper - may need to exclude to avoid double-counting""]",,,,2,medium,1,medium,0,low,3,high,6,1,medium,3,high,0,False,True,False,3,0,0,1,2,3,6,0,False,False,False,False,True,16,False,"3/6 GT rows matched, MAE = 1.8%",False,False,True,True,True,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\016_Fernando_2012a_report.md,2,False,,1,False,False,False,False,5,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion"", ""warning_figure_only_risk""]",False,grain,False,True,True,False,False,True,False
0,1,claude_only,016_Fernando_2012a::K::grain,disagreement_only,,[],high,Figure 1,0.0,Main effects averaged across four environments,0,1,"[""figure_only_target""]",True,"[""no-change""]",1,False,False,True,False,False,False,K,False,no-change,"[""no-change""]",True,True,True,True,False,likely_alignment_or_structure_problem,False,,[],medium,Claim notes indicate averaging or proxy use across non-target design dimensions.,0.0,True,K,[],"[""no-change""]",[],1,1,"[""grain""]",1,grain,0.0,,016_Fernando_2012a,0.0,4,"[""Paper uses 'a[CO2]' for ambient (control) and 'e[CO2]' for elevated (treatment) - ensure correct assignment"", ""Multiple environmental conditions (2008-TOS1, 2008-TOS2, 2009-TOS1, 2009-TOS2) may create confusion about which data to extract"", ""Some mineral data referenced from Fernando et al. 2012 - verify these are not duplicate extractions"", ""Figure 1 caption states some data taken from previous paper - may need to exclude to avoid double-counting""]",,,,2,medium,1,medium,0,low,3,high,6,1,medium,3,high,0,False,True,False,3,0,0,1,2,3,6,0,False,False,False,False,True,16,False,"3/6 GT rows matched, MAE = 1.8%",False,False,True,True,True,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\016_Fernando_2012a_report.md,2,False,,1,False,False,False,False,5,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion"", ""warning_figure_only_risk""]",False,grain,False,True,True,False,False,True,False
0,1,claude_only,016_Fernando_2012a::Mg::grain,disagreement_only,,[],high,Figure 1,-7.692307692307699,Main effects averaged across four environments,0,1,"[""figure_only_target""]",True,"[""decrease""]",1,False,False,True,False,False,False,Mg,False,decrease,"[""decrease""]",True,True,True,True,False,likely_alignment_or_structure_problem,False,,[],medium,Claim notes indicate averaging or proxy use across non-target design dimensions.,0.0,True,Mg,[],"[""decrease""]",[],1,1,"[""grain""]",1,grain,0.0,,016_Fernando_2012a,0.0,4,"[""Paper uses 'a[CO2]' for ambient (control) and 'e[CO2]' for elevated (treatment) - ensure correct assignment"", ""Multiple environmental conditions (2008-TOS1, 2008-TOS2, 2009-TOS1, 2009-TOS2) may create confusion about which data to extract"", ""Some mineral data referenced from Fernando et al. 2012 - verify these are not duplicate extractions"", ""Figure 1 caption states some data taken from previous paper - may need to exclude to avoid double-counting""]",,,,2,medium,1,medium,0,low,3,high,6,1,medium,3,high,0,False,True,False,3,0,0,1,2,3,6,0,False,False,False,False,True,16,False,"3/6 GT rows matched, MAE = 1.8%",False,False,True,True,True,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\016_Fernando_2012a_report.md,2,False,,1,False,False,False,False,5,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion"", ""warning_figure_only_risk""]",False,grain,False,True,True,False,False,True,False
0,1,claude_only,016_Fernando_2012a::Mn::grain,disagreement_only,,[],high,Figure 1,-2.857142857142857,Main effects averaged across four environments,0,1,"[""figure_only_target""]",True,"[""no-change""]",1,False,False,True,False,False,False,Mn,False,no-change,"[""no-change""]",True,True,True,True,False,likely_alignment_or_structure_problem,False,,[],medium,Claim notes indicate averaging or proxy use across non-target design dimensions.,0.0,True,Mn,[],"[""no-change""]",[],1,1,"[""grain""]",1,grain,0.0,,016_Fernando_2012a,0.0,4,"[""Paper uses 'a[CO2]' for ambient (control) and 'e[CO2]' for elevated (treatment) - ensure correct assignment"", ""Multiple environmental conditions (2008-TOS1, 2008-TOS2, 2009-TOS1, 2009-TOS2) may create confusion about which data to extract"", ""Some mineral data referenced from Fernando et al. 2012 - verify these are not duplicate extractions"", ""Figure 1 caption states some data taken from previous paper - may need to exclude to avoid double-counting""]",,,,2,medium,1,medium,0,low,3,high,6,1,medium,3,high,0,False,True,False,3,0,0,1,2,3,6,0,False,False,False,False,True,16,False,"3/6 GT rows matched, MAE = 1.8%",False,False,True,True,True,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\016_Fernando_2012a_report.md,2,False,,1,False,False,False,False,5,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion"", ""warning_figure_only_risk""]",False,grain,False,True,True,False,False,True,False
0,1,kimi_only,016_Fernando_2012a::N::grain,disagreement_only,,[],medium,Results section 3.2 (converted from flour protein),-11.084718923198736,"Flour protein concentrations (128 g/kg treatment, 144 g/kg control) converted to N using factor of 5.7. SE values not reported in text; n=16 represents combined data across four environments (2 years × 2 sowing times).",0,1,"[""figure_only_target""]",True,"[""decrease""]",1,False,False,True,False,False,False,N,False,decrease,"[""decrease""]",True,True,True,False,False,likely_alignment_or_structure_problem,False,,[],medium,Factorial structure and treatment/control ambiguity raise alignment risk.,0.0,True,N,[],"[""decrease""]",[],1,1,"[""grain""]",1,grain,0.0,,016_Fernando_2012a,0.0,4,"[""Paper uses 'a[CO2]' for ambient (control) and 'e[CO2]' for elevated (treatment) - ensure correct assignment"", ""Multiple environmental conditions (2008-TOS1, 2008-TOS2, 2009-TOS1, 2009-TOS2) may create confusion about which data to extract"", ""Some mineral data referenced from Fernando et al. 2012 - verify these are not duplicate extractions"", ""Figure 1 caption states some data taken from previous paper - may need to exclude to avoid double-counting""]",,,,2,medium,1,medium,0,low,2,medium,5,1,medium,3,high,0,False,True,False,3,0,0,1,2,3,6,0,False,False,False,False,True,16,False,"3/6 GT rows matched, MAE = 1.8%",False,False,True,True,True,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\016_Fernando_2012a_report.md,2,False,,1,False,False,False,False,6,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support"", ""tc_confusion"", ""warning_figure_only_risk""]",False,grain,False,True,True,False,False,True,False
0,1,claude_only,016_Fernando_2012a::Na::grain,disagreement_only,,[],high,Figure 1,-19.230769230769234,Main effects averaged across four environments,0,1,"[""figure_only_target""]",True,"[""decrease""]",1,False,False,True,False,False,False,Na,False,decrease,"[""decrease""]",True,True,True,True,False,likely_alignment_or_structure_problem,False,,[],medium,Claim notes indicate averaging or proxy use across non-target design dimensions.,0.0,True,Na,[],"[""decrease""]",[],1,1,"[""grain""]",1,grain,0.0,,016_Fernando_2012a,0.0,4,"[""Paper uses 'a[CO2]' for ambient (control) and 'e[CO2]' for elevated (treatment) - ensure correct assignment"", ""Multiple environmental conditions (2008-TOS1, 2008-TOS2, 2009-TOS1, 2009-TOS2) may create confusion about which data to extract"", ""Some mineral data referenced from Fernando et al. 2012 - verify these are not duplicate extractions"", ""Figure 1 caption states some data taken from previous paper - may need to exclude to avoid double-counting""]",,,,2,medium,1,medium,0,low,3,high,6,1,medium,3,high,0,False,True,False,3,0,0,1,2,3,6,0,False,False,False,False,True,16,False,"3/6 GT rows matched, MAE = 1.8%",False,False,True,True,True,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\016_Fernando_2012a_report.md,2,False,,1,False,False,False,False,5,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion"", ""warning_figure_only_risk""]",False,grain,False,True,True,False,False,True,False
0,1,claude_only,016_Fernando_2012a::P::grain,disagreement_only,,[],high,Figure 1,-11.428571428571425,Main effects averaged across four environments,0,1,"[""figure_only_target""]",True,"[""decrease""]",1,False,False,True,False,False,False,P,False,decrease,"[""decrease""]",True,True,True,True,False,likely_alignment_or_structure_problem,False,,[],medium,Claim notes indicate averaging or proxy use across non-target design dimensions.,0.0,True,P,[],"[""decrease""]",[],1,1,"[""grain""]",1,grain,0.0,,016_Fernando_2012a,0.0,4,"[""Paper uses 'a[CO2]' for ambient (control) and 'e[CO2]' for elevated (treatment) - ensure correct assignment"", ""Multiple environmental conditions (2008-TOS1, 2008-TOS2, 2009-TOS1, 2009-TOS2) may create confusion about which data to extract"", ""Some mineral data referenced from Fernando et al. 2012 - verify these are not duplicate extractions"", ""Figure 1 caption states some data taken from previous paper - may need to exclude to avoid double-counting""]",,,,2,medium,1,medium,0,low,3,high,6,1,medium,3,high,0,False,True,False,3,0,0,1,2,3,6,0,False,False,False,False,True,16,False,"3/6 GT rows matched, MAE = 1.8%",False,False,True,True,True,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\016_Fernando_2012a_report.md,2,False,,1,False,False,False,False,5,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion"", ""warning_figure_only_risk""]",False,grain,False,True,True,False,False,True,False
,2,claude_only;claude_only,017_Fangmeier_2002::Ca::aboveground,disagreement_only,,,high,Table 4,2.9850746268656745,Combined data from 3 sites at maximum leaf area harvest,0,1,"[""pooled_vs_subgroup_mismatch""]",,[],0,False,False,False,True,False,False,Ca,False,,,True,False,True,False,False,likely_alignment_or_structure_problem,False,,,high,"Paper/report indicates tissue, arm, or matching/alignment artifacts.",,,,"[""decrease""]","[""decrease""]","[""decrease"", ""increase""]",5,3,"[""aboveground biomass"", ""tuber"", ""tubers"", ""whole""]",,,0.5161,1.0,017_Fangmeier_2002,0.0,7,"[""Complex multi-site European experiment with varying CO2 levels across sites"", ""Some sites used FACE, others used OTC - different exposure systems"", ""Paper includes both CO2 and ozone treatments - ensure CO2-only comparisons"", ""Treatment codes in tables: NF = ambient air control, 680 = CO2 enriched treatment"", ""Chamber effects analyzed separately - use only CO2 treatment comparisons"", ""Harvest timing effects mentioned - intermediate vs final harvest data available"", ""Some developmental stage differences between treatments could confound results""]",matching_alignment_artifact,high,Correct condition-specific values existed in extractions but matcher averaged across tissue/harvest/condition.,2,medium,1,medium,0,low,1,low,3,2,high,3,high,0,True,True,True,2,0,1,0,0,3,4,2,False,False,False,True,True,0,False,"32/32 GT rows matched, MAE = 8.0%",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\017_Fangmeier_2002_report.md,0,False,,46,True,False,False,False,7,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""paper_alignment_known"", ""partial_model_support"", ""tc_confusion"", ""warning_multi_condition_risk""]",False,aboveground,False,True,False,True,False,True,False
0,2,kimi_only;kimi_only,017_Fangmeier_2002::Ca::aboveground biomass,disagreement_only,,[],medium,Table 4,2.9850746268656745,Pooled across 3 sites. SD not reported in table.,0,1,"[""pooled_vs_subgroup_mismatch""]",True,"[""increase""]",1,False,False,False,True,False,False,Ca,False,,[],True,False,True,False,False,likely_alignment_or_structure_problem,False,increase,"[""increase""]",high,"Paper/report indicates tissue, arm, or matching/alignment artifacts.",0.0,True,Ca,"[""decrease""]","[""decrease""]","[""decrease"", ""increase""]",5,3,"[""aboveground biomass"", ""tuber"", ""tubers"", ""whole""]",1,aboveground biomass,0.5161,1.0,017_Fangmeier_2002,0.0,7,"[""Complex multi-site European experiment with varying CO2 levels across sites"", ""Some sites used FACE, others used OTC - different exposure systems"", ""Paper includes both CO2 and ozone treatments - ensure CO2-only comparisons"", ""Treatment codes in tables: NF = ambient air control, 680 = CO2 enriched treatment"", ""Chamber effects analyzed separately - use only CO2 treatment comparisons"", ""Harvest timing effects mentioned - intermediate vs final harvest data available"", ""Some developmental stage differences between treatments could confound results""]",matching_alignment_artifact,high,Correct condition-specific values existed in extractions but matcher averaged across tissue/harvest/condition.,2,medium,1,medium,0,low,1,low,3,2,high,3,high,0,True,True,True,2,0,1,0,0,3,4,2,False,False,False,True,True,0,False,"32/32 GT rows matched, MAE = 8.0%",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\017_Fangmeier_2002_report.md,0,False,,46,True,False,False,False,7,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""paper_alignment_known"", ""partial_model_support"", ""tc_confusion"", ""warning_multi_condition_risk""]",False,aboveground biomass,False,True,False,True,False,True,False
