row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__032_Kanowski_2001__r228,gt,032_Kanowski_2001,mineral_concentration,na,ca,foliar,flindersia_brayleyana,eco2_790_amb_350,single_cell,ratio,ambient_co2,-0.227100,,Loladze CO2 Dataset row 228,0,Species='Flindersia brayleyana'->flindersia_brayleyana | Tissue='foliar'->foliar | Element='Ca'->ca | eCO2=790 aCO2=350->eco2_790_amb_350 | AdditionalInfo='' | (E-A)/A=-0.2271 | n_species_in_ref=2 | ref='Kanowski 2001' || UNDETERMINABLE_COLLISION: 2 GT rows share this canonical key with differing means; no descriptor/Additional-Info coordinate recovers the distinction (not guessed per BIAS RULES) -> AMBIGUOUS,gt-decode-v2
gt__032_Kanowski_2001__r229,gt,032_Kanowski_2001,mineral_concentration,na,ca,foliar,flindersia_brayleyana,eco2_790_amb_350,single_cell,ratio,ambient_co2,-0.322700,,Loladze CO2 Dataset row 229,0,Species='Flindersia brayleyana'->flindersia_brayleyana | Tissue='foliar'->foliar | Element='Ca'->ca | eCO2=790 aCO2=350->eco2_790_amb_350 | AdditionalInfo='' | (E-A)/A=-0.3227 | n_species_in_ref=2 | ref='Kanowski 2001' || UNDETERMINABLE_COLLISION: 2 GT rows share this canonical key with differing means; no descriptor/Additional-Info coordinate recovers the distinction (not guessed per BIAS RULES) -> AMBIGUOUS,gt-decode-v2
gt__032_Kanowski_2001__r230,gt,032_Kanowski_2001,mineral_concentration,na,k,foliar,flindersia_brayleyana,eco2_790_amb_350,single_cell,ratio,ambient_co2,-0.151080,,Loladze CO2 Dataset row 230,0,Species='Flindersia brayleyana'->flindersia_brayleyana | Tissue='foliar'->foliar | Element='K'->k | eCO2=790 aCO2=350->eco2_790_amb_350 | AdditionalInfo='' | (E-A)/A=-0.15108 | n_species_in_ref=2 | ref='Kanowski 2001' || UNDETERMINABLE_COLLISION: 2 GT rows share this canonical key with differing means; no descriptor/Additional-Info coordinate recovers the distinction (not guessed per BIAS RULES) -> AMBIGUOUS,gt-decode-v2
gt__032_Kanowski_2001__r231,gt,032_Kanowski_2001,mineral_concentration,na,k,foliar,flindersia_brayleyana,eco2_790_amb_350,single_cell,ratio,ambient_co2,-0.239200,,Loladze CO2 Dataset row 231,0,Species='Flindersia brayleyana'->flindersia_brayleyana | Tissue='foliar'->foliar | Element='K'->k | eCO2=790 aCO2=350->eco2_790_amb_350 | AdditionalInfo='' | (E-A)/A=-0.2392 | n_species_in_ref=2 | ref='Kanowski 2001' || UNDETERMINABLE_COLLISION: 2 GT rows share this canonical key with differing means; no descriptor/Additional-Info coordinate recovers the distinction (not guessed per BIAS RULES) -> AMBIGUOUS,gt-decode-v2
gt__032_Kanowski_2001__r232,gt,032_Kanowski_2001,mineral_concentration,na,n,foliar,flindersia_brayleyana,eco2_790_amb_350,single_cell,ratio,ambient_co2,-0.260000,,Loladze CO2 Dataset row 232,0,Species='Flindersia brayleyana'->flindersia_brayleyana | Tissue='foliar'->foliar | Element='N'->n | eCO2=790 aCO2=350->eco2_790_amb_350 | AdditionalInfo='' | (E-A)/A=-0.26 | n_species_in_ref=2 | ref='Kanowski 2001' || UNDETERMINABLE_COLLISION: 2 GT rows share this canonical key with differing means; no descriptor/Additional-Info coordinate recovers the distinction (not guessed per BIAS RULES) -> AMBIGUOUS,gt-decode-v2
gt__032_Kanowski_2001__r233,gt,032_Kanowski_2001,mineral_concentration,na,n,foliar,flindersia_brayleyana,eco2_790_amb_350,single_cell,ratio,ambient_co2,-0.303800,,Loladze CO2 Dataset row 233,0,Species='Flindersia brayleyana'->flindersia_brayleyana | Tissue='foliar'->foliar | Element='N'->n | eCO2=790 aCO2=350->eco2_790_amb_350 | AdditionalInfo='' | (E-A)/A=-0.3038 | n_species_in_ref=2 | ref='Kanowski 2001' || UNDETERMINABLE_COLLISION: 2 GT rows share this canonical key with differing means; no descriptor/Additional-Info coordinate recovers the distinction (not guessed per BIAS RULES) -> AMBIGUOUS,gt-decode-v2
gt__032_Kanowski_2001__r234,gt,032_Kanowski_2001,mineral_concentration,na,na,foliar,flindersia_brayleyana,eco2_790_amb_350,single_cell,ratio,ambient_co2,-0.427300,,Loladze CO2 Dataset row 234,0,Species='Flindersia brayleyana'->flindersia_brayleyana | Tissue='foliar'->foliar | Element='Na'->na | eCO2=790 aCO2=350->eco2_790_amb_350 | AdditionalInfo='' | (E-A)/A=-0.4273 | n_species_in_ref=2 | ref='Kanowski 2001' || UNDETERMINABLE_COLLISION: 2 GT rows share this canonical key with differing means; no descriptor/Additional-Info coordinate recovers the distinction (not guessed per BIAS RULES) -> AMBIGUOUS,gt-decode-v2
gt__032_Kanowski_2001__r235,gt,032_Kanowski_2001,mineral_concentration,na,na,foliar,flindersia_brayleyana,eco2_790_amb_350,single_cell,ratio,ambient_co2,-0.445700,,Loladze CO2 Dataset row 235,0,Species='Flindersia brayleyana'->flindersia_brayleyana | Tissue='foliar'->foliar | Element='Na'->na | eCO2=790 aCO2=350->eco2_790_amb_350 | AdditionalInfo='' | (E-A)/A=-0.4457 | n_species_in_ref=2 | ref='Kanowski 2001' || UNDETERMINABLE_COLLISION: 2 GT rows share this canonical key with differing means; no descriptor/Additional-Info coordinate recovers the distinction (not guessed per BIAS RULES) -> AMBIGUOUS,gt-decode-v2
gt__032_Kanowski_2001__r236,gt,032_Kanowski_2001,mineral_concentration,na,p,foliar,flindersia_brayleyana,eco2_790_amb_350,single_cell,ratio,ambient_co2,-0.227700,,Loladze CO2 Dataset row 236,0,Species='Flindersia brayleyana'->flindersia_brayleyana | Tissue='foliar'->foliar | Element='P'->p | eCO2=790 aCO2=350->eco2_790_amb_350 | AdditionalInfo='' | (E-A)/A=-0.2277 | n_species_in_ref=2 | ref='Kanowski 2001' || UNDETERMINABLE_COLLISION: 2 GT rows share this canonical key with differing means; no descriptor/Additional-Info coordinate recovers the distinction (not guessed per BIAS RULES) -> AMBIGUOUS,gt-decode-v2
gt__032_Kanowski_2001__r237,gt,032_Kanowski_2001,mineral_concentration,na,p,foliar,flindersia_brayleyana,eco2_790_amb_350,single_cell,ratio,ambient_co2,-0.261600,,Loladze CO2 Dataset row 237,0,Species='Flindersia brayleyana'->flindersia_brayleyana | Tissue='foliar'->foliar | Element='P'->p | eCO2=790 aCO2=350->eco2_790_amb_350 | AdditionalInfo='' | (E-A)/A=-0.2616 | n_species_in_ref=2 | ref='Kanowski 2001' || UNDETERMINABLE_COLLISION: 2 GT rows share this canonical key with differing means; no descriptor/Additional-Info coordinate recovers the distinction (not guessed per BIAS RULES) -> AMBIGUOUS,gt-decode-v2
