row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
047_Rodenkirchen_2009__ai__11,ai,047_Rodenkirchen_2009,mineral_concentration,na,n,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0.0316,,Figure 1,1,"element='N'->n | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__12,ai,047_Rodenkirchen_2009,mineral_concentration,na,p,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.2105,,Figure 1,1,"element='P'->p | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__13,ai,047_Rodenkirchen_2009,mineral_concentration,na,p,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.2571,,Figure 1,1,"element='P'->p | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__14,ai,047_Rodenkirchen_2009,mineral_concentration,na,p,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.125,,Figure 1,1,"element='P'->p | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__15,ai,047_Rodenkirchen_2009,mineral_concentration,na,p,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1429,,Figure 1,1,"element='P'->p | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__16,ai,047_Rodenkirchen_2009,mineral_concentration,na,p,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.2,,Figure 1,1,"element='P'->p | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__17,ai,047_Rodenkirchen_2009,mineral_concentration,na,p,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.2188,,Figure 1,1,"element='P'->p | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__18,ai,047_Rodenkirchen_2009,mineral_concentration,na,p,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0.1111,,Figure 1,1,"element='P'->p | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__19,ai,047_Rodenkirchen_2009,mineral_concentration,na,p,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0.0588,,Figure 1,1,"element='P'->p | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__20,ai,047_Rodenkirchen_2009,mineral_concentration,na,p,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.0667,,Figure 1,1,"element='P'->p | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__21,ai,047_Rodenkirchen_2009,mineral_concentration,na,p,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.0714,,Figure 1,1,"element='P'->p | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__22,ai,047_Rodenkirchen_2009,mineral_concentration,na,p,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0.0625,,Figure 1,1,"element='P'->p | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__23,ai,047_Rodenkirchen_2009,mineral_concentration,na,p,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='P'->p | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__24,ai,047_Rodenkirchen_2009,mineral_concentration,na,k,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1143,,Figure 1,1,"element='K'->k | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__25,ai,047_Rodenkirchen_2009,mineral_concentration,na,k,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1077,,Figure 1,1,"element='K'->k | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__26,ai,047_Rodenkirchen_2009,mineral_concentration,na,k,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.0909,,Figure 1,1,"element='K'->k | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__27,ai,047_Rodenkirchen_2009,mineral_concentration,na,k,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1346,,Figure 1,1,"element='K'->k | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__28,ai,047_Rodenkirchen_2009,mineral_concentration,na,k,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1129,,Figure 1,1,"element='K'->k | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__29,ai,047_Rodenkirchen_2009,mineral_concentration,na,k,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1333,,Figure 1,1,"element='K'->k | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__30,ai,047_Rodenkirchen_2009,mineral_concentration,na,k,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0.0577,,Figure 1,1,"element='K'->k | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__31,ai,047_Rodenkirchen_2009,mineral_concentration,na,k,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='K'->k | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__32,ai,047_Rodenkirchen_2009,mineral_concentration,na,k,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='K'->k | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__33,ai,047_Rodenkirchen_2009,mineral_concentration,na,k,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.0789,,Figure 1,1,"element='K'->k | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__34,ai,047_Rodenkirchen_2009,mineral_concentration,na,k,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='K'->k | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__35,ai,047_Rodenkirchen_2009,mineral_concentration,na,k,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.0233,,Figure 1,1,"element='K'->k | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__36,ai,047_Rodenkirchen_2009,mineral_concentration,na,ca,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.2857,,Figure 1,1,"element='Ca'->ca | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__37,ai,047_Rodenkirchen_2009,mineral_concentration,na,ca,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.2667,,Figure 1,1,"element='Ca'->ca | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__38,ai,047_Rodenkirchen_2009,mineral_concentration,na,ca,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.12,,Figure 1,1,"element='Ca'->ca | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__39,ai,047_Rodenkirchen_2009,mineral_concentration,na,ca,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.0909,,Figure 1,1,"element='Ca'->ca | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__40,ai,047_Rodenkirchen_2009,mineral_concentration,na,ca,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.2143,,Figure 1,1,"element='Ca'->ca | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__41,ai,047_Rodenkirchen_2009,mineral_concentration,na,ca,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.2,,Figure 1,1,"element='Ca'->ca | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__42,ai,047_Rodenkirchen_2009,mineral_concentration,na,ca,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.0303,,Figure 1,1,"element='Ca'->ca | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__43,ai,047_Rodenkirchen_2009,mineral_concentration,na,ca,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.125,,Figure 1,1,"element='Ca'->ca | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__44,ai,047_Rodenkirchen_2009,mineral_concentration,na,ca,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0.2222,,Figure 1,1,"element='Ca'->ca | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__45,ai,047_Rodenkirchen_2009,mineral_concentration,na,ca,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0.2632,,Figure 1,1,"element='Ca'->ca | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
