row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
058_ONeill_1987__ai__10,ai,058_ONeill_1987,mineral_concentration,na,sr,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,0.5,,Table 2,0,element='Sr (total content mg/plant)'->sr | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg/plant' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__11,ai,058_ONeill_1987,mineral_concentration,na,ba,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,0.652174,,Table 2,0,element='Ba (total content mg/plant)'->ba | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg/plant' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__12,ai,058_ONeill_1987,mineral_concentration,na,zn,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,0.583333,,Table 2,0,element='Zn (total content mg/plant)'->zn | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg/plant' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__13,ai,058_ONeill_1987,mineral_concentration,na,n,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.331169,,Table 2,0,element='N (concentration mg/g DW)'->n | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg/g DW' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__14,ai,058_ONeill_1987,mineral_concentration,na,s,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.219626,,Table 2,0,element='S (concentration mg/g DW)'->s | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg/g DW' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__15,ai,058_ONeill_1987,mineral_concentration,na,b,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.142857,,Table 2,0,element='B (concentration mg/g DW)'->b | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg/g DW' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__16,ai,058_ONeill_1987,mineral_concentration,na,p,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.240642,,Table 2,0,element='P (concentration mg/g DW)'->p | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg/g DW' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__17,ai,058_ONeill_1987,mineral_concentration,na,k,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.071942,,Table 2,0,element='K (concentration mg/g DW)'->k | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg/g DW' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__18,ai,058_ONeill_1987,mineral_concentration,na,cu,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.1,,Table 2,0,element='Cu (concentration mg/g DW)'->cu | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg/g DW' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__19,ai,058_ONeill_1987,mineral_concentration,na,al,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.03869,,Table 2,0,element='Al (concentration mg/g DW)'->al | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg/g DW' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__20,ai,058_ONeill_1987,mineral_concentration,na,fe,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.140767,,Table 2,0,element='Fe (concentration mg/g DW)'->fe | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg/g DW' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__21,ai,058_ONeill_1987,mineral_concentration,na,ca,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.117155,,Table 2,0,element='Ca (concentration mg/g DW)'->ca | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg/g DW' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__22,ai,058_ONeill_1987,mineral_concentration,na,mg,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.173913,,Table 2,0,element='Mg (concentration mg/g DW)'->mg | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg/g DW' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__23,ai,058_ONeill_1987,mineral_concentration,na,sr,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.177778,,Table 2,0,element='Sr (concentration mg/g DW)'->sr | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg/g DW' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__24,ai,058_ONeill_1987,mineral_concentration,na,ba,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.117647,,Table 2,0,element='Ba (concentration mg/g DW)'->ba | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg/g DW' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__25,ai,058_ONeill_1987,mineral_concentration,na,zn,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.070381,,Table 2,0,element='Zn (concentration mg/g DW)'->zn | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg/g DW' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__26,ai,058_ONeill_1987,mineral_concentration,na,n,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,0.326398,,Table 2,0,element='N (total content)'->n | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg per plant' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__27,ai,058_ONeill_1987,mineral_concentration,na,s,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,0.48,,Table 2,0,element='S (total content)'->s | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg per plant' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__28,ai,058_ONeill_1987,mineral_concentration,na,b,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,0.571429,,Table 2,0,element='B (total content)'->b | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg per plant' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__29,ai,058_ONeill_1987,mineral_concentration,na,p,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,0.459016,,Table 2,0,element='P (total content)'->p | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg per plant' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__30,ai,058_ONeill_1987,mineral_concentration,na,k,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,0.383538,,Table 2,0,element='K (total content)'->k | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg per plant' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__31,ai,058_ONeill_1987,mineral_concentration,na,al,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,0.806306,,Table 2,0,element='Al (total content)'->al | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg per plant' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__32,ai,058_ONeill_1987,mineral_concentration,na,fe,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,0.908163,,Table 2,0,element='Fe (total content)'->fe | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg per plant' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__33,ai,058_ONeill_1987,mineral_concentration,na,ca,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,0.675781,,Table 2,0,element='Ca (total content)'->ca | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg per plant' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__34,ai,058_ONeill_1987,mineral_concentration,na,mg,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,0.5,,Table 2,0,element='Mg (total content)'->mg | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg per plant' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__35,ai,058_ONeill_1987,mineral_concentration,na,sr,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,0.5,,Table 2,0,element='Sr (total content)'->sr | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg per plant' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__36,ai,058_ONeill_1987,mineral_concentration,na,ba,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,0.5,,Table 2,0,element='Ba (total content)'->ba | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg per plant' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__37,ai,058_ONeill_1987,mineral_concentration,na,zn,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,0.4,,Table 2,0,element='Zn (total content)'->zn | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg per plant' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__38,ai,058_ONeill_1987,mineral_concentration,na,mn,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,0.583333,,Table 2,0,element='Mn (total content)'->mn | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg per plant' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__39,ai,058_ONeill_1987,mineral_concentration,na,s,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.252336,,Table 2,0,element='S'->s | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg g-1 dry weight' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__40,ai,058_ONeill_1987,mineral_concentration,na,k,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,0.05042,,Table 2,0,element='K'->k | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg g-1 dry weight' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__41,ai,058_ONeill_1987,mineral_concentration,na,cu,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.1,,Table 2,0,element='Cu'->cu | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg g-1 dry weight' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__42,ai,058_ONeill_1987,mineral_concentration,na,fe,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.009766,,Table 2,0,element='Fe'->fe | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg g-1 dry weight' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__43,ai,058_ONeill_1987,mineral_concentration,na,ca,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.142678,,Table 2,0,element='Ca'->ca | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg g-1 dry weight' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__44,ai,058_ONeill_1987,mineral_concentration,na,mg,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.137991,,Table 2,0,element='Mg'->mg | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg g-1 dry weight' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__45,ai,058_ONeill_1987,mineral_concentration,na,ba,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.177778,,Table 2,0,element='Ba'->ba | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg g-1 dry weight' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__46,ai,058_ONeill_1987,mineral_concentration,na,zn,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,0,,Table 2,0,element='Zn'->zn | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg g-1 dry weight' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
058_ONeill_1987__ai__47,ai,058_ONeill_1987,mineral_concentration,na,mn,above_ground,,eco2_692_amb_367,single_cell,ratio,ambient_co2,-0.26556,,Table 2,0,element='Mn'->mn | tissue='whole plant'->above_ground | no species/cultivar -> blank | CO2->eco2_692_amb_367 | lvl_suffix=[] tp_suffix=[] | T_desc='Elevated CO2 (692 µl l-1)' C_desc='Ambient CO2 (367 µl l-1)' | unit='mg g-1 dry weight' | src='Table 2' || NOTE: no species/cultivar -> blank ; CO2 e=692 a=367,ai-decode-v3
