row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
041_Mjwara_1996__ai__10,ai,041_Mjwara_1996,mineral_concentration,na,ca,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,-0.0769,,Figure 8A,1,element='Ca'->ca | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8A' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__11,ai,041_Mjwara_1996,mineral_concentration,na,ca,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,-0.0943,,Figure 8A,1,element='Ca'->ca | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8A' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__12,ai,041_Mjwara_1996,mineral_concentration,na,ca,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,-0.04,,Figure 8A,1,element='Ca'->ca | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8A' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__13,ai,041_Mjwara_1996,mineral_concentration,na,k,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.2222,,Figure 8B,1,element='K'->k | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8B' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__14,ai,041_Mjwara_1996,mineral_concentration,na,k,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.25,,Figure 8B,1,element='K'->k | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8B' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__15,ai,041_Mjwara_1996,mineral_concentration,na,k,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.2857,,Figure 8B,1,element='K'->k | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8B' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__16,ai,041_Mjwara_1996,mineral_concentration,na,k,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.4286,,Figure 8B,1,element='K'->k | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8B' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__17,ai,041_Mjwara_1996,mineral_concentration,na,k,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.375,,Figure 8B,1,element='K'->k | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8B' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__18,ai,041_Mjwara_1996,mineral_concentration,na,k,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.5,,Figure 8B,1,element='K'->k | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8B' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__19,ai,041_Mjwara_1996,mineral_concentration,na,k,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.375,,Figure 8B,1,element='K'->k | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8B' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__20,ai,041_Mjwara_1996,mineral_concentration,na,p,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.2,,Figure 8C,1,element='P'->p | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8C' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__21,ai,041_Mjwara_1996,mineral_concentration,na,p,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.125,,Figure 8C,1,element='P'->p | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8C' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__22,ai,041_Mjwara_1996,mineral_concentration,na,p,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0,,Figure 8C,1,element='P'->p | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8C' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__23,ai,041_Mjwara_1996,mineral_concentration,na,p,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0,,Figure 8C,1,element='P'->p | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8C' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__24,ai,041_Mjwara_1996,mineral_concentration,na,p,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,-0.0667,,Figure 8C,1,element='P'->p | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8C' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__25,ai,041_Mjwara_1996,mineral_concentration,na,p,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0,,Figure 8C,1,element='P'->p | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8C' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__26,ai,041_Mjwara_1996,mineral_concentration,na,p,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,-0.0714,,Figure 8C,1,element='P'->p | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8C' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__27,ai,041_Mjwara_1996,mineral_concentration,na,mg,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.25,,Figure 8D,1,element='Mg'->mg | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8D' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__28,ai,041_Mjwara_1996,mineral_concentration,na,mg,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.1429,,Figure 8D,1,element='Mg'->mg | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8D' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__29,ai,041_Mjwara_1996,mineral_concentration,na,mg,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0,,Figure 8D,1,element='Mg'->mg | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8D' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__30,ai,041_Mjwara_1996,mineral_concentration,na,mg,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0,,Figure 8D,1,element='Mg'->mg | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8D' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__31,ai,041_Mjwara_1996,mineral_concentration,na,mg,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,-0.0714,,Figure 8D,1,element='Mg'->mg | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8D' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__32,ai,041_Mjwara_1996,mineral_concentration,na,mg,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,-0.1429,,Figure 8D,1,element='Mg'->mg | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8D' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__33,ai,041_Mjwara_1996,mineral_concentration,na,mg,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,-0.1429,,Figure 8D,1,element='Mg'->mg | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='mg/g DW' | src='Figure 8D' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__34,ai,041_Mjwara_1996,mineral_concentration,na,fe,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.2,,Figure 9A,1,element='Fe'->fe | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9A' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__35,ai,041_Mjwara_1996,mineral_concentration,na,fe,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.2353,,Figure 9A,1,element='Fe'->fe | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9A' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__36,ai,041_Mjwara_1996,mineral_concentration,na,fe,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.1875,,Figure 9A,1,element='Fe'->fe | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9A' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__37,ai,041_Mjwara_1996,mineral_concentration,na,fe,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,-0.1463,,Figure 9A,1,element='Fe'->fe | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9A' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__38,ai,041_Mjwara_1996,mineral_concentration,na,fe,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,-0.2,,Figure 9A,1,element='Fe'->fe | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9A' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__39,ai,041_Mjwara_1996,mineral_concentration,na,fe,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,-0.2778,,Figure 9A,1,element='Fe'->fe | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9A' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__40,ai,041_Mjwara_1996,mineral_concentration,na,fe,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,-0.3158,,Figure 9A,1,element='Fe'->fe | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9A' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__41,ai,041_Mjwara_1996,mineral_concentration,na,mn,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.2,,Figure 9B,1,element='Mn'->mn | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9B' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__42,ai,041_Mjwara_1996,mineral_concentration,na,mn,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.3571,,Figure 9B,1,element='Mn'->mn | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9B' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__43,ai,041_Mjwara_1996,mineral_concentration,na,mn,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.4,,Figure 9B,1,element='Mn'->mn | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9B' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__44,ai,041_Mjwara_1996,mineral_concentration,na,mn,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.5,,Figure 9B,1,element='Mn'->mn | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9B' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__45,ai,041_Mjwara_1996,mineral_concentration,na,mn,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.4857,,Figure 9B,1,element='Mn'->mn | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9B' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__46,ai,041_Mjwara_1996,mineral_concentration,na,mn,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.4474,,Figure 9B,1,element='Mn'->mn | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9B' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__47,ai,041_Mjwara_1996,mineral_concentration,na,mn,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.45,,Figure 9B,1,element='Mn'->mn | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9B' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__48,ai,041_Mjwara_1996,mineral_concentration,na,zn,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.1667,,Figure 9C,1,element='Zn'->zn | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9C' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__49,ai,041_Mjwara_1996,mineral_concentration,na,zn,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.2727,,Figure 9C,1,element='Zn'->zn | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9C' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__50,ai,041_Mjwara_1996,mineral_concentration,na,zn,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.3,,Figure 9C,1,element='Zn'->zn | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9C' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__51,ai,041_Mjwara_1996,mineral_concentration,na,zn,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,0.1,,Figure 9C,1,element='Zn'->zn | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9C' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
041_Mjwara_1996__ai__52,ai,041_Mjwara_1996,mineral_concentration,na,zn,foliar,,eco2_700_amb_360,single_cell,ratio,ambient_co2,-0.0909,,Figure 9C,1,element='Zn'->zn | tissue='leaf'->foliar | no species/cultivar -> blank | CO2->eco2_700_amb_360 | lvl_suffix=[] tp_suffix=[] | T_desc='700 umol/mol CO2' C_desc='360 umol/mol CO2' | unit='ug/g DW' | src='Figure 9C' || NOTE: no species/cultivar -> blank ; CO2 e=700 a=360,rebuild_2026-08-19/loladze
