row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
039_Heagle_1993__ai__10,ai,039_Heagle_1993,mineral_concentration,na,n,foliar,nc_r,eco2_600_amb_380,single_cell,ratio,ambient_co2,-0.2326,,Table 3,0,"element='N'->n | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_600_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='600 ul/l CO2, 82 nl/l O3, NC-R' C_desc='380 ul/l CO2, 82 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=600 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__11,ai,039_Heagle_1993,mineral_concentration,na,n,foliar,nc_r,eco2_710_amb_380,single_cell,ratio,ambient_co2,-0.2431,,Table 3,0,"element='N'->n | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_710_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='710 ul/l CO2, 82 nl/l O3, NC-R' C_desc='380 ul/l CO2, 82 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=710 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__12,ai,039_Heagle_1993,mineral_concentration,na,p,foliar,nc_s,eco2_490_amb_380,single_cell,ratio,ambient_co2,-0.1333,,Table 3,0,"element='P'->p | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_490_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='490 ul/l CO2, 5 nl/l O3, NC-S' C_desc='380 ul/l CO2, 5 nl/l O3, NC-S' | unit='%' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=490 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__13,ai,039_Heagle_1993,mineral_concentration,na,p,foliar,nc_s,eco2_600_amb_380,single_cell,ratio,ambient_co2,-0.2,,Table 3,0,"element='P'->p | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_600_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='600 ul/l CO2, 5 nl/l O3, NC-S' C_desc='380 ul/l CO2, 5 nl/l O3, NC-S' | unit='%' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=600 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__14,ai,039_Heagle_1993,mineral_concentration,na,p,foliar,nc_s,eco2_710_amb_380,single_cell,ratio,ambient_co2,-0.1333,,Table 3,0,"element='P'->p | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_710_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='710 ul/l CO2, 5 nl/l O3, NC-S' C_desc='380 ul/l CO2, 5 nl/l O3, NC-S' | unit='%' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=710 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__15,ai,039_Heagle_1993,mineral_concentration,na,p,foliar,nc_r,eco2_490_amb_380,single_cell,ratio,ambient_co2,-0.0385,,Table 3,0,"element='P'->p | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_490_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='490 ul/l CO2, 5 nl/l O3, NC-R' C_desc='380 ul/l CO2, 5 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=490 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__16,ai,039_Heagle_1993,mineral_concentration,na,p,foliar,nc_r,eco2_600_amb_380,single_cell,ratio,ambient_co2,-0.0769,,Table 3,0,"element='P'->p | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_600_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='600 ul/l CO2, 5 nl/l O3, NC-R' C_desc='380 ul/l CO2, 5 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=600 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__17,ai,039_Heagle_1993,mineral_concentration,na,p,foliar,nc_r,eco2_710_amb_380,single_cell,ratio,ambient_co2,-0.1923,,Table 3,0,"element='P'->p | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_710_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='710 ul/l CO2, 5 nl/l O3, NC-R' C_desc='380 ul/l CO2, 5 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=710 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__18,ai,039_Heagle_1993,mineral_concentration,na,p,foliar,nc_s,eco2_490_amb_380,single_cell,ratio,ambient_co2,-0.1563,,Table 3,0,"element='P'->p | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_490_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='490 ul/l CO2, 82 nl/l O3, NC-S' C_desc='380 ul/l CO2, 82 nl/l O3, NC-S' | unit='%' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=490 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__19,ai,039_Heagle_1993,mineral_concentration,na,p,foliar,nc_s,eco2_600_amb_380,single_cell,ratio,ambient_co2,-0.2188,,Table 3,0,"element='P'->p | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_600_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='600 ul/l CO2, 82 nl/l O3, NC-S' C_desc='380 ul/l CO2, 82 nl/l O3, NC-S' | unit='%' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=600 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__20,ai,039_Heagle_1993,mineral_concentration,na,p,foliar,nc_s,eco2_710_amb_380,single_cell,ratio,ambient_co2,-0.125,,Table 3,0,"element='P'->p | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_710_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='710 ul/l CO2, 82 nl/l O3, NC-S' C_desc='380 ul/l CO2, 82 nl/l O3, NC-S' | unit='%' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=710 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__21,ai,039_Heagle_1993,mineral_concentration,na,p,foliar,nc_r,eco2_490_amb_380,single_cell,ratio,ambient_co2,-0.1111,,Table 3,0,"element='P'->p | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_490_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='490 ul/l CO2, 82 nl/l O3, NC-R' C_desc='380 ul/l CO2, 82 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=490 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__22,ai,039_Heagle_1993,mineral_concentration,na,p,foliar,nc_r,eco2_600_amb_380,single_cell,ratio,ambient_co2,-0.1852,,Table 3,0,"element='P'->p | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_600_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='600 ul/l CO2, 82 nl/l O3, NC-R' C_desc='380 ul/l CO2, 82 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=600 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__23,ai,039_Heagle_1993,mineral_concentration,na,p,foliar,nc_r,eco2_710_amb_380,single_cell,ratio,ambient_co2,-0.2963,,Table 3,0,"element='P'->p | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_710_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='710 ul/l CO2, 82 nl/l O3, NC-R' C_desc='380 ul/l CO2, 82 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=710 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__24,ai,039_Heagle_1993,mineral_concentration,na,k,foliar,nc_s,eco2_490_amb_380,single_cell,ratio,ambient_co2,-0.1271,,Table 3,0,"element='K'->k | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_490_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='490 ul/l CO2, 5 nl/l O3, NC-S' C_desc='380 ul/l CO2, 5 nl/l O3, NC-S' | unit='%' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=490 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__25,ai,039_Heagle_1993,mineral_concentration,na,k,foliar,nc_s,eco2_600_amb_380,single_cell,ratio,ambient_co2,-0.1105,,Table 3,0,"element='K'->k | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_600_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='600 ul/l CO2, 5 nl/l O3, NC-S' C_desc='380 ul/l CO2, 5 nl/l O3, NC-S' | unit='%' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=600 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__26,ai,039_Heagle_1993,mineral_concentration,na,k,foliar,nc_s,eco2_710_amb_380,single_cell,ratio,ambient_co2,-0.1381,,Table 3,0,"element='K'->k | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_710_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='710 ul/l CO2, 5 nl/l O3, NC-S' C_desc='380 ul/l CO2, 5 nl/l O3, NC-S' | unit='%' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=710 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__27,ai,039_Heagle_1993,mineral_concentration,na,k,foliar,nc_r,eco2_490_amb_380,single_cell,ratio,ambient_co2,-0.0723,,Table 3,0,"element='K'->k | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_490_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='490 ul/l CO2, 5 nl/l O3, NC-R' C_desc='380 ul/l CO2, 5 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=490 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__28,ai,039_Heagle_1993,mineral_concentration,na,k,foliar,nc_r,eco2_600_amb_380,single_cell,ratio,ambient_co2,-0.1265,,Table 3,0,"element='K'->k | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_600_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='600 ul/l CO2, 5 nl/l O3, NC-R' C_desc='380 ul/l CO2, 5 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=600 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__29,ai,039_Heagle_1993,mineral_concentration,na,k,foliar,nc_r,eco2_710_amb_380,single_cell,ratio,ambient_co2,-0.253,,Table 3,0,"element='K'->k | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_710_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='710 ul/l CO2, 5 nl/l O3, NC-R' C_desc='380 ul/l CO2, 5 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=710 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__30,ai,039_Heagle_1993,mineral_concentration,na,k,foliar,nc_s,eco2_490_amb_380,single_cell,ratio,ambient_co2,-0.0237,,Table 3,0,"element='K'->k | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_490_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='490 ul/l CO2, 82 nl/l O3, NC-S' C_desc='380 ul/l CO2, 82 nl/l O3, NC-S' | unit='%' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=490 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__31,ai,039_Heagle_1993,mineral_concentration,na,k,foliar,nc_s,eco2_600_amb_380,single_cell,ratio,ambient_co2,-0.0828,,Table 3,0,"element='K'->k | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_600_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='600 ul/l CO2, 82 nl/l O3, NC-S' C_desc='380 ul/l CO2, 82 nl/l O3, NC-S' | unit='%' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=600 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__32,ai,039_Heagle_1993,mineral_concentration,na,k,foliar,nc_s,eco2_710_amb_380,single_cell,ratio,ambient_co2,0.1716,,Table 3,0,"element='K'->k | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_710_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='710 ul/l CO2, 82 nl/l O3, NC-S' C_desc='380 ul/l CO2, 82 nl/l O3, NC-S' | unit='%' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=710 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__33,ai,039_Heagle_1993,mineral_concentration,na,k,foliar,nc_r,eco2_490_amb_380,single_cell,ratio,ambient_co2,0,,Table 3,0,"element='K'->k | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_490_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='490 ul/l CO2, 82 nl/l O3, NC-R' C_desc='380 ul/l CO2, 82 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=490 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__34,ai,039_Heagle_1993,mineral_concentration,na,k,foliar,nc_r,eco2_600_amb_380,single_cell,ratio,ambient_co2,-0.1657,,Table 3,0,"element='K'->k | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_600_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='600 ul/l CO2, 82 nl/l O3, NC-R' C_desc='380 ul/l CO2, 82 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=600 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__35,ai,039_Heagle_1993,mineral_concentration,na,k,foliar,nc_r,eco2_710_amb_380,single_cell,ratio,ambient_co2,-0.2604,,Table 3,0,"element='K'->k | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_710_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='710 ul/l CO2, 82 nl/l O3, NC-R' C_desc='380 ul/l CO2, 82 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=710 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__36,ai,039_Heagle_1993,mineral_concentration,na,s,foliar,nc_s,eco2_490_amb_380,single_cell,ratio,ambient_co2,-0.0417,,Table 3,0,"element='S'->s | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_490_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='490 ul/l CO2, 5 nl/l O3, NC-S' C_desc='380 ul/l CO2, 5 nl/l O3, NC-S' | unit='%' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=490 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__37,ai,039_Heagle_1993,mineral_concentration,na,s,foliar,nc_s,eco2_600_amb_380,single_cell,ratio,ambient_co2,-0.1667,,Table 3,0,"element='S'->s | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_600_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='600 ul/l CO2, 5 nl/l O3, NC-S' C_desc='380 ul/l CO2, 5 nl/l O3, NC-S' | unit='%' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=600 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__38,ai,039_Heagle_1993,mineral_concentration,na,s,foliar,nc_s,eco2_710_amb_380,single_cell,ratio,ambient_co2,-0.0833,,Table 3,0,"element='S'->s | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_710_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='710 ul/l CO2, 5 nl/l O3, NC-S' C_desc='380 ul/l CO2, 5 nl/l O3, NC-S' | unit='%' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=710 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__39,ai,039_Heagle_1993,mineral_concentration,na,s,foliar,nc_r,eco2_490_amb_380,single_cell,ratio,ambient_co2,0,,Table 3,0,"element='S'->s | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_490_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='490 ul/l CO2, 5 nl/l O3, NC-R' C_desc='380 ul/l CO2, 5 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=490 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__40,ai,039_Heagle_1993,mineral_concentration,na,s,foliar,nc_r,eco2_600_amb_380,single_cell,ratio,ambient_co2,-0.0526,,Table 3,0,"element='S'->s | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_600_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='600 ul/l CO2, 5 nl/l O3, NC-R' C_desc='380 ul/l CO2, 5 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=600 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__41,ai,039_Heagle_1993,mineral_concentration,na,s,foliar,nc_r,eco2_710_amb_380,single_cell,ratio,ambient_co2,0.1579,,Table 3,0,"element='S'->s | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_710_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='710 ul/l CO2, 5 nl/l O3, NC-R' C_desc='380 ul/l CO2, 5 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=710 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__42,ai,039_Heagle_1993,mineral_concentration,na,s,foliar,nc_s,eco2_490_amb_380,single_cell,ratio,ambient_co2,-0.0952,,Table 3,0,"element='S'->s | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_490_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='490 ul/l CO2, 82 nl/l O3, NC-S' C_desc='380 ul/l CO2, 82 nl/l O3, NC-S' | unit='%' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=490 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__43,ai,039_Heagle_1993,mineral_concentration,na,s,foliar,nc_s,eco2_600_amb_380,single_cell,ratio,ambient_co2,-0.1429,,Table 3,0,"element='S'->s | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_600_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='600 ul/l CO2, 82 nl/l O3, NC-S' C_desc='380 ul/l CO2, 82 nl/l O3, NC-S' | unit='%' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=600 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__44,ai,039_Heagle_1993,mineral_concentration,na,s,foliar,nc_s,eco2_710_amb_380,single_cell,ratio,ambient_co2,0.0476,,Table 3,0,"element='S'->s | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_710_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='710 ul/l CO2, 82 nl/l O3, NC-S' C_desc='380 ul/l CO2, 82 nl/l O3, NC-S' | unit='%' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=710 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__45,ai,039_Heagle_1993,mineral_concentration,na,s,foliar,nc_r,eco2_490_amb_380,single_cell,ratio,ambient_co2,0,,Table 3,0,"element='S'->s | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_490_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='490 ul/l CO2, 82 nl/l O3, NC-R' C_desc='380 ul/l CO2, 82 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=490 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__46,ai,039_Heagle_1993,mineral_concentration,na,s,foliar,nc_r,eco2_600_amb_380,single_cell,ratio,ambient_co2,-0.0526,,Table 3,0,"element='S'->s | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_600_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='600 ul/l CO2, 82 nl/l O3, NC-R' C_desc='380 ul/l CO2, 82 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=600 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__47,ai,039_Heagle_1993,mineral_concentration,na,s,foliar,nc_r,eco2_710_amb_380,single_cell,ratio,ambient_co2,-0.1579,,Table 3,0,"element='S'->s | tissue='leaf'->foliar | clone='NC-R' | CO2->eco2_710_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='710 ul/l CO2, 82 nl/l O3, NC-R' C_desc='380 ul/l CO2, 82 nl/l O3, NC-R' | unit='%' | src='Table 3' || NOTE: clone='NC-R' ; CO2 e=710 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__48,ai,039_Heagle_1993,mineral_concentration,na,cu,foliar,nc_s,eco2_490_amb_380,single_cell,ratio,ambient_co2,0.0252,,Table 3,0,"element='Cu'->cu | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_490_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='490 ul/l CO2, 5 nl/l O3, NC-S' C_desc='380 ul/l CO2, 5 nl/l O3, NC-S' | unit='ppm' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=490 a=380",rebuild_2026-08-19/loladze
039_Heagle_1993__ai__49,ai,039_Heagle_1993,mineral_concentration,na,cu,foliar,nc_s,eco2_600_amb_380,single_cell,ratio,ambient_co2,-0.1429,,Table 3,0,"element='Cu'->cu | tissue='leaf'->foliar | clone='NC-S' | CO2->eco2_600_amb_380 | lvl_suffix=[] tp_suffix=[] | T_desc='600 ul/l CO2, 5 nl/l O3, NC-S' C_desc='380 ul/l CO2, 5 nl/l O3, NC-S' | unit='ppm' | src='Table 3' || NOTE: clone='NC-S' ; CO2 e=600 a=380",rebuild_2026-08-19/loladze
