row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__study176__pair1073,gt,gt_study176,yield,wheat,silicon,foliar,1,pooled,single_cell,unresolved,absolute_control,1.491,1.489,Supplementary Data 2 row pair=1073 study=176,0,"study=176; author='Shah, S.' 2017; crop='wheat'; PBsCategory='Si'->silicon; method='Foliar'->foliar; dose=1; Frequency=5; ContinusStudy=1; CtrlFreshYield=1.489; TreatmentFreshYield=1.491; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1074,gt,gt_study176,yield,wheat,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,1.492,1.489,Supplementary Data 2 row pair=1074 study=176,0,"study=176; author='Shah, S.' 2017; crop='wheat'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=1; CtrlFreshYield=1.489; TreatmentFreshYield=1.492; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1075,gt,gt_study176,yield,wheat,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,1.51,1.489,Supplementary Data 2 row pair=1075 study=176,0,"study=176; author='Shah, S.' 2017; crop='wheat'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=1; CtrlFreshYield=1.489; TreatmentFreshYield=1.51; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1076,gt,gt_study176,yield,wheat,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,1.499,1.489,Supplementary Data 2 row pair=1076 study=176,0,"study=176; author='Shah, S.' 2017; crop='wheat'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=1; CtrlFreshYield=1.489; TreatmentFreshYield=1.499; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1077,gt,gt_study176,yield,wheat,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,1.469,1.489,Supplementary Data 2 row pair=1077 study=176,0,"study=176; author='Shah, S.' 2017; crop='wheat'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=1; CtrlFreshYield=1.489; TreatmentFreshYield=1.469; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1078,gt,gt_study176,yield,rape,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.359,0.345,Supplementary Data 2 row pair=1078 study=176,0,"study=176; author='Shah, S.' 2017; crop='rape'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=2; CtrlFreshYield=0.345; TreatmentFreshYield=0.359; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1079,gt,gt_study176,yield,rape,protein_hydrolysate,foliar,0.6,pooled,single_cell,unresolved,absolute_control,0.369,0.345,Supplementary Data 2 row pair=1079 study=176,0,"study=176; author='Shah, S.' 2017; crop='rape'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=0.6; Frequency=3; ContinusStudy=2; CtrlFreshYield=0.345; TreatmentFreshYield=0.369; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1080,gt,gt_study176,yield,rape,protein_hydrolysate,foliar,0.6,pooled,single_cell,unresolved,absolute_control,0.35,0.345,Supplementary Data 2 row pair=1080 study=176,0,"study=176; author='Shah, S.' 2017; crop='rape'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=0.6; Frequency=2; ContinusStudy=2; CtrlFreshYield=0.345; TreatmentFreshYield=0.35; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1081,gt,gt_study176,yield,rape,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,0.365,0.345,Supplementary Data 2 row pair=1081 study=176,0,"study=176; author='Shah, S.' 2017; crop='rape'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=2; CtrlFreshYield=0.345; TreatmentFreshYield=0.365; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1082,gt,gt_study176,yield,rape,silicon,foliar,1,pooled,single_cell,unresolved,absolute_control,0.358,0.345,Supplementary Data 2 row pair=1082 study=176,0,"study=176; author='Shah, S.' 2017; crop='rape'; PBsCategory='Si'->silicon; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=2; CtrlFreshYield=0.345; TreatmentFreshYield=0.358; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1083,gt,gt_study176,yield,wheat,silicon,foliar,1,pooled,single_cell,unresolved,absolute_control,1.15,1.045,Supplementary Data 2 row pair=1083 study=176,0,"study=176; author='Shah, S.' 2017; crop='wheat'; PBsCategory='Si'->silicon; method='Foliar'->foliar; dose=1; Frequency=2; ContinusStudy=2; CtrlFreshYield=1.045; TreatmentFreshYield=1.15; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1084,gt,gt_study176,yield,wheat,protein_hydrolysate,foliar,0.4,pooled,single_cell,unresolved,absolute_control,1.051,1.045,Supplementary Data 2 row pair=1084 study=176,0,"study=176; author='Shah, S.' 2017; crop='wheat'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=0.4; Frequency=4; ContinusStudy=2; CtrlFreshYield=1.045; TreatmentFreshYield=1.051; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1085,gt,gt_study176,yield,wheat,protein_hydrolysate,foliar,0.67,pooled,single_cell,unresolved,absolute_control,1.14,1.045,Supplementary Data 2 row pair=1085 study=176,0,"study=176; author='Shah, S.' 2017; crop='wheat'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=0.67; Frequency=3; ContinusStudy=2; CtrlFreshYield=1.045; TreatmentFreshYield=1.14; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1086,gt,gt_study176,yield,wheat,protein_hydrolysate,foliar,0.67,pooled,single_cell,unresolved,absolute_control,1.042,1.045,Supplementary Data 2 row pair=1086 study=176,0,"study=176; author='Shah, S.' 2017; crop='wheat'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=0.67; Frequency=3; ContinusStudy=2; CtrlFreshYield=1.045; TreatmentFreshYield=1.042; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1087,gt,gt_study176,yield,wheat,protein_hydrolysate,foliar,1,pooled,single_cell,unresolved,absolute_control,1.042,1.045,Supplementary Data 2 row pair=1087 study=176,0,"study=176; author='Shah, S.' 2017; crop='wheat'; PBsCategory='PHs'->protein_hydrolysate; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=2; CtrlFreshYield=1.045; TreatmentFreshYield=1.042; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1088,gt,gt_study176,yield,wheat,silicon,foliar,1,pooled,single_cell,unresolved,absolute_control,1.091,1.045,Supplementary Data 2 row pair=1088 study=176,0,"study=176; author='Shah, S.' 2017; crop='wheat'; PBsCategory='Si'->silicon; method='Foliar'->foliar; dose=1; Frequency=3; ContinusStudy=2; CtrlFreshYield=1.045; TreatmentFreshYield=1.091; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
gt__study176__pair1089,gt,gt_study176,yield,wheat,silicon,foliar,0.5,pooled,single_cell,unresolved,absolute_control,1.031,1.045,Supplementary Data 2 row pair=1089 study=176,0,"study=176; author='Shah, S.' 2017; crop='wheat'; PBsCategory='Si'->silicon; method='Foliar'->foliar; dose=0.5; Frequency=3; ContinusStudy=2; CtrlFreshYield=1.045; TreatmentFreshYield=1.031; unit=undeclared_in_GT_sheet->unresolved (no cross-side derivation, P4); paper_id=GT_native_no_AI_counterpart",claude-opus-4-8/decode_li2022_gt_v2
