row_id,topic,paper_id,title,authors,year,journal,doi,outcome,outcome_unit,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,sd_treatment,sd_control,se_treatment,se_control,treatment_description,control_description,confidence,source_type,table_or_figure,notes,moderators
legume_rotation::ABationo_2000_Rotation_and_nitrogen_fertilizer_effects::16,legume_rotation,ABationo_2000_Rotation_and_nitrogen_fertilizer_effects,"Rotation and nitrogen fertilizer effects on pearl millet, cowpea and groundnut yield and soil chemical properties in a sandy soil in the semi-arid tropics, West Africa",A. Bationo and B. R. Ntare,2000,"Journal of Agricultural Science, Cambridge",,pearl millet grain yield,kg/ha,960.0,750.0,28.0,4.0,4.0,,,,,,,"Cowpea-millet rotation, 0 kg N/ha","Continuous millet, 0 kg N/ha",medium,figure,Figure 1 (estimated from figure),Data pooled over years 1989-1992. Text confirms 28% increase at 0N at Bengou.,"{'mod_legume_species': 'cowpea', 'mod_subsequent_crop': 'pearl millet', 'mod_climate_zone': 'semi-arid', 'mod_country': 'Niger', 'mod_site': 'Bengou', 'mod_N_fertilizer_rate_kg_ha': 0.0, 'mod_irrigation': 'rainfed', 'mod_soil_type': 'Alfisol (Udic Rhondastalf)', 'mod_residue_management': 'removed', 'mod_rotation_cycle_years': 2.0}"
legume_rotation::ABationo_2000_Rotation_and_nitrogen_fertilizer_effects::20,legume_rotation,ABationo_2000_Rotation_and_nitrogen_fertilizer_effects,"Rotation and nitrogen fertilizer effects on pearl millet, cowpea and groundnut yield and soil chemical properties in a sandy soil in the semi-arid tropics, West Africa",A. Bationo and B. R. Ntare,2000,"Journal of Agricultural Science, Cambridge",,pearl millet grain yield,kg/ha,863.0,750.0,15.1,4.0,4.0,,,,,,,"Groundnut-millet rotation, 0 kg N/ha","Continuous millet, 0 kg N/ha",medium,figure,Figure 1 (estimated from figure),Data pooled over years 1989-1992. Text confirms 15% increase at 0N at Bengou for groundnut-millet.,"{'mod_legume_species': 'groundnut', 'mod_subsequent_crop': 'pearl millet', 'mod_climate_zone': 'semi-arid', 'mod_country': 'Niger', 'mod_site': 'Bengou', 'mod_N_fertilizer_rate_kg_ha': 0.0, 'mod_irrigation': 'rainfed', 'mod_soil_type': 'Alfisol (Udic Rhondastalf)', 'mod_residue_management': 'removed', 'mod_rotation_cycle_years': 2.0}"
legume_rotation::AchalNeupane_2021_Long_term_crop_rotation_effect::48,legume_rotation,AchalNeupane_2021_Long_term_crop_rotation_effect,Long term crop rotation effect on subsequent soybean yield explained by soil and root-associated microbiomes and soil health indicators,"Achal Neupane, Izzet Bulbul, Ziyi Wang, R. Michael Lehman, Emerson Nafziger, Shin-Yi Lee Marzano",2021,Scientific Reports,10.1038/s41598-021-88784-6,Soybean grain yield,kg/ha,4719.0,5614.0,-15.94,4.0,4.0,,,,,,,"SCS rotation (soybean as previous crop, 1-yr soybean in 2-yr rotation)","CCC rotation (continuous corn, 14 years corn as previous crop)",high,table,Table 1,Treatment SCS (c) significantly different from control CCC (a) based on LSMeans separation letters. Values are LSMeans from mixed-effect model with block as random effect. 4 reps x 3 subsamples per plot. Yields corrected to 13% moisture. Soybean preceded by soybean yielded less than soybean preceded by continuous corn.,"{'mod_legume_species': 'soybean', 'mod_climate_zone': 'temperate', 'mod_site': 'Urbana', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'Flanagan silt loam', 'mod_subsequent_crop_species': 'soybean', 'mod_country_region': 'USA, Illinois, Urbana', 'mod_rotation_cycle_length_years': '2', 'mod_preceding_crop_treatment': 'soybean', 'mod_preceding_crop_control': 'corn (14 years continuous)', 'mod_cultivar': 'P34T07 and P35T58R (Pioneer)'}"
legume_rotation::AchalNeupane_2021_Long_term_crop_rotation_effect::49,legume_rotation,AchalNeupane_2021_Long_term_crop_rotation_effect,Long term crop rotation effect on subsequent soybean yield explained by soil and root-associated microbiomes and soil health indicators,"Achal Neupane, Izzet Bulbul, Ziyi Wang, R. Michael Lehman, Emerson Nafziger, Shin-Yi Lee Marzano",2021,Scientific Reports,10.1038/s41598-021-88784-6,Soybean grain yield,kg/ha,4719.0,5010.0,-5.81,4.0,4.0,,,,,,,"SCS rotation (soybean as previous crop, 1-yr soybean in 2-yr rotation)","SCC rotation (corn as previous crop, 2-yr corn in 3-yr rotation)",high,table,Table 1,"SCS (c) vs SCC (b) at Urbana. Letter groups suggest possible significant difference (b vs c), but 'cb' overlap on CSC makes this borderline. SCC with 2 years of corn preceded higher soybean yield than SCS with soybean as previous crop.","{'mod_legume_species': 'soybean', 'mod_climate_zone': 'temperate', 'mod_site': 'Urbana', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'Flanagan silt loam', 'mod_subsequent_crop_species': 'soybean', 'mod_country_region': 'USA, Illinois, Urbana', 'mod_rotation_cycle_length_years': '2', 'mod_preceding_crop_treatment': 'soybean', 'mod_preceding_crop_control': 'corn (2nd year in 3-yr rotation)', 'mod_cultivar': 'P34T07 and P35T58R (Pioneer)'}"
legume_rotation::AchalNeupane_2021_Long_term_crop_rotation_effect::50,legume_rotation,AchalNeupane_2021_Long_term_crop_rotation_effect,Long term crop rotation effect on subsequent soybean yield explained by soil and root-associated microbiomes and soil health indicators,"Achal Neupane, Izzet Bulbul, Ziyi Wang, R. Michael Lehman, Emerson Nafziger, Shin-Yi Lee Marzano",2021,Scientific Reports,10.1038/s41598-021-88784-6,Soybean grain yield,kg/ha,4719.0,4803.0,-1.75,4.0,4.0,,,,,,,"SCS rotation (soybean as previous crop, 1-yr soybean in 2-yr rotation)","CSC rotation (corn as previous crop, 1-yr corn in 2-yr rotation)",high,table,Table 1,SCS (c) vs CSC (cb) at Urbana. Overlapping letter groups (c and cb) indicate no significant difference. Both are short-rotation treatments with similar yields.,"{'mod_legume_species': 'soybean', 'mod_climate_zone': 'temperate', 'mod_site': 'Urbana', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'Flanagan silt loam', 'mod_subsequent_crop_species': 'soybean', 'mod_country_region': 'USA, Illinois, Urbana', 'mod_rotation_cycle_length_years': '2', 'mod_preceding_crop_treatment': 'soybean', 'mod_preceding_crop_control': 'corn (1 year in 2-yr rotation)', 'mod_cultivar': 'P34T07 and P35T58R (Pioneer)'}"
legume_rotation::AchalNeupane_2021_Long_term_crop_rotation_effect::51,legume_rotation,AchalNeupane_2021_Long_term_crop_rotation_effect,Long term crop rotation effect on subsequent soybean yield explained by soil and root-associated microbiomes and soil health indicators,"Achal Neupane, Izzet Bulbul, Ziyi Wang, R. Michael Lehman, Emerson Nafziger, Shin-Yi Lee Marzano",2021,Scientific Reports,10.1038/s41598-021-88784-6,Soybean grain yield,kg/ha,4598.0,5256.0,-12.52,4.0,4.0,,,,,,,"SCS rotation (soybean as previous crop, 1-yr soybean in 2-yr rotation)","CCC rotation (continuous corn, 14 years corn as previous crop)",high,table,Table 1,SCS (b) vs CCC (a) at Monmouth. Significantly different letter groups. Continuous corn preceded highest soybean yield. Yields were generally higher at Monmouth than Urbana.,"{'mod_legume_species': 'soybean', 'mod_climate_zone': 'temperate', 'mod_site': 'Monmouth', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'Muscatune silt loam', 'mod_subsequent_crop_species': 'soybean', 'mod_country_region': 'USA, Illinois, Monmouth', 'mod_rotation_cycle_length_years': '2', 'mod_preceding_crop_treatment': 'soybean', 'mod_preceding_crop_control': 'corn (14 years continuous)', 'mod_cultivar': 'P34T07 and P35T58R (Pioneer)'}"
legume_rotation::AchalNeupane_2021_Long_term_crop_rotation_effect::52,legume_rotation,AchalNeupane_2021_Long_term_crop_rotation_effect,Long term crop rotation effect on subsequent soybean yield explained by soil and root-associated microbiomes and soil health indicators,"Achal Neupane, Izzet Bulbul, Ziyi Wang, R. Michael Lehman, Emerson Nafziger, Shin-Yi Lee Marzano",2021,Scientific Reports,10.1038/s41598-021-88784-6,Soybean grain yield,kg/ha,4598.0,4802.0,-4.25,4.0,4.0,,,,,,,"SCS rotation (soybean as previous crop, 1-yr soybean in 2-yr rotation)","SCC rotation (corn as previous crop, 2-yr corn in 3-yr rotation)",high,table,Table 1,"SCS (b) vs SCC (b) at Monmouth. Same letter group indicates no significant difference at P<0.05. At Monmouth, only CCC was significantly higher than the other three rotations.","{'mod_legume_species': 'soybean', 'mod_climate_zone': 'temperate', 'mod_site': 'Monmouth', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'Muscatune silt loam', 'mod_subsequent_crop_species': 'soybean', 'mod_country_region': 'USA, Illinois, Monmouth', 'mod_rotation_cycle_length_years': '2', 'mod_preceding_crop_treatment': 'soybean', 'mod_preceding_crop_control': 'corn (2nd year in 3-yr rotation)', 'mod_cultivar': 'P34T07 and P35T58R (Pioneer)'}"
legume_rotation::AchalNeupane_2021_Long_term_crop_rotation_effect::53,legume_rotation,AchalNeupane_2021_Long_term_crop_rotation_effect,Long term crop rotation effect on subsequent soybean yield explained by soil and root-associated microbiomes and soil health indicators,"Achal Neupane, Izzet Bulbul, Ziyi Wang, R. Michael Lehman, Emerson Nafziger, Shin-Yi Lee Marzano",2021,Scientific Reports,10.1038/s41598-021-88784-6,Soybean grain yield,kg/ha,4598.0,4650.0,-1.12,4.0,4.0,,,,,,,"SCS rotation (soybean as previous crop, 1-yr soybean in 2-yr rotation)","CSC rotation (corn as previous crop, 1-yr corn in 2-yr rotation)",high,table,Table 1,"SCS (b) vs CSC (b) at Monmouth. Same letter group, not significantly different. Very small yield difference between these two short rotations at Monmouth.","{'mod_legume_species': 'soybean', 'mod_climate_zone': 'temperate', 'mod_site': 'Monmouth', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'Muscatune silt loam', 'mod_subsequent_crop_species': 'soybean', 'mod_country_region': 'USA, Illinois, Monmouth', 'mod_rotation_cycle_length_years': '2', 'mod_preceding_crop_treatment': 'soybean', 'mod_preceding_crop_control': 'corn (1 year in 2-yr rotation)', 'mod_cultivar': 'P34T07 and P35T58R (Pioneer)'}"
legume_rotation::Ali_2019_Wheat_Response_to_No_Tillage::54,legume_rotation,Ali_2019_Wheat_Response_to_No_Tillage,Wheat Response to No-Tillage and Nitrogen Fertilization in a Long-Term Faba Bean-Based Rotation,"Salem Alhajj Ali, Luigi Tedone, Leonardo Verdini, Eugenio Cazzato, Giuseppe De Mastro",2019,Agronomy,10.3390/agronomy9020050,Grain yield,t/ha,5.1,4.3,18.6,3.0,3.0,,,,,,,"Wheat after faba bean (FW), 2010-2011, CT tillage, 0 kg N/ha","Wheat after wheat (WW), 2009-2010, CT tillage, 0 kg N/ha",medium,table,Table 3,"Year and rotation confounded by design (WW=Year1, FW=Year2+3). No numeric variance reported; LSD letter groupings only. Control year was driest (354mm vs 528mm).","{'mod_legume_species': 'faba bean (Vicia faba var. equina)', 'mod_subsequent_crop': 'durum wheat (Triticum turgidum var. durum cv Iride)', 'mod_climate_zone': 'Mediterranean (sub-arid)', 'mod_country': 'Italy', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'loamy (sand 39.78%, silt 37.40%, clay 22.28%)', 'mod_n_fertilizer_rate_kg_ha': '0', 'mod_legume_residue_management': 'harvested (grain and straw removed)', 'mod_rotation_cycle_length_years': '2', 'mod_region': 'Southern Italy, Policoro (MT)', 'mod_tillage': 'CT (conventional tillage)', 'mod_fw_year': '2nd year (1st after faba bean)', 'mod_rainfall_mm_treatment_year': 528.0, 'mod_rainfall_mm_control_year': 354.0}"
legume_rotation::Ali_2019_Wheat_Response_to_No_Tillage::55,legume_rotation,Ali_2019_Wheat_Response_to_No_Tillage,Wheat Response to No-Tillage and Nitrogen Fertilization in a Long-Term Faba Bean-Based Rotation,"Salem Alhajj Ali, Luigi Tedone, Leonardo Verdini, Eugenio Cazzato, Giuseppe De Mastro",2019,Agronomy,10.3390/agronomy9020050,Grain yield,t/ha,5.3,4.0,32.5,3.0,3.0,,,,,,,"Wheat after faba bean (FW), 2010-2011, CT tillage, 30 kg N/ha","Wheat after wheat (WW), 2009-2010, CT tillage, 30 kg N/ha",medium,table,Table 3,Year and rotation confounded. No numeric variance.,"{'mod_legume_species': 'faba bean (Vicia faba var. equina)', 'mod_subsequent_crop': 'durum wheat (Triticum turgidum var. durum cv Iride)', 'mod_climate_zone': 'Mediterranean (sub-arid)', 'mod_country': 'Italy', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'loamy', 'mod_n_fertilizer_rate_kg_ha': '30', 'mod_legume_residue_management': 'harvested (grain and straw removed)', 'mod_rotation_cycle_length_years': '2', 'mod_region': 'Southern Italy, Policoro (MT)', 'mod_tillage': 'CT', 'mod_fw_year': '2nd year', 'mod_rainfall_mm_treatment_year': 528.0, 'mod_rainfall_mm_control_year': 354.0}"
legume_rotation::Ali_2019_Wheat_Response_to_No_Tillage::56,legume_rotation,Ali_2019_Wheat_Response_to_No_Tillage,Wheat Response to No-Tillage and Nitrogen Fertilization in a Long-Term Faba Bean-Based Rotation,"Salem Alhajj Ali, Luigi Tedone, Leonardo Verdini, Eugenio Cazzato, Giuseppe De Mastro",2019,Agronomy,10.3390/agronomy9020050,Grain yield,t/ha,5.2,3.7,40.5,3.0,3.0,,,,,,,"Wheat after faba bean (FW), 2010-2011, CT tillage, 60 kg N/ha","Wheat after wheat (WW), 2009-2010, CT tillage, 60 kg N/ha",medium,table,Table 3,Year and rotation confounded. No numeric variance.,"{'mod_legume_species': 'faba bean (Vicia faba var. equina)', 'mod_subsequent_crop': 'durum wheat (Triticum turgidum var. durum cv Iride)', 'mod_climate_zone': 'Mediterranean (sub-arid)', 'mod_country': 'Italy', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'loamy', 'mod_n_fertilizer_rate_kg_ha': '60', 'mod_legume_residue_management': 'harvested (grain and straw removed)', 'mod_rotation_cycle_length_years': '2', 'mod_region': 'Southern Italy, Policoro (MT)', 'mod_tillage': 'CT', 'mod_fw_year': '2nd year', 'mod_rainfall_mm_treatment_year': 528.0, 'mod_rainfall_mm_control_year': 354.0}"
legume_rotation::Ali_2019_Wheat_Response_to_No_Tillage::57,legume_rotation,Ali_2019_Wheat_Response_to_No_Tillage,Wheat Response to No-Tillage and Nitrogen Fertilization in a Long-Term Faba Bean-Based Rotation,"Salem Alhajj Ali, Luigi Tedone, Leonardo Verdini, Eugenio Cazzato, Giuseppe De Mastro",2019,Agronomy,10.3390/agronomy9020050,Grain yield,t/ha,4.6,3.7,24.3,3.0,3.0,,,,,,,"Wheat after faba bean (FW), 2010-2011, CT tillage, 90 kg N/ha","Wheat after wheat (WW), 2009-2010, CT tillage, 90 kg N/ha",medium,table,Table 3,Year and rotation confounded. No numeric variance.,"{'mod_legume_species': 'faba bean (Vicia faba var. equina)', 'mod_subsequent_crop': 'durum wheat (Triticum turgidum var. durum cv Iride)', 'mod_climate_zone': 'Mediterranean (sub-arid)', 'mod_country': 'Italy', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'loamy', 'mod_n_fertilizer_rate_kg_ha': '90', 'mod_legume_residue_management': 'harvested (grain and straw removed)', 'mod_rotation_cycle_length_years': '2', 'mod_region': 'Southern Italy, Policoro (MT)', 'mod_tillage': 'CT', 'mod_fw_year': '2nd year', 'mod_rainfall_mm_treatment_year': 528.0, 'mod_rainfall_mm_control_year': 354.0}"
legume_rotation::Ali_2019_Wheat_Response_to_No_Tillage::58,legume_rotation,Ali_2019_Wheat_Response_to_No_Tillage,Wheat Response to No-Tillage and Nitrogen Fertilization in a Long-Term Faba Bean-Based Rotation,"Salem Alhajj Ali, Luigi Tedone, Leonardo Verdini, Eugenio Cazzato, Giuseppe De Mastro",2019,Agronomy,10.3390/agronomy9020050,Grain yield,t/ha,5.4,4.2,28.6,3.0,3.0,,,,,,,"Wheat after faba bean (FW), 2010-2011, RT tillage, 0 kg N/ha","Wheat after wheat (WW), 2009-2010, RT tillage, 0 kg N/ha",medium,table,Table 3,Year and rotation confounded. No numeric variance.,"{'mod_legume_species': 'faba bean (Vicia faba var. equina)', 'mod_subsequent_crop': 'durum wheat (Triticum turgidum var. durum cv Iride)', 'mod_climate_zone': 'Mediterranean (sub-arid)', 'mod_country': 'Italy', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'loamy', 'mod_n_fertilizer_rate_kg_ha': '0', 'mod_legume_residue_management': 'harvested (grain and straw removed)', 'mod_rotation_cycle_length_years': '2', 'mod_region': 'Southern Italy, Policoro (MT)', 'mod_tillage': 'RT (reduced tillage)', 'mod_fw_year': '2nd year', 'mod_rainfall_mm_treatment_year': 528.0, 'mod_rainfall_mm_control_year': 354.0}"
