row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__StudyID16__r12,gt,016_Li_B_2016,crop_yield,bok_choy,20,none,0,season3,single_cell,t/ha,absolute_control,18,18.9,Table 5,0,"Table 5, crop-season 3 (bok_choy), treatment N0C1 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 18+-4.3 t/ha; control=N0C0 cs3=18.9 t/ha",gt-pdf-decode
gt__StudyID16__r13,gt,016_Li_B_2016,crop_yield,bok_choy,40,none,0,season3,single_cell,t/ha,absolute_control,41.4,18.9,Table 5,0,"Table 5, crop-season 3 (bok_choy), treatment N0C2 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 41.4+-11.6 t/ha; control=N0C0 cs3=18.9 t/ha",gt-pdf-decode
gt__StudyID16__r14,gt,016_Li_B_2016,crop_yield,bok_choy,20,nitrogen,250,season3,single_cell,t/ha,absolute_control,39,18.9,Table 5,0,"Table 5, crop-season 3 (bok_choy), treatment N1C1 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 39+-8.1 t/ha; control=N0C0 cs3=18.9 t/ha",gt-pdf-decode
gt__StudyID16__r15,gt,016_Li_B_2016,crop_yield,bok_choy,40,nitrogen,250,season3,single_cell,t/ha,absolute_control,57.8,18.9,Table 5,0,"Table 5, crop-season 3 (bok_choy), treatment N1C2 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 57.8+-11.4 t/ha; control=N0C0 cs3=18.9 t/ha",gt-pdf-decode
gt__StudyID16__r16,gt,016_Li_B_2016,crop_yield,bok_choy,20,nitrogen,333,season3,single_cell,t/ha,absolute_control,27.7,18.9,Table 5,0,"Table 5, crop-season 3 (bok_choy), treatment N2C1 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 27.7+-4.2 t/ha; control=N0C0 cs3=18.9 t/ha",gt-pdf-decode
gt__StudyID16__r17,gt,016_Li_B_2016,crop_yield,bok_choy,40,nitrogen,333,season3,single_cell,t/ha,absolute_control,38.2,18.9,Table 5,0,"Table 5, crop-season 3 (bok_choy), treatment N2C2 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 38.2+-7.1 t/ha; control=N0C0 cs3=18.9 t/ha",gt-pdf-decode
gt__StudyID16__r18,gt,016_Li_B_2016,crop_yield,bok_choy,20,none,0,season6,single_cell,t/ha,absolute_control,17.7,16.6,Table 5,0,"Table 5, crop-season 6 (bok_choy), treatment N0C1 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 17.7+-6.5 t/ha; control=N0C0 cs6=16.6 t/ha",gt-pdf-decode
gt__StudyID16__r19,gt,016_Li_B_2016,crop_yield,bok_choy,40,none,0,season6,single_cell,t/ha,absolute_control,24.8,16.6,Table 5,0,"Table 5, crop-season 6 (bok_choy), treatment N0C2 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 16.3+-2.5 t/ha; control=N0C0 cs6=16.6 t/ha",gt-pdf-decode
gt__StudyID16__r20,gt,016_Li_B_2016,crop_yield,bok_choy,20,nitrogen,250,season6,single_cell,t/ha,absolute_control,11.5,16.6,Table 5,0,"Table 5, crop-season 6 (bok_choy), treatment N1C1 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 49.9+-6.1 t/ha; control=N0C0 cs6=16.6 t/ha",gt-pdf-decode
gt__StudyID16__r21,gt,016_Li_B_2016,crop_yield,bok_choy,40,nitrogen,250,season6,single_cell,t/ha,absolute_control,16.1,16.6,Table 5,0,"Table 5, crop-season 6 (bok_choy), treatment N1C2 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 43.1+-17.3 t/ha; control=N0C0 cs6=16.6 t/ha",gt-pdf-decode
gt__StudyID16__r22,gt,016_Li_B_2016,crop_yield,bok_choy,20,nitrogen,333,season6,single_cell,t/ha,absolute_control,24.6,16.6,Table 5,0,"Table 5, crop-season 6 (bok_choy), treatment N2C1 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 36.5+-1.4 t/ha; control=N0C0 cs6=16.6 t/ha",gt-pdf-decode
gt__StudyID16__r23,gt,016_Li_B_2016,crop_yield,bok_choy,40,nitrogen,333,season6,single_cell,t/ha,absolute_control,24.3,16.6,Table 5,0,"Table 5, crop-season 6 (bok_choy), treatment N2C2 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 37.4+-4.4 t/ha; control=N0C0 cs6=16.6 t/ha",gt-pdf-decode
gt__StudyID16__r24,gt,016_Li_B_2016,crop_yield,amaranth,20,none,0,season7,single_cell,t/ha,absolute_control,24.8,17.2,Table 5,0,"Table 5, crop-season 7 (amaranth), treatment N0C1 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 24.8+-3.1 t/ha; control=N0C0 cs7=17.2 t/ha",gt-pdf-decode
gt__StudyID16__r25,gt,016_Li_B_2016,crop_yield,amaranth,40,none,0,season7,single_cell,t/ha,absolute_control,26.1,17.2,Table 5,0,"Table 5, crop-season 7 (amaranth), treatment N0C2 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 26.1+-4.2 t/ha; control=N0C0 cs7=17.2 t/ha",gt-pdf-decode
gt__StudyID16__r26,gt,016_Li_B_2016,crop_yield,amaranth,20,nitrogen,313,season7,single_cell,t/ha,absolute_control,17,17.2,Table 5,0,"Table 5, crop-season 7 (amaranth), treatment N1C1 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 16.1+-4.4 t/ha; control=N0C0 cs7=17.2 t/ha",gt-pdf-decode
gt__StudyID16__r27,gt,016_Li_B_2016,crop_yield,amaranth,40,nitrogen,313,season7,single_cell,t/ha,absolute_control,24.3,17.2,Table 5,0,"Table 5, crop-season 7 (amaranth), treatment N1C2 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 17+-9.3 t/ha; control=N0C0 cs7=17.2 t/ha",gt-pdf-decode
gt__StudyID16__r28,gt,016_Li_B_2016,crop_yield,amaranth,20,nitrogen,417,season7,single_cell,t/ha,absolute_control,24.3,17.2,Table 5,0,"Table 5, crop-season 7 (amaranth), treatment N2C1 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 24.3+-4.8 t/ha; control=N0C0 cs7=17.2 t/ha",gt-pdf-decode
gt__StudyID16__r29,gt,016_Li_B_2016,crop_yield,amaranth,40,nitrogen,417,season7,single_cell,t/ha,absolute_control,31.9,17.2,Table 5,0,"Table 5, crop-season 7 (amaranth), treatment N2C2 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 31.9+-10.1 t/ha; control=N0C0 cs7=17.2 t/ha",gt-pdf-decode
gt__StudyID16__r30,gt,016_Li_B_2016,crop_yield,coriander,20,none,0,season4,single_cell,t/ha,absolute_control,25.8,17.7,Table 5,0,"Table 5, crop-season 4 (coriander), treatment N0C1 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 27.6+-1.4 t/ha; control=N0C0 cs4=17.7 t/ha",gt-pdf-decode
gt__StudyID16__r31,gt,016_Li_B_2016,crop_yield,coriander,40,none,0,season4,single_cell,t/ha,absolute_control,12.6,17.7,Table 5,0,"Table 5, crop-season 4 (coriander), treatment N0C2 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 27.8+-1.8 t/ha; control=N0C0 cs4=17.7 t/ha",gt-pdf-decode
gt__StudyID16__r32,gt,016_Li_B_2016,crop_yield,coriander,20,nitrogen,313,season4,single_cell,t/ha,absolute_control,21.3,17.7,Table 5,0,"Table 5, crop-season 4 (coriander), treatment N1C1 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 25.8+-5.2 t/ha; control=N0C0 cs4=17.7 t/ha",gt-pdf-decode
gt__StudyID16__r33,gt,016_Li_B_2016,crop_yield,coriander,40,nitrogen,313,season4,single_cell,t/ha,absolute_control,30.1,17.7,Table 5,0,"Table 5, crop-season 4 (coriander), treatment N1C2 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 12.6+-4.9 t/ha; control=N0C0 cs4=17.7 t/ha",gt-pdf-decode
gt__StudyID16__r34,gt,016_Li_B_2016,crop_yield,coriander,20,nitrogen,417,season4,single_cell,t/ha,absolute_control,27.6,17.7,Table 5,0,"Table 5, crop-season 4 (coriander), treatment N2C1 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 21.3+-4.1 t/ha; control=N0C0 cs4=17.7 t/ha",gt-pdf-decode
gt__StudyID16__r35,gt,016_Li_B_2016,crop_yield,coriander,40,nitrogen,417,season4,single_cell,t/ha,absolute_control,27.8,17.7,Table 5,0,"Table 5, crop-season 4 (coriander), treatment N2C2 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 30.1+-3.1 t/ha; control=N0C0 cs4=17.7 t/ha",gt-pdf-decode
gt__StudyID16__r36,gt,016_Li_B_2016,crop_yield,water_spinach,20,none,0,season5,single_cell,t/ha,absolute_control,112.6,97,Table 5,0,"Table 5, crop-season 5 (water_spinach), treatment N0C1 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 112.6+-1.7 t/ha; control=N0C0 cs5=97 t/ha",gt-pdf-decode
gt__StudyID16__r37,gt,016_Li_B_2016,crop_yield,water_spinach,40,none,0,season5,single_cell,t/ha,absolute_control,95.8,97,Table 5,0,"Table 5, crop-season 5 (water_spinach), treatment N0C2 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 95.8+-3.8 t/ha; control=N0C0 cs5=97 t/ha",gt-pdf-decode
gt__StudyID16__r38,gt,016_Li_B_2016,crop_yield,water_spinach,20,nitrogen,600,season5,single_cell,t/ha,absolute_control,131.9,97,Table 5,0,"Table 5, crop-season 5 (water_spinach), treatment N1C1 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 131.9+-14.1 t/ha; control=N0C0 cs5=97 t/ha",gt-pdf-decode
gt__StudyID16__r39,gt,016_Li_B_2016,crop_yield,water_spinach,40,nitrogen,600,season5,single_cell,t/ha,absolute_control,172.3,97,Table 5,0,"Table 5, crop-season 5 (water_spinach), treatment N1C2 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 172.2+-4.9 t/ha; control=N0C0 cs5=97 t/ha",gt-pdf-decode
gt__StudyID16__r40,gt,016_Li_B_2016,crop_yield,water_spinach,20,nitrogen,800,season5,single_cell,t/ha,absolute_control,142,97,Table 5,0,"Table 5, crop-season 5 (water_spinach), treatment N2C1 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 142+-16.1 t/ha; control=N0C0 cs5=97 t/ha",gt-pdf-decode
gt__StudyID16__r41,gt,016_Li_B_2016,crop_yield,water_spinach,40,nitrogen,800,season5,single_cell,t/ha,absolute_control,143.9,97,Table 5,0,"Table 5, crop-season 5 (water_spinach), treatment N2C2 (=Table2 code: N0/N1/N2 x C0/C1/C2): cell mean 143.9+-12.4 t/ha; control=N0C0 cs5=97 t/ha",gt-pdf-decode
