row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__StudyID145__r11,gt,145_Omara_2020,crop_yield,maize,10,nitrogen,100,y2019_efaw,single_cell,kg/ha,absolute_control,1650,1080,Table 3 (Efaw 2019),0,"Table 3, Treatment T9 (N 100 kg/ha + biochar 10 Mg/ha), Efaw 2019 column: mean=1.65 Mg/ha vs control T1 mean=1.08 Mg/ha; values converted Mg/ha->kg/ha",gt-pdf-decode
gt__StudyID145__r12,gt,145_Omara_2020,crop_yield,maize,15,nitrogen,150,y2019_efaw,single_cell,kg/ha,absolute_control,1920,1080,Table 3 (Efaw 2019),0,"Table 3, Treatment T10 (N 150 kg/ha + biochar 15 Mg/ha), Efaw 2019 column: mean=1.92 Mg/ha vs control T1 mean=1.08 Mg/ha; values converted Mg/ha->kg/ha",gt-pdf-decode
gt__StudyID145__r13,gt,145_Omara_2020,crop_yield,maize,5,none,0,y2018_lcb,single_cell,kg/ha,absolute_control,3250,2590,Table 3 (LCB 2018),0,"Table 3, Treatment T5 (biochar 5 Mg/ha only), LCB 2018 column: mean=3.25 Mg/ha vs control T1 mean=2.59 Mg/ha; values converted Mg/ha->kg/ha",gt-pdf-decode
gt__StudyID145__r14,gt,145_Omara_2020,crop_yield,maize,10,none,0,y2018_lcb,single_cell,kg/ha,absolute_control,3490,2590,Table 3 (LCB 2018),0,"Table 3, Treatment T6 (biochar 10 Mg/ha only), LCB 2018 column: mean=3.49 Mg/ha vs control T1 mean=2.59 Mg/ha; values converted Mg/ha->kg/ha",gt-pdf-decode
gt__StudyID145__r15,gt,145_Omara_2020,crop_yield,maize,15,none,0,y2018_lcb,single_cell,kg/ha,absolute_control,4180,2590,Table 3 (LCB 2018),0,"Table 3, Treatment T7 (biochar 15 Mg/ha only), LCB 2018 column: mean=4.18 Mg/ha vs control T1 mean=2.59 Mg/ha; values converted Mg/ha->kg/ha",gt-pdf-decode
gt__StudyID145__r16,gt,145_Omara_2020,crop_yield,maize,5,nitrogen,50,y2018_lcb,single_cell,kg/ha,absolute_control,3460,2590,Table 3 (LCB 2018),0,"Table 3, Treatment T8 (N 50 kg/ha + biochar 5 Mg/ha), LCB 2018 column: mean=3.46 Mg/ha vs control T1 mean=2.59 Mg/ha; values converted Mg/ha->kg/ha",gt-pdf-decode
gt__StudyID145__r17,gt,145_Omara_2020,crop_yield,maize,10,nitrogen,100,y2018_lcb,single_cell,kg/ha,absolute_control,4490,2590,Table 3 (LCB 2018),0,"Table 3, Treatment T9 (N 100 kg/ha + biochar 10 Mg/ha), LCB 2018 column: mean=4.49 Mg/ha vs control T1 mean=2.59 Mg/ha; values converted Mg/ha->kg/ha",gt-pdf-decode
gt__StudyID145__r18,gt,145_Omara_2020,crop_yield,maize,15,nitrogen,150,y2018_lcb,single_cell,kg/ha,absolute_control,4970,2590,Table 3 (LCB 2018),0,"Table 3, Treatment T10 (N 150 kg/ha + biochar 15 Mg/ha), LCB 2018 column: mean=4.97 Mg/ha vs control T1 mean=2.59 Mg/ha; values converted Mg/ha->kg/ha",gt-pdf-decode
gt__StudyID145__r19,gt,145_Omara_2020,crop_yield,maize,5,none,0,y2019_lcb,single_cell,kg/ha,absolute_control,1400,650,Table 3 (LCB 2019),0,"Table 3, Treatment T5 (biochar 5 Mg/ha only), LCB 2019 column: mean=1.40 Mg/ha vs control T1 mean=0.65 Mg/ha; values converted Mg/ha->kg/ha",gt-pdf-decode
gt__StudyID145__r20,gt,145_Omara_2020,crop_yield,maize,10,none,0,y2019_lcb,single_cell,kg/ha,absolute_control,1050,650,Table 3 (LCB 2019),0,"Table 3, Treatment T6 (biochar 10 Mg/ha only), LCB 2019 column: mean=1.05 Mg/ha vs control T1 mean=0.65 Mg/ha; values converted Mg/ha->kg/ha",gt-pdf-decode
gt__StudyID145__r21,gt,145_Omara_2020,crop_yield,maize,15,none,0,y2019_lcb,single_cell,kg/ha,absolute_control,1080,650,Table 3 (LCB 2019),0,"Table 3, Treatment T7 (biochar 15 Mg/ha only), LCB 2019 column: mean=1.08 Mg/ha vs control T1 mean=0.65 Mg/ha; values converted Mg/ha->kg/ha",gt-pdf-decode
gt__StudyID145__r22,gt,145_Omara_2020,crop_yield,maize,5,nitrogen,50,y2019_lcb,single_cell,kg/ha,absolute_control,1380,650,Table 3 (LCB 2019),0,"Table 3, Treatment T8 (N 50 kg/ha + biochar 5 Mg/ha), LCB 2019 column: mean=1.38 Mg/ha vs control T1 mean=0.65 Mg/ha; values converted Mg/ha->kg/ha",gt-pdf-decode
gt__StudyID145__r23,gt,145_Omara_2020,crop_yield,maize,10,nitrogen,100,y2019_lcb,single_cell,kg/ha,absolute_control,1720,650,Table 3 (LCB 2019),0,"Table 3, Treatment T9 (N 100 kg/ha + biochar 10 Mg/ha), LCB 2019 column: mean=1.72 Mg/ha vs control T1 mean=0.65 Mg/ha; values converted Mg/ha->kg/ha",gt-pdf-decode
gt__StudyID145__r24,gt,145_Omara_2020,crop_yield,maize,15,nitrogen,150,y2019_lcb,single_cell,kg/ha,absolute_control,2190,650,Table 3 (LCB 2019),0,"Table 3, Treatment T10 (N 150 kg/ha + biochar 15 Mg/ha), LCB 2019 column: mean=2.19 Mg/ha vs control T1 mean=0.65 Mg/ha; values converted Mg/ha->kg/ha",gt-pdf-decode
