row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
207_Liu_2019__ai__16,ai,207_Liu_2019,crop_yield,rice,40,nitrogen,150,y2013,single_cell,kg/ha,cofactor_matched_control,10300,10500,Fig 1a (approximate),1,C40N1 vs C0N1; 2013,rebuild_2026-08-19/biochar
207_Liu_2019__ai__17,ai,207_Liu_2019,crop_yield,rice,20,nitrogen,0,y2014,single_cell,kg/ha,cofactor_matched_control,8500,8500,Fig 1a (approximate),1,C20N0 vs C0N0; 2014,rebuild_2026-08-19/biochar
207_Liu_2019__ai__18,ai,207_Liu_2019,crop_yield,rice,40,nitrogen,0,y2014,single_cell,kg/ha,cofactor_matched_control,8500,8500,Fig 1a (approximate),1,C40N0 vs C0N0; 2014,rebuild_2026-08-19/biochar
207_Liu_2019__ai__19,ai,207_Liu_2019,crop_yield,rice,20,nitrogen,150,y2014,single_cell,kg/ha,cofactor_matched_control,10500,10500,Fig 1a (approximate),1,C20N1 vs C0N1; 2014,rebuild_2026-08-19/biochar
207_Liu_2019__ai__20,ai,207_Liu_2019,crop_yield,rice,40,nitrogen,150,y2014,single_cell,kg/ha,cofactor_matched_control,10500,10500,Fig 1a (approximate),1,C40N1 vs C0N1; 2014,rebuild_2026-08-19/biochar
207_Liu_2019__ai__21,ai,207_Liu_2019,crop_yield,rice,20,nitrogen,0,y2015,single_cell,kg/ha,cofactor_matched_control,9000,8500,Fig 1a (approximate),1,C20N0 vs C0N0; 2015,rebuild_2026-08-19/biochar
207_Liu_2019__ai__22,ai,207_Liu_2019,crop_yield,rice,40,nitrogen,0,y2015,single_cell,kg/ha,cofactor_matched_control,9000,8500,Fig 1a (approximate),1,C40N0 vs C0N0; 2015,rebuild_2026-08-19/biochar
207_Liu_2019__ai__23,ai,207_Liu_2019,crop_yield,rice,20,nitrogen,150,y2015,single_cell,kg/ha,cofactor_matched_control,10800,10500,Fig 1a (approximate),1,C20N1 vs C0N1; 2015,rebuild_2026-08-19/biochar
207_Liu_2019__ai__24,ai,207_Liu_2019,crop_yield,rice,40,nitrogen,150,y2015,single_cell,kg/ha,cofactor_matched_control,11000,10500,Fig 1a (approximate),1,C40N1 vs C0N1; 2015,rebuild_2026-08-19/biochar
207_Liu_2019__ai__25,ai,207_Liu_2019,crop_yield,wheat,20,nitrogen,0,y2011,single_cell,kg/ha,cofactor_matched_control,3500,3500,Fig 1b (approximate),1,C20N0 vs C0N0; 2011,rebuild_2026-08-19/biochar
207_Liu_2019__ai__26,ai,207_Liu_2019,crop_yield,wheat,40,nitrogen,0,y2011,single_cell,kg/ha,cofactor_matched_control,3200,3500,Fig 1b (approximate),1,C40N0 vs C0N0; 2011,rebuild_2026-08-19/biochar
207_Liu_2019__ai__27,ai,207_Liu_2019,crop_yield,wheat,20,nitrogen,150,y2011,single_cell,kg/ha,cofactor_matched_control,4500,4500,Fig 1b (approximate),1,C20N1 vs C0N1; 2011,rebuild_2026-08-19/biochar
207_Liu_2019__ai__28,ai,207_Liu_2019,crop_yield,wheat,40,nitrogen,150,y2011,single_cell,kg/ha,cofactor_matched_control,4300,4500,Fig 1b (approximate),1,C40N1 vs C0N1; 2011,rebuild_2026-08-19/biochar
207_Liu_2019__ai__29,ai,207_Liu_2019,crop_yield,wheat,20,nitrogen,0,y2014,single_cell,kg/ha,cofactor_matched_control,3500,3500,Fig 1b (approximate),1,C20N0 vs C0N0; 2014,rebuild_2026-08-19/biochar
207_Liu_2019__ai__30,ai,207_Liu_2019,crop_yield,wheat,40,nitrogen,0,y2014,single_cell,kg/ha,cofactor_matched_control,3500,3500,Fig 1b (approximate),1,C40N0 vs C0N0; 2014,rebuild_2026-08-19/biochar
207_Liu_2019__ai__31,ai,207_Liu_2019,crop_yield,wheat,20,nitrogen,150,y2014,single_cell,kg/ha,cofactor_matched_control,5000,5000,Fig 1b (approximate),1,C20N1 vs C0N1; 2014,rebuild_2026-08-19/biochar
207_Liu_2019__ai__32,ai,207_Liu_2019,crop_yield,wheat,40,nitrogen,150,y2014,single_cell,kg/ha,cofactor_matched_control,5000,5000,Fig 1b (approximate),1,C40N1 vs C0N1; 2014,rebuild_2026-08-19/biochar
207_Liu_2019__ai__33,ai,207_Liu_2019,crop_yield,wheat,20,nitrogen,0,y2015,single_cell,kg/ha,cofactor_matched_control,5500,4000,Fig 1b (approximate),1,C20N0 vs C0N0; 2015,rebuild_2026-08-19/biochar
207_Liu_2019__ai__34,ai,207_Liu_2019,crop_yield,wheat,40,nitrogen,0,y2015,single_cell,kg/ha,cofactor_matched_control,6000,4000,Fig 1b (approximate),1,C40N0 vs C0N0; 2015,rebuild_2026-08-19/biochar
207_Liu_2019__ai__35,ai,207_Liu_2019,crop_yield,wheat,20,nitrogen,150,y2015,single_cell,kg/ha,cofactor_matched_control,7000,6000,Fig 1b (approximate),1,C20N1 vs C0N1; 2015,rebuild_2026-08-19/biochar
207_Liu_2019__ai__36,ai,207_Liu_2019,crop_yield,wheat,40,nitrogen,150,y2015,single_cell,kg/ha,cofactor_matched_control,7100,6000,"Fig 1b (approximate), text confirms 18.3%",1,C40N1 vs C0N1; 2015,rebuild_2026-08-19/biochar
