row_id,topic,paper_id,title,authors,year,journal,doi,outcome,outcome_unit,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,sd_treatment,sd_control,se_treatment,se_control,treatment_description,control_description,confidence,source_type,table_or_figure,notes,moderators
intercropping_yield::Chen_2017_Effects_of_reduced_nitrogen_inputs::44,intercropping_yield,Chen_2017_Effects_of_reduced_nitrogen_inputs,Effects of reduced nitrogen inputs on crop yield and nitrogen use efficiency in a long-term maize-soybean relay strip intercropping system,"Ping Chen, Qing Du, Xiaoming Liu, Li Zhou, Sajad Hussain, Lu Lei, Chun Song, Xiaochun Wang, Weiguo Liu, Feng Yang, Kai Shu, Jiang Liu, Junbo Du, Wenyu Yang, Taiwen Yong",2017,PLoS ONE,10.1371/journal.pone.0184503,Land equivalent ratio (LER),ratio,1.96,1.0,96.0,3,,SD,,0.04,,,,"LER of maize-soybean relay strip intercropping, conventional nitrogen (CN, 240 kg N/ha)",LER of monoculture = 1.0 by definition,high,table,Table 1,LER > 1 indicates intercropping land use advantage. Control LER = 1.0 by definition.,"{'mod_primary_crop': 'maize', 'mod_companion_crop': 'soybean', 'mod_intercropping_type': 'relay strip', 'mod_climate_zone': 'subtropical', 'mod_country': 'China', 'mod_region': 'Sichuan Province, Renshou County', 'mod_n_fertilizer_rate_kg_ha': 240.0, 'mod_irrigation': 'rainfed', 'mod_planting_density': '58500 maize/ha, 117000 soybean/ha', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '2:2 maize:soybean, wide-narrow rows (160cm wide, 40cm narrow)', 'mod_year_of_experiment': '2014'}"
intercropping_yield::Dang_2020_Intercropping_Alters_the_Soil_Microbial::45,intercropping_yield,Dang_2020_Intercropping_Alters_the_Soil_Microbial,Intercropping Alters the Soil Microbial Diversity and Community to Facilitate Nitrogen Assimilation: A Potential Mechanism for Increasing Proso Millet Grain Yield,"Ke Dang, Xiangwei Gong, Guan Zhao, Honglu Wang, Aliaksandr Ivanistau, Baili Feng",2020,Frontiers in Microbiology,10.3389/fmicb.2020.601054,Grain yield of proso millet,kg/ha,4968.9,4448.6,11.7,20,20.0,SE,,,,87.2,135.5,Proso millet intercropped with mung bean (2P2M: 2 rows proso millet + 2 rows mung bean),Monoculture proso millet (MP),high,table,Table 1,Grain yield per total plot area (not area-adjusted). Randomized complete block design with 4 replicates. n=20 as reported (5 plants/plot × 4 replicates for per-plant measures; grain yield measured from whole plot).,"{'mod_primary_crop': 'proso millet (Panicum miliaceum)', 'mod_companion_crop': 'mung bean (Vigna radiata)', 'mod_intercropping_type': 'row (2P2M)', 'mod_climate_zone': 'semiarid', 'mod_country': 'China', 'mod_region': 'Yulin City, Shaanxi Province', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '2 rows proso millet + 2 rows mung bean', 'mod_latitude': '37°56\'26""N', 'mod_longitude': '109°21\'46""E', 'mod_n_fertilizer_kg_ha': '120', 'mod_soil_ph': 8.6, 'mod_planting_density_proso_millet': '50 plants/m2', 'mod_planting_density_mung_bean': '20 plants/m2', 'mod_year_of_observation': 2017.0, 'mod_cultivar_primary': 'Shanmi-1', 'mod_cultivar_companion': 'Zhonglv-8', 'mod_plot_area_m2': 30.0, 'mod_replicates': 4.0}"
intercropping_yield::Dang_2020_Intercropping_Alters_the_Soil_Microbial::46,intercropping_yield,Dang_2020_Intercropping_Alters_the_Soil_Microbial,Intercropping Alters the Soil Microbial Diversity and Community to Facilitate Nitrogen Assimilation: A Potential Mechanism for Increasing Proso Millet Grain Yield,"Ke Dang, Xiangwei Gong, Guan Zhao, Honglu Wang, Aliaksandr Ivanistau, Baili Feng",2020,Frontiers in Microbiology,10.3389/fmicb.2020.601054,Grain yield of proso millet,kg/ha,4696.2,4448.6,5.6,20,20.0,SE,,,,76.8,135.5,Proso millet intercropped with mung bean (4P2M: 4 rows proso millet + 2 rows mung bean),Monoculture proso millet (MP),high,table,Table 1,Grain yield per total plot area.,"{'mod_primary_crop': 'proso millet (Panicum miliaceum)', 'mod_companion_crop': 'mung bean (Vigna radiata)', 'mod_intercropping_type': 'row (4P2M)', 'mod_climate_zone': 'semiarid', 'mod_country': 'China', 'mod_region': 'Yulin City, Shaanxi Province', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '4 rows proso millet + 2 rows mung bean', 'mod_n_fertilizer_kg_ha': '120', 'mod_soil_ph': 8.6, 'mod_year_of_observation': 2017.0, 'mod_cultivar_primary': 'Shanmi-1', 'mod_cultivar_companion': 'Zhonglv-8', 'mod_plot_area_m2': 30.0, 'mod_replicates': 4.0}"
intercropping_yield::Dang_2020_Intercropping_Alters_the_Soil_Microbial::47,intercropping_yield,Dang_2020_Intercropping_Alters_the_Soil_Microbial,Intercropping Alters the Soil Microbial Diversity and Community to Facilitate Nitrogen Assimilation: A Potential Mechanism for Increasing Proso Millet Grain Yield,"Ke Dang, Xiangwei Gong, Guan Zhao, Honglu Wang, Aliaksandr Ivanistau, Baili Feng",2020,Frontiers in Microbiology,10.3389/fmicb.2020.601054,Grain yield of proso millet,kg/ha,5131.6,4448.6,15.4,20,20.0,SE,,,,73.5,135.5,Proso millet intercropped with mung bean (4P4M: 4 rows proso millet + 4 rows mung bean),Monoculture proso millet (MP),high,table,Table 1,Grain yield per total plot area.,"{'mod_primary_crop': 'proso millet (Panicum miliaceum)', 'mod_companion_crop': 'mung bean (Vigna radiata)', 'mod_intercropping_type': 'row (4P4M)', 'mod_climate_zone': 'semiarid', 'mod_country': 'China', 'mod_region': 'Yulin City, Shaanxi Province', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '4 rows proso millet + 4 rows mung bean', 'mod_n_fertilizer_kg_ha': '120', 'mod_soil_ph': 8.6, 'mod_year_of_observation': 2017.0, 'mod_cultivar_primary': 'Shanmi-1', 'mod_cultivar_companion': 'Zhonglv-8', 'mod_plot_area_m2': 30.0, 'mod_replicates': 4.0}"
intercropping_yield::Dang_2020_Intercropping_Alters_the_Soil_Microbial::48,intercropping_yield,Dang_2020_Intercropping_Alters_the_Soil_Microbial,Intercropping Alters the Soil Microbial Diversity and Community to Facilitate Nitrogen Assimilation: A Potential Mechanism for Increasing Proso Millet Grain Yield,"Ke Dang, Xiangwei Gong, Guan Zhao, Honglu Wang, Aliaksandr Ivanistau, Baili Feng",2020,Frontiers in Microbiology,10.3389/fmicb.2020.601054,Grain yield of proso millet,kg/ha,5367.8,4448.6,20.7,20,20.0,SE,,,,56.8,135.5,Proso millet intercropped with mung bean (2P4M: 2 rows proso millet + 4 rows mung bean),Monoculture proso millet (MP),high,table,Table 1,Grain yield per total plot area. Highest yield intercropping treatment in 2017.,"{'mod_primary_crop': 'proso millet (Panicum miliaceum)', 'mod_companion_crop': 'mung bean (Vigna radiata)', 'mod_intercropping_type': 'row (2P4M)', 'mod_climate_zone': 'semiarid', 'mod_country': 'China', 'mod_region': 'Yulin City, Shaanxi Province', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '2 rows proso millet + 4 rows mung bean', 'mod_n_fertilizer_kg_ha': '120', 'mod_soil_ph': 8.6, 'mod_year_of_observation': 2017.0, 'mod_cultivar_primary': 'Shanmi-1', 'mod_cultivar_companion': 'Zhonglv-8', 'mod_plot_area_m2': 30.0, 'mod_replicates': 4.0}"
intercropping_yield::Dang_2020_Intercropping_Alters_the_Soil_Microbial::49,intercropping_yield,Dang_2020_Intercropping_Alters_the_Soil_Microbial,Intercropping Alters the Soil Microbial Diversity and Community to Facilitate Nitrogen Assimilation: A Potential Mechanism for Increasing Proso Millet Grain Yield,"Ke Dang, Xiangwei Gong, Guan Zhao, Honglu Wang, Aliaksandr Ivanistau, Baili Feng",2020,Frontiers in Microbiology,10.3389/fmicb.2020.601054,Grain yield of proso millet,kg/ha,5153.8,4205.7,22.5,20,20.0,SE,,,,150.7,257.7,Proso millet intercropped with mung bean (2P2M: 2 rows proso millet + 2 rows mung bean),Monoculture proso millet (MP),high,table,Table 1,Grain yield per total plot area.,"{'mod_primary_crop': 'proso millet (Panicum miliaceum)', 'mod_companion_crop': 'mung bean (Vigna radiata)', 'mod_intercropping_type': 'row (2P2M)', 'mod_climate_zone': 'semiarid', 'mod_country': 'China', 'mod_region': 'Yulin City, Shaanxi Province', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '2 rows proso millet + 2 rows mung bean', 'mod_n_fertilizer_kg_ha': '120', 'mod_soil_ph': 8.6, 'mod_year_of_observation': 2018.0, 'mod_cultivar_primary': 'Shanmi-1', 'mod_cultivar_companion': 'Zhonglv-8', 'mod_plot_area_m2': 30.0, 'mod_replicates': 4.0}"
intercropping_yield::Dang_2020_Intercropping_Alters_the_Soil_Microbial::50,intercropping_yield,Dang_2020_Intercropping_Alters_the_Soil_Microbial,Intercropping Alters the Soil Microbial Diversity and Community to Facilitate Nitrogen Assimilation: A Potential Mechanism for Increasing Proso Millet Grain Yield,"Ke Dang, Xiangwei Gong, Guan Zhao, Honglu Wang, Aliaksandr Ivanistau, Baili Feng",2020,Frontiers in Microbiology,10.3389/fmicb.2020.601054,Grain yield of proso millet,kg/ha,4539.8,4205.7,7.9,20,20.0,SE,,,,144.6,257.7,Proso millet intercropped with mung bean (4P2M: 4 rows proso millet + 2 rows mung bean),Monoculture proso millet (MP),high,table,Table 1,Grain yield per total plot area.,"{'mod_primary_crop': 'proso millet (Panicum miliaceum)', 'mod_companion_crop': 'mung bean (Vigna radiata)', 'mod_intercropping_type': 'row (4P2M)', 'mod_climate_zone': 'semiarid', 'mod_country': 'China', 'mod_region': 'Yulin City, Shaanxi Province', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '4 rows proso millet + 2 rows mung bean', 'mod_n_fertilizer_kg_ha': '120', 'mod_soil_ph': 8.6, 'mod_year_of_observation': 2018.0, 'mod_cultivar_primary': 'Shanmi-1', 'mod_cultivar_companion': 'Zhonglv-8', 'mod_plot_area_m2': 30.0, 'mod_replicates': 4.0}"
intercropping_yield::Dang_2020_Intercropping_Alters_the_Soil_Microbial::51,intercropping_yield,Dang_2020_Intercropping_Alters_the_Soil_Microbial,Intercropping Alters the Soil Microbial Diversity and Community to Facilitate Nitrogen Assimilation: A Potential Mechanism for Increasing Proso Millet Grain Yield,"Ke Dang, Xiangwei Gong, Guan Zhao, Honglu Wang, Aliaksandr Ivanistau, Baili Feng",2020,Frontiers in Microbiology,10.3389/fmicb.2020.601054,Grain yield of proso millet,kg/ha,5249.6,4205.7,24.8,20,20.0,SE,,,,147.3,257.7,Proso millet intercropped with mung bean (4P4M: 4 rows proso millet + 4 rows mung bean),Monoculture proso millet (MP),high,table,Table 1,Grain yield per total plot area.,"{'mod_primary_crop': 'proso millet (Panicum miliaceum)', 'mod_companion_crop': 'mung bean (Vigna radiata)', 'mod_intercropping_type': 'row (4P4M)', 'mod_climate_zone': 'semiarid', 'mod_country': 'China', 'mod_region': 'Yulin City, Shaanxi Province', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '4 rows proso millet + 4 rows mung bean', 'mod_n_fertilizer_kg_ha': '120', 'mod_soil_ph': 8.6, 'mod_year_of_observation': 2018.0, 'mod_cultivar_primary': 'Shanmi-1', 'mod_cultivar_companion': 'Zhonglv-8', 'mod_plot_area_m2': 30.0, 'mod_replicates': 4.0}"
intercropping_yield::Dang_2020_Intercropping_Alters_the_Soil_Microbial::52,intercropping_yield,Dang_2020_Intercropping_Alters_the_Soil_Microbial,Intercropping Alters the Soil Microbial Diversity and Community to Facilitate Nitrogen Assimilation: A Potential Mechanism for Increasing Proso Millet Grain Yield,"Ke Dang, Xiangwei Gong, Guan Zhao, Honglu Wang, Aliaksandr Ivanistau, Baili Feng",2020,Frontiers in Microbiology,10.3389/fmicb.2020.601054,Grain yield of proso millet,kg/ha,6471.2,4205.7,53.9,20,20.0,SE,,,,236.6,257.7,Proso millet intercropped with mung bean (2P4M: 2 rows proso millet + 4 rows mung bean),Monoculture proso millet (MP),high,table,Table 1,Grain yield per total plot area. Highest yield intercropping treatment in 2018.,"{'mod_primary_crop': 'proso millet (Panicum miliaceum)', 'mod_companion_crop': 'mung bean (Vigna radiata)', 'mod_intercropping_type': 'row (2P4M)', 'mod_climate_zone': 'semiarid', 'mod_country': 'China', 'mod_region': 'Yulin City, Shaanxi Province', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '2 rows proso millet + 4 rows mung bean', 'mod_n_fertilizer_kg_ha': '120', 'mod_soil_ph': 8.6, 'mod_year_of_observation': 2018.0, 'mod_cultivar_primary': 'Shanmi-1', 'mod_cultivar_companion': 'Zhonglv-8', 'mod_plot_area_m2': 30.0, 'mod_replicates': 4.0}"
intercropping_yield::Dang_2020_Intercropping_Alters_the_Soil_Microbial::53,intercropping_yield,Dang_2020_Intercropping_Alters_the_Soil_Microbial,Intercropping Alters the Soil Microbial Diversity and Community to Facilitate Nitrogen Assimilation: A Potential Mechanism for Increasing Proso Millet Grain Yield,"Ke Dang, Xiangwei Gong, Guan Zhao, Honglu Wang, Aliaksandr Ivanistau, Baili Feng",2020,Frontiers in Microbiology,10.3389/fmicb.2020.601054,Grain yield of proso millet,kg/ha,6431.8,4162.9,54.5,20,20.0,SE,,,,659.9,404.7,Proso millet intercropped with mung bean (2P2M: 2 rows proso millet + 2 rows mung bean),Monoculture proso millet (MP),high,table,Table 1,Grain yield per total plot area.,"{'mod_primary_crop': 'proso millet (Panicum miliaceum)', 'mod_companion_crop': 'mung bean (Vigna radiata)', 'mod_intercropping_type': 'row (2P2M)', 'mod_climate_zone': 'semiarid', 'mod_country': 'China', 'mod_region': 'Yulin City, Shaanxi Province', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '2 rows proso millet + 2 rows mung bean', 'mod_n_fertilizer_kg_ha': '120', 'mod_soil_ph': 8.6, 'mod_year_of_observation': 2019.0, 'mod_cultivar_primary': 'Shanmi-1', 'mod_cultivar_companion': 'Zhonglv-8', 'mod_plot_area_m2': 30.0, 'mod_replicates': 4.0}"
intercropping_yield::Dang_2020_Intercropping_Alters_the_Soil_Microbial::54,intercropping_yield,Dang_2020_Intercropping_Alters_the_Soil_Microbial,Intercropping Alters the Soil Microbial Diversity and Community to Facilitate Nitrogen Assimilation: A Potential Mechanism for Increasing Proso Millet Grain Yield,"Ke Dang, Xiangwei Gong, Guan Zhao, Honglu Wang, Aliaksandr Ivanistau, Baili Feng",2020,Frontiers in Microbiology,10.3389/fmicb.2020.601054,Grain yield of proso millet,kg/ha,5340.9,4162.9,28.3,20,20.0,SE,,,,252.5,404.7,Proso millet intercropped with mung bean (4P2M: 4 rows proso millet + 2 rows mung bean),Monoculture proso millet (MP),high,table,Table 1,Grain yield per total plot area.,"{'mod_primary_crop': 'proso millet (Panicum miliaceum)', 'mod_companion_crop': 'mung bean (Vigna radiata)', 'mod_intercropping_type': 'row (4P2M)', 'mod_climate_zone': 'semiarid', 'mod_country': 'China', 'mod_region': 'Yulin City, Shaanxi Province', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '4 rows proso millet + 2 rows mung bean', 'mod_n_fertilizer_kg_ha': '120', 'mod_soil_ph': 8.6, 'mod_year_of_observation': 2019.0, 'mod_cultivar_primary': 'Shanmi-1', 'mod_cultivar_companion': 'Zhonglv-8', 'mod_plot_area_m2': 30.0, 'mod_replicates': 4.0}"
intercropping_yield::Dang_2020_Intercropping_Alters_the_Soil_Microbial::55,intercropping_yield,Dang_2020_Intercropping_Alters_the_Soil_Microbial,Intercropping Alters the Soil Microbial Diversity and Community to Facilitate Nitrogen Assimilation: A Potential Mechanism for Increasing Proso Millet Grain Yield,"Ke Dang, Xiangwei Gong, Guan Zhao, Honglu Wang, Aliaksandr Ivanistau, Baili Feng",2020,Frontiers in Microbiology,10.3389/fmicb.2020.601054,Grain yield of proso millet,kg/ha,6890.2,4162.9,65.5,20,20.0,SE,,,,607.9,404.7,Proso millet intercropped with mung bean (4P4M: 4 rows proso millet + 4 rows mung bean),Monoculture proso millet (MP),high,table,Table 1,Grain yield per total plot area.,"{'mod_primary_crop': 'proso millet (Panicum miliaceum)', 'mod_companion_crop': 'mung bean (Vigna radiata)', 'mod_intercropping_type': 'row (4P4M)', 'mod_climate_zone': 'semiarid', 'mod_country': 'China', 'mod_region': 'Yulin City, Shaanxi Province', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '4 rows proso millet + 4 rows mung bean', 'mod_n_fertilizer_kg_ha': '120', 'mod_soil_ph': 8.6, 'mod_year_of_observation': 2019.0, 'mod_cultivar_primary': 'Shanmi-1', 'mod_cultivar_companion': 'Zhonglv-8', 'mod_plot_area_m2': 30.0, 'mod_replicates': 4.0}"
intercropping_yield::Dang_2020_Intercropping_Alters_the_Soil_Microbial::56,intercropping_yield,Dang_2020_Intercropping_Alters_the_Soil_Microbial,Intercropping Alters the Soil Microbial Diversity and Community to Facilitate Nitrogen Assimilation: A Potential Mechanism for Increasing Proso Millet Grain Yield,"Ke Dang, Xiangwei Gong, Guan Zhao, Honglu Wang, Aliaksandr Ivanistau, Baili Feng",2020,Frontiers in Microbiology,10.3389/fmicb.2020.601054,Grain yield of proso millet,kg/ha,7303.0,4162.9,75.4,20,20.0,SE,,,,332.9,404.7,Proso millet intercropped with mung bean (2P4M: 2 rows proso millet + 4 rows mung bean),Monoculture proso millet (MP),high,table,Table 1,Grain yield per total plot area. Highest yield intercropping treatment in 2019. Conclusion text reports 2P4M increased grain yield by 50.1% on average.,"{'mod_primary_crop': 'proso millet (Panicum miliaceum)', 'mod_companion_crop': 'mung bean (Vigna radiata)', 'mod_intercropping_type': 'row (2P4M)', 'mod_climate_zone': 'semiarid', 'mod_country': 'China', 'mod_region': 'Yulin City, Shaanxi Province', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '2 rows proso millet + 4 rows mung bean', 'mod_n_fertilizer_kg_ha': '120', 'mod_soil_ph': 8.6, 'mod_year_of_observation': 2019.0, 'mod_cultivar_primary': 'Shanmi-1', 'mod_cultivar_companion': 'Zhonglv-8', 'mod_plot_area_m2': 30.0, 'mod_replicates': 4.0}"
intercropping_yield::Dang_2020_Intercropping_Alters_the_Soil_Microbial::57,intercropping_yield,Dang_2020_Intercropping_Alters_the_Soil_Microbial,Intercropping Alters the Soil Microbial Diversity and Community to Facilitate Nitrogen Assimilation: A Potential Mechanism for Increasing Proso Millet Grain Yield,"Ke Dang, Xiangwei Gong, Guan Zhao, Honglu Wang, Aliaksandr Ivanistau, Baili Feng",2020,Frontiers in Microbiology,10.3389/fmicb.2020.601054,Grain yield of mung bean,kg/ha,607.2,1297.3,-53.2,20,20.0,SE,,,,38.8,140.3,Mung bean intercropped with proso millet (2P2M: 2 rows proso millet + 2 rows mung bean),Monoculture mung bean (MM),high,table,Table 2,Mung bean yield reduced under intercropping due to shading by taller proso millet and reduced planting area. Grain yield per total plot area.,"{'mod_primary_crop': 'mung bean (Vigna radiata)', 'mod_companion_crop': 'proso millet (Panicum miliaceum)', 'mod_intercropping_type': 'row (2P2M)', 'mod_climate_zone': 'semiarid', 'mod_country': 'China', 'mod_region': 'Yulin City, Shaanxi Province', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '2 rows proso millet + 2 rows mung bean', 'mod_n_fertilizer_kg_ha': '120', 'mod_soil_ph': 8.6, 'mod_year_of_observation': 2017.0, 'mod_cultivar_primary': 'Shanmi-1', 'mod_cultivar_companion': 'Zhonglv-8', 'mod_plot_area_m2': 30.0, 'mod_replicates': 4.0}"
intercropping_yield::Dang_2020_Intercropping_Alters_the_Soil_Microbial::58,intercropping_yield,Dang_2020_Intercropping_Alters_the_Soil_Microbial,Intercropping Alters the Soil Microbial Diversity and Community to Facilitate Nitrogen Assimilation: A Potential Mechanism for Increasing Proso Millet Grain Yield,"Ke Dang, Xiangwei Gong, Guan Zhao, Honglu Wang, Aliaksandr Ivanistau, Baili Feng",2020,Frontiers in Microbiology,10.3389/fmicb.2020.601054,Grain yield of mung bean,kg/ha,573.1,1297.3,-55.8,20,20.0,SE,,,,79.6,140.3,Mung bean intercropped with proso millet (4P2M: 4 rows proso millet + 2 rows mung bean),Monoculture mung bean (MM),high,table,Table 2,Lowest mung bean yield in 2017. Grain yield per total plot area.,"{'mod_primary_crop': 'mung bean (Vigna radiata)', 'mod_companion_crop': 'proso millet (Panicum miliaceum)', 'mod_intercropping_type': 'row (4P2M)', 'mod_climate_zone': 'semiarid', 'mod_country': 'China', 'mod_region': 'Yulin City, Shaanxi Province', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '4 rows proso millet + 2 rows mung bean', 'mod_n_fertilizer_kg_ha': '120', 'mod_soil_ph': 8.6, 'mod_year_of_observation': 2017.0, 'mod_cultivar_primary': 'Shanmi-1', 'mod_cultivar_companion': 'Zhonglv-8', 'mod_plot_area_m2': 30.0, 'mod_replicates': 4.0}"
intercropping_yield::Dang_2020_Intercropping_Alters_the_Soil_Microbial::59,intercropping_yield,Dang_2020_Intercropping_Alters_the_Soil_Microbial,Intercropping Alters the Soil Microbial Diversity and Community to Facilitate Nitrogen Assimilation: A Potential Mechanism for Increasing Proso Millet Grain Yield,"Ke Dang, Xiangwei Gong, Guan Zhao, Honglu Wang, Aliaksandr Ivanistau, Baili Feng",2020,Frontiers in Microbiology,10.3389/fmicb.2020.601054,Grain yield of mung bean,kg/ha,722.3,1297.3,-44.3,20,20.0,SE,,,,67.5,140.3,Mung bean intercropped with proso millet (4P4M: 4 rows proso millet + 4 rows mung bean),Monoculture mung bean (MM),high,table,Table 2,Grain yield per total plot area.,"{'mod_primary_crop': 'mung bean (Vigna radiata)', 'mod_companion_crop': 'proso millet (Panicum miliaceum)', 'mod_intercropping_type': 'row (4P4M)', 'mod_climate_zone': 'semiarid', 'mod_country': 'China', 'mod_region': 'Yulin City, Shaanxi Province', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '4 rows proso millet + 4 rows mung bean', 'mod_n_fertilizer_kg_ha': '120', 'mod_soil_ph': 8.6, 'mod_year_of_observation': 2017.0, 'mod_cultivar_primary': 'Shanmi-1', 'mod_cultivar_companion': 'Zhonglv-8', 'mod_plot_area_m2': 30.0, 'mod_replicates': 4.0}"
intercropping_yield::Dang_2020_Intercropping_Alters_the_Soil_Microbial::60,intercropping_yield,Dang_2020_Intercropping_Alters_the_Soil_Microbial,Intercropping Alters the Soil Microbial Diversity and Community to Facilitate Nitrogen Assimilation: A Potential Mechanism for Increasing Proso Millet Grain Yield,"Ke Dang, Xiangwei Gong, Guan Zhao, Honglu Wang, Aliaksandr Ivanistau, Baili Feng",2020,Frontiers in Microbiology,10.3389/fmicb.2020.601054,Grain yield of mung bean,kg/ha,845.5,1297.3,-34.8,20,20.0,SE,,,,43.7,140.3,Mung bean intercropped with proso millet (2P4M: 2 rows proso millet + 4 rows mung bean),Monoculture mung bean (MM),high,table,Table 2,Highest mung bean yield among intercrop treatments in 2017. Grain yield per total plot area.,"{'mod_primary_crop': 'mung bean (Vigna radiata)', 'mod_companion_crop': 'proso millet (Panicum miliaceum)', 'mod_intercropping_type': 'row (2P4M)', 'mod_climate_zone': 'semiarid', 'mod_country': 'China', 'mod_region': 'Yulin City, Shaanxi Province', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '2 rows proso millet + 4 rows mung bean', 'mod_n_fertilizer_kg_ha': '120', 'mod_soil_ph': 8.6, 'mod_year_of_observation': 2017.0, 'mod_cultivar_primary': 'Shanmi-1', 'mod_cultivar_companion': 'Zhonglv-8', 'mod_plot_area_m2': 30.0, 'mod_replicates': 4.0}"
intercropping_yield::Dang_2020_Intercropping_Alters_the_Soil_Microbial::61,intercropping_yield,Dang_2020_Intercropping_Alters_the_Soil_Microbial,Intercropping Alters the Soil Microbial Diversity and Community to Facilitate Nitrogen Assimilation: A Potential Mechanism for Increasing Proso Millet Grain Yield,"Ke Dang, Xiangwei Gong, Guan Zhao, Honglu Wang, Aliaksandr Ivanistau, Baili Feng",2020,Frontiers in Microbiology,10.3389/fmicb.2020.601054,Grain yield of mung bean,kg/ha,920.5,1483.7,-38.0,20,20.0,SE,,,,56.3,36.5,Mung bean intercropped with proso millet (2P2M: 2 rows proso millet + 2 rows mung bean),Monoculture mung bean (MM),high,table,Table 2,Grain yield per total plot area.,"{'mod_primary_crop': 'mung bean (Vigna radiata)', 'mod_companion_crop': 'proso millet (Panicum miliaceum)', 'mod_intercropping_type': 'row (2P2M)', 'mod_climate_zone': 'semiarid', 'mod_country': 'China', 'mod_region': 'Yulin City, Shaanxi Province', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '2 rows proso millet + 2 rows mung bean', 'mod_n_fertilizer_kg_ha': '120', 'mod_soil_ph': 8.6, 'mod_year_of_observation': 2018.0, 'mod_cultivar_primary': 'Shanmi-1', 'mod_cultivar_companion': 'Zhonglv-8', 'mod_plot_area_m2': 30.0, 'mod_replicates': 4.0}"
intercropping_yield::Dang_2020_Intercropping_Alters_the_Soil_Microbial::62,intercropping_yield,Dang_2020_Intercropping_Alters_the_Soil_Microbial,Intercropping Alters the Soil Microbial Diversity and Community to Facilitate Nitrogen Assimilation: A Potential Mechanism for Increasing Proso Millet Grain Yield,"Ke Dang, Xiangwei Gong, Guan Zhao, Honglu Wang, Aliaksandr Ivanistau, Baili Feng",2020,Frontiers in Microbiology,10.3389/fmicb.2020.601054,Grain yield of mung bean,kg/ha,908.3,1483.7,-38.8,20,20.0,SE,,,,64.0,36.5,Mung bean intercropped with proso millet (4P2M: 4 rows proso millet + 2 rows mung bean),Monoculture mung bean (MM),high,table,Table 2,Grain yield per total plot area.,"{'mod_primary_crop': 'mung bean (Vigna radiata)', 'mod_companion_crop': 'proso millet (Panicum miliaceum)', 'mod_intercropping_type': 'row (4P2M)', 'mod_climate_zone': 'semiarid', 'mod_country': 'China', 'mod_region': 'Yulin City, Shaanxi Province', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_row_arrangement': '4 rows proso millet + 2 rows mung bean', 'mod_n_fertilizer_kg_ha': '120', 'mod_soil_ph': 8.6, 'mod_year_of_observation': 2018.0, 'mod_cultivar_primary': 'Shanmi-1', 'mod_cultivar_companion': 'Zhonglv-8', 'mod_plot_area_m2': 30.0, 'mod_replicates': 4.0}"
