row_id,topic,paper_id,title,authors,year,journal,doi,outcome,outcome_unit,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,sd_treatment,sd_control,se_treatment,se_control,treatment_description,control_description,confidence,source_type,table_or_figure,notes,moderators
biochar_crop_yield::Ali_2022_Biochar_Amendment_and_Nitrogen_Fertilizer::10,biochar_crop_yield,Ali_2022_Biochar_Amendment_and_Nitrogen_Fertilizer,Biochar Amendment and Nitrogen Fertilizer Contribute to the Changes in Soil Properties and Microbial Communities in a Paddy Field,"Ali I, Yuan P, Ullah S, Iqbal A, Zhao Q, Liang H, Khan A, Imran, Zhang H, Wu X, Wei S, Gu M, Jiang L",2022,Frontiers in Microbiology,10.3389/fmicb.2022.834751,Rice grain yield,kg/ha,7100.0,6300.0,12.7,3.0,3.0,LSD,465.33,,,,,10 t/ha biochar + N180 kg/ha (T6),0 t/ha biochar + N180 kg/ha (T2),medium,figure,Figure 5 (estimated from figure),T6 ~7100 and T2 ~6300 estimated from Figure 5 for 2020.,"{'mod_crop_species': 'Rice (Oryza sativa L. cv. Zhenguiai)', 'mod_biochar_feedstock': 'Cassava straw', 'mod_biochar_rate_t_ha': 10.0, 'mod_pyrolysis_temperature_C': '300-500', 'mod_soil_type': 'Ultisols', 'mod_soil_pH': 5.94, 'mod_climate_zone': 'Subtropical monsoon', 'mod_country': 'China (Nanning, Guangxi)', 'mod_experiment_type': 'Field', 'mod_study_duration': '2 years', 'mod_n_rate_kg_ha': 180.0, 'mod_co_amendment': 'Biochar + N fertilizer vs N fertilizer alone', 'mod_year_of_measurement': '2020'}"
biochar_crop_yield::Ali_2022_Biochar_Amendment_and_Nitrogen_Fertilizer::11,biochar_crop_yield,Ali_2022_Biochar_Amendment_and_Nitrogen_Fertilizer,Biochar Amendment and Nitrogen Fertilizer Contribute to the Changes in Soil Properties and Microbial Communities in a Paddy Field,"Ali I, Yuan P, Ullah S, Iqbal A, Zhao Q, Liang H, Khan A, Imran, Zhang H, Wu X, Wei S, Gu M, Jiang L",2022,Frontiers in Microbiology,10.3389/fmicb.2022.834751,Rice grain yield,kg/ha,7410.0,6300.0,17.62,3.0,3.0,LSD,465.33,,,,,20 t/ha biochar + N180 kg/ha (T7),0 t/ha biochar + N180 kg/ha (T2),medium,figure,Figure 5 (estimated from figure),"Text: T7 improved 23.5% vs T1 in 2020. Here compared to proper N180 control T2. T7=6000*1.235=7410, T2~6300.","{'mod_crop_species': 'Rice (Oryza sativa L. cv. Zhenguiai)', 'mod_biochar_feedstock': 'Cassava straw', 'mod_biochar_rate_t_ha': 20.0, 'mod_pyrolysis_temperature_C': '300-500', 'mod_soil_type': 'Ultisols', 'mod_soil_pH': 5.94, 'mod_climate_zone': 'Subtropical monsoon', 'mod_country': 'China (Nanning, Guangxi)', 'mod_experiment_type': 'Field', 'mod_study_duration': '2 years', 'mod_n_rate_kg_ha': 180.0, 'mod_co_amendment': 'Biochar + N fertilizer vs N fertilizer alone', 'mod_year_of_measurement': '2020'}"
biochar_crop_yield::Ali_2022_Biochar_Amendment_and_Nitrogen_Fertilizer::12,biochar_crop_yield,Ali_2022_Biochar_Amendment_and_Nitrogen_Fertilizer,Biochar Amendment and Nitrogen Fertilizer Contribute to the Changes in Soil Properties and Microbial Communities in a Paddy Field,"Ali I, Yuan P, Ullah S, Iqbal A, Zhao Q, Liang H, Khan A, Imran, Zhang H, Wu X, Wei S, Gu M, Jiang L",2022,Frontiers in Microbiology,10.3389/fmicb.2022.834751,Rice grain yield,kg/ha,7632.0,6300.0,21.14,3.0,3.0,LSD,465.33,,,,,30 t/ha biochar + N180 kg/ha (T8),0 t/ha biochar + N180 kg/ha (T2),medium,figure,Figure 5 (estimated from figure),Text: T8 improved 27.2% vs T1 in 2020. T8=6000*1.272=7632. Here vs T2 (N180 control) ~6300. Text also states T8 vs T2 increased by ~10.46% avg across years.,"{'mod_crop_species': 'Rice (Oryza sativa L. cv. Zhenguiai)', 'mod_biochar_feedstock': 'Cassava straw', 'mod_biochar_rate_t_ha': 30.0, 'mod_pyrolysis_temperature_C': '300-500', 'mod_soil_type': 'Ultisols', 'mod_soil_pH': 5.94, 'mod_climate_zone': 'Subtropical monsoon', 'mod_country': 'China (Nanning, Guangxi)', 'mod_experiment_type': 'Field', 'mod_study_duration': '2 years', 'mod_n_rate_kg_ha': 180.0, 'mod_co_amendment': 'Biochar + N fertilizer vs N fertilizer alone', 'mod_year_of_measurement': '2020'}"
biochar_crop_yield::Alotaibi_2019_Addition_of_Biochar_to_a::13,biochar_crop_yield,Alotaibi_2019_Addition_of_Biochar_to_a,"Addition of Biochar to a Sandy Desert Soil: Effect on Crop Growth, Water Retention and Selected Properties","Alotaibi, K.D.; Schoenau, J.J.",2019,Agronomy,10.3390/agronomy9060327,Wheat dry matter yield,mg/pot,218.0,178.0,22.5,4.0,4.0,SE,,,,12.0,12.0,BC300 + NPK fertilizer at 8 t/ha,"Fertilized control (FC, NPK only)",medium,figure,Figure 1 (estimated from figure),"Values estimated from bar chart. BC300+NPK had highest yield, significantly different from FC. Error bars = SE of the mean (n=4).","{'mod_crop_species': 'Wheat (Triticum aestivum cv. YecoraRojo)', 'mod_biochar_feedstock': 'Date palm residue', 'mod_biochar_rate_t_ha': 8.0, 'mod_pyrolysis_temperature_C': '300', 'mod_soil_type': 'Loamy sand (79% sand, 14% silt, 7% clay)', 'mod_soil_pH': 8.4, 'mod_climate_zone': 'Arid', 'mod_country': 'Saudi Arabia', 'mod_experiment_type': 'Pot (growth chamber)', 'mod_study_duration': '6 weeks', 'mod_co_amendment': 'With NPK fertilizer (200 N, 100 P, 50 K kg/ha)'}"
biochar_crop_yield::Alotaibi_2019_Addition_of_Biochar_to_a::14,biochar_crop_yield,Alotaibi_2019_Addition_of_Biochar_to_a,"Addition of Biochar to a Sandy Desert Soil: Effect on Crop Growth, Water Retention and Selected Properties","Alotaibi, K.D.; Schoenau, J.J.",2019,Agronomy,10.3390/agronomy9060327,Wheat dry matter yield,mg/pot,208.0,178.0,16.9,4.0,4.0,SE,,,,8.0,12.0,BC400 + NPK fertilizer at 8 t/ha,"Fertilized control (FC, NPK only)",medium,figure,Figure 1 (estimated from figure),Values estimated from bar chart. BC400+NPK significantly higher than FC.,"{'mod_crop_species': 'Wheat (Triticum aestivum cv. YecoraRojo)', 'mod_biochar_feedstock': 'Date palm residue', 'mod_biochar_rate_t_ha': 8.0, 'mod_pyrolysis_temperature_C': '400', 'mod_soil_type': 'Loamy sand (79% sand, 14% silt, 7% clay)', 'mod_soil_pH': 8.4, 'mod_climate_zone': 'Arid', 'mod_country': 'Saudi Arabia', 'mod_experiment_type': 'Pot (growth chamber)', 'mod_study_duration': '6 weeks', 'mod_co_amendment': 'With NPK fertilizer (200 N, 100 P, 50 K kg/ha)'}"
biochar_crop_yield::Alotaibi_2019_Addition_of_Biochar_to_a::15,biochar_crop_yield,Alotaibi_2019_Addition_of_Biochar_to_a,"Addition of Biochar to a Sandy Desert Soil: Effect on Crop Growth, Water Retention and Selected Properties","Alotaibi, K.D.; Schoenau, J.J.",2019,Agronomy,10.3390/agronomy9060327,Wheat dry matter yield,mg/pot,155.0,178.0,-12.9,4.0,4.0,SE,,,,8.0,12.0,BC500 + NPK fertilizer at 8 t/ha,"Fertilized control (FC, NPK only)",medium,figure,Figure 1 (estimated from figure),Values estimated from bar chart. BC500+NPK not significantly different from FC.,"{'mod_crop_species': 'Wheat (Triticum aestivum cv. YecoraRojo)', 'mod_biochar_feedstock': 'Date palm residue', 'mod_biochar_rate_t_ha': 8.0, 'mod_pyrolysis_temperature_C': '500', 'mod_soil_type': 'Loamy sand (79% sand, 14% silt, 7% clay)', 'mod_soil_pH': 8.4, 'mod_climate_zone': 'Arid', 'mod_country': 'Saudi Arabia', 'mod_experiment_type': 'Pot (growth chamber)', 'mod_study_duration': '6 weeks', 'mod_co_amendment': 'With NPK fertilizer (200 N, 100 P, 50 K kg/ha)'}"
biochar_crop_yield::Alotaibi_2019_Addition_of_Biochar_to_a::16,biochar_crop_yield,Alotaibi_2019_Addition_of_Biochar_to_a,"Addition of Biochar to a Sandy Desert Soil: Effect on Crop Growth, Water Retention and Selected Properties","Alotaibi, K.D.; Schoenau, J.J.",2019,Agronomy,10.3390/agronomy9060327,Wheat dry matter yield,mg/pot,138.0,178.0,-22.5,4.0,4.0,SE,,,,5.0,12.0,BC600 + NPK fertilizer at 8 t/ha,"Fertilized control (FC, NPK only)",medium,figure,Figure 1 (estimated from figure),"Values estimated from bar chart. BC600+NPK yield similar to UFC, significantly lower than FC numerically but same letter group.","{'mod_crop_species': 'Wheat (Triticum aestivum cv. YecoraRojo)', 'mod_biochar_feedstock': 'Date palm residue', 'mod_biochar_rate_t_ha': 8.0, 'mod_pyrolysis_temperature_C': '600', 'mod_soil_type': 'Loamy sand (79% sand, 14% silt, 7% clay)', 'mod_soil_pH': 8.4, 'mod_climate_zone': 'Arid', 'mod_country': 'Saudi Arabia', 'mod_experiment_type': 'Pot (growth chamber)', 'mod_study_duration': '6 weeks', 'mod_co_amendment': 'With NPK fertilizer (200 N, 100 P, 50 K kg/ha)'}"
biochar_crop_yield::Alotaibi_2019_Addition_of_Biochar_to_a::17,biochar_crop_yield,Alotaibi_2019_Addition_of_Biochar_to_a,"Addition of Biochar to a Sandy Desert Soil: Effect on Crop Growth, Water Retention and Selected Properties","Alotaibi, K.D.; Schoenau, J.J.",2019,Agronomy,10.3390/agronomy9060327,Wheat dry matter yield,mg/pot,92.0,138.0,-33.3,4.0,4.0,SE,,,,5.0,8.0,BC300 alone (no fertilizer) at 8 t/ha,"Unfertilized control (UFC, no amendment)",medium,figure,Figure 1 (estimated from figure),"Values estimated from bar chart. BC300 without fertilizer decreased yield vs UFC. Without NPK, all BC treatments reduced yield.","{'mod_crop_species': 'Wheat (Triticum aestivum cv. YecoraRojo)', 'mod_biochar_feedstock': 'Date palm residue', 'mod_biochar_rate_t_ha': 8.0, 'mod_pyrolysis_temperature_C': '300', 'mod_soil_type': 'Loamy sand (79% sand, 14% silt, 7% clay)', 'mod_soil_pH': 8.4, 'mod_climate_zone': 'Arid', 'mod_country': 'Saudi Arabia', 'mod_experiment_type': 'Pot (growth chamber)', 'mod_study_duration': '6 weeks', 'mod_co_amendment': 'Biochar alone (no fertilizer)'}"
biochar_crop_yield::Alotaibi_2019_Addition_of_Biochar_to_a::18,biochar_crop_yield,Alotaibi_2019_Addition_of_Biochar_to_a,"Addition of Biochar to a Sandy Desert Soil: Effect on Crop Growth, Water Retention and Selected Properties","Alotaibi, K.D.; Schoenau, J.J.",2019,Agronomy,10.3390/agronomy9060327,Wheat dry matter yield,mg/pot,88.0,138.0,-36.2,4.0,4.0,SE,,,,5.0,8.0,BC400 alone (no fertilizer) at 8 t/ha,"Unfertilized control (UFC, no amendment)",medium,figure,Figure 1 (estimated from figure),Values estimated from bar chart. BC400 without fertilizer decreased yield vs UFC.,"{'mod_crop_species': 'Wheat (Triticum aestivum cv. YecoraRojo)', 'mod_biochar_feedstock': 'Date palm residue', 'mod_biochar_rate_t_ha': 8.0, 'mod_pyrolysis_temperature_C': '400', 'mod_soil_type': 'Loamy sand (79% sand, 14% silt, 7% clay)', 'mod_soil_pH': 8.4, 'mod_climate_zone': 'Arid', 'mod_country': 'Saudi Arabia', 'mod_experiment_type': 'Pot (growth chamber)', 'mod_study_duration': '6 weeks', 'mod_co_amendment': 'Biochar alone (no fertilizer)'}"
biochar_crop_yield::Alotaibi_2019_Addition_of_Biochar_to_a::19,biochar_crop_yield,Alotaibi_2019_Addition_of_Biochar_to_a,"Addition of Biochar to a Sandy Desert Soil: Effect on Crop Growth, Water Retention and Selected Properties","Alotaibi, K.D.; Schoenau, J.J.",2019,Agronomy,10.3390/agronomy9060327,Wheat dry matter yield,mg/pot,80.0,138.0,-42.0,4.0,4.0,SE,,,,4.0,8.0,BC500 alone (no fertilizer) at 8 t/ha,"Unfertilized control (UFC, no amendment)",medium,figure,Figure 1 (estimated from figure),Values estimated from bar chart. BC500 without fertilizer substantially decreased yield vs UFC.,"{'mod_crop_species': 'Wheat (Triticum aestivum cv. YecoraRojo)', 'mod_biochar_feedstock': 'Date palm residue', 'mod_biochar_rate_t_ha': 8.0, 'mod_pyrolysis_temperature_C': '500', 'mod_soil_type': 'Loamy sand (79% sand, 14% silt, 7% clay)', 'mod_soil_pH': 8.4, 'mod_climate_zone': 'Arid', 'mod_country': 'Saudi Arabia', 'mod_experiment_type': 'Pot (growth chamber)', 'mod_study_duration': '6 weeks', 'mod_co_amendment': 'Biochar alone (no fertilizer)'}"
