row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__21,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,other,none,0.1%,pooled,single_cell,t/ha,absolute_control,6.111,6.272,Table 4,0,"element='potato yield'; treatment_description='0.1% Asahi SL biostimulator'; moderators={""cultivar"": ""Valfi"", ""year"": ""2014"", ""treatment_type"": ""biostimulator""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__22,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,none,1%,pooled,single_cell,t/ha,absolute_control,7.272,6.272,Table 4,0,"element='potato yield'; treatment_description='1.0% Bio-Algeen S-90 seaweed extract'; moderators={""cultivar"": ""Valfi"", ""year"": ""2014"", ""treatment_type"": ""seaweed extract""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__23,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,none,0.2%,pooled,single_cell,t/ha,absolute_control,6.679,6.272,Table 4,0,"element='potato yield'; treatment_description='0.2% Kelpak SL brown algae extract'; moderators={""cultivar"": ""Valfi"", ""year"": ""2014"", ""treatment_type"": ""seaweed extract""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__24,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,other,none,0.1%,pooled,single_cell,t/ha,absolute_control,6.271,8.26,Table 4,0,"element='potato yield'; treatment_description='0.1% Asahi SL biostimulator'; moderators={""cultivar"": ""Blaue St. Galler"", ""year"": ""2014"", ""treatment_type"": ""biostimulator""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__25,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,none,1%,pooled,single_cell,t/ha,absolute_control,6.173,8.26,Table 4,0,"element='potato yield'; treatment_description='1.0% Bio-Algeen S-90 seaweed extract'; moderators={""cultivar"": ""Blaue St. Galler"", ""year"": ""2014"", ""treatment_type"": ""seaweed extract""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__26,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,none,0.2%,pooled,single_cell,t/ha,absolute_control,9.889,8.26,Table 4,0,"element='potato yield'; treatment_description='0.2% Kelpak SL brown algae extract'; moderators={""cultivar"": ""Blaue St. Galler"", ""year"": ""2014"", ""treatment_type"": ""seaweed extract""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__27,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,other,none,0.1%,pooled,single_cell,t/ha,absolute_control,6.667,5.63,Table 4,0,"element='potato yield'; treatment_description='0.1% Asahi SL biostimulator'; moderators={""cultivar"": ""Highland Burgundy Red"", ""year"": ""2014"", ""treatment_type"": ""biostimulator""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__28,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,none,1%,pooled,single_cell,t/ha,absolute_control,5.0,5.63,Table 4,0,"element='potato yield'; treatment_description='1.0% Bio-Algeen S-90 seaweed extract'; moderators={""cultivar"": ""Highland Burgundy Red"", ""year"": ""2014"", ""treatment_type"": ""seaweed extract""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__29,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,none,0.2%,pooled,single_cell,t/ha,absolute_control,4.777,5.63,Table 4,0,"element='potato yield'; treatment_description='0.2% Kelpak SL brown algae extract'; moderators={""cultivar"": ""Highland Burgundy Red"", ""year"": ""2014"", ""treatment_type"": ""seaweed extract""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__30,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,other,none,0.1%,pooled,single_cell,t/ha,absolute_control,22.692,21.506,Table 4,0,"element='potato yield'; treatment_description='0.1% Asahi SL biostimulator'; moderators={""cultivar"": ""Irga"", ""year"": ""2015"", ""treatment_type"": ""biostimulator""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__31,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,none,1%,pooled,single_cell,t/ha,absolute_control,19.765,21.506,Table 4,0,"element='potato yield'; treatment_description='1.0% Bio-Algeen S-90 seaweed extract'; moderators={""cultivar"": ""Irga"", ""year"": ""2015"", ""treatment_type"": ""seaweed extract""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__32,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,none,0.2%,pooled,single_cell,t/ha,absolute_control,21.235,21.506,Table 4,0,"element='potato yield'; treatment_description='0.2% Kelpak SL brown algae extract'; moderators={""cultivar"": ""Irga"", ""year"": ""2015"", ""treatment_type"": ""seaweed extract""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__33,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,other,none,0.1%,pooled,single_cell,t/ha,absolute_control,25.939,24.617,Table 4,0,"element='potato yield'; treatment_description='0.1% Asahi SL biostimulator'; moderators={""cultivar"": ""Satina"", ""year"": ""2015"", ""treatment_type"": ""biostimulator""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__34,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,none,1%,pooled,single_cell,t/ha,absolute_control,23.457,24.617,Table 4,0,"element='potato yield'; treatment_description='1.0% Bio-Algeen S-90 seaweed extract'; moderators={""cultivar"": ""Satina"", ""year"": ""2015"", ""treatment_type"": ""seaweed extract""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__35,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,none,0.2%,pooled,single_cell,t/ha,absolute_control,25.247,24.617,Table 4,0,"element='potato yield'; treatment_description='0.2% Kelpak SL brown algae extract'; moderators={""cultivar"": ""Satina"", ""year"": ""2015"", ""treatment_type"": ""seaweed extract""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__36,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,other,none,0.1%,pooled,single_cell,t/ha,absolute_control,11.913,12.667,Table 4,0,"element='potato yield'; treatment_description='0.1% Asahi SL biostimulator'; moderators={""cultivar"": ""Valfi"", ""year"": ""2015"", ""treatment_type"": ""biostimulator""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__37,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,none,1%,pooled,single_cell,t/ha,absolute_control,10.358,12.667,Table 4,0,"element='potato yield'; treatment_description='1.0% Bio-Algeen S-90 seaweed extract'; moderators={""cultivar"": ""Valfi"", ""year"": ""2015"", ""treatment_type"": ""seaweed extract""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__38,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,none,0.2%,pooled,single_cell,t/ha,absolute_control,12.654,12.667,Table 4,0,"element='potato yield'; treatment_description='0.2% Kelpak SL brown algae extract'; moderators={""cultivar"": ""Valfi"", ""year"": ""2015"", ""treatment_type"": ""seaweed extract""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__39,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,other,none,0.1%,pooled,single_cell,t/ha,absolute_control,11.099,12.531,Table 4,0,"element='potato yield'; treatment_description='0.1% Asahi SL biostimulator'; moderators={""cultivar"": ""Blaue St. Galler"", ""year"": ""2015"", ""treatment_type"": ""biostimulator""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__40,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,none,1%,pooled,single_cell,t/ha,absolute_control,9.629,12.531,Table 4,0,"element='potato yield'; treatment_description='1.0% Bio-Algeen S-90 seaweed extract'; moderators={""cultivar"": ""Blaue St. Galler"", ""year"": ""2015"", ""treatment_type"": ""seaweed extract""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__41,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,none,0.2%,pooled,single_cell,t/ha,absolute_control,9.79,12.531,Table 4,0,"element='potato yield'; treatment_description='0.2% Kelpak SL brown algae extract'; moderators={""cultivar"": ""Blaue St. Galler"", ""year"": ""2015"", ""treatment_type"": ""seaweed extract""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__42,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,other,none,0.1%,pooled,single_cell,t/ha,absolute_control,14.815,16.111,Table 4,0,"element='potato yield'; treatment_description='0.1% Asahi SL biostimulator'; moderators={""cultivar"": ""Highland Burgundy Red"", ""year"": ""2015"", ""treatment_type"": ""biostimulator""}; declared_unit='kg/ha'; crop_basis=element; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
