row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
090_Kocira_2020_Biochemical and economical effect of app__ai__10,ai,090_Kocira_2020_Biochemical and economical effect of app,yield,bean,seaweed,foliar,1%,pooled,single_cell,t/ha,absolute_control,44.533,51.817,Table 1,0,"element='bean yield (g m⁻²)'; treatment_description='Kelpak SL double spray higher concentration (1.0%)'; moderators={""biostimulant_type"": ""Kelpak SL"", ""concentration"": ""higher"", ""application_frequency"": ""double"", ""year"": ""2017"", ""biostimulant"": ""Kelpak SL"", ""application"": ""double""}; declared_unit='g/m²'; crop_basis=element; freq_token='double'; conv_factor=0.01; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
090_Kocira_2020_Biochemical and economical effect of app__ai__11,ai,090_Kocira_2020_Biochemical and economical effect of app,yield,bean,seaweed,foliar,1%,pooled,single_cell,t/ha,absolute_control,57.441,49.682,Table 1,0,"element='bean yield (g m⁻²)'; treatment_description='Kelpak SL double spray higher concentration (1.0%)'; moderators={""biostimulant_type"": ""Kelpak SL"", ""concentration"": ""higher"", ""application_frequency"": ""double"", ""year"": ""2018"", ""biostimulant"": ""Kelpak SL"", ""application"": ""double""}; declared_unit='g/m²'; crop_basis=element; freq_token='double'; conv_factor=0.01; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
090_Kocira_2020_Biochemical and economical effect of app__ai__12,ai,090_Kocira_2020_Biochemical and economical effect of app,yield,bean,amino_acid,foliar,0.3%,pooled,single_cell,t/ha,absolute_control,58.036,49.707,Table 1,0,"element='bean yield (g m⁻²)'; treatment_description='Terra Sorb Complex single spray lower concentration (0.3%)'; moderators={""biostimulant_type"": ""Terra Sorb Complex"", ""concentration"": ""lower"", ""application_frequency"": ""single"", ""year"": ""2016"", ""biostimulant"": ""Terra Sorb Complex"", ""application"": ""single""}; declared_unit='g/m²'; crop_basis=element; freq_token='single'; conv_factor=0.01; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
090_Kocira_2020_Biochemical and economical effect of app__ai__13,ai,090_Kocira_2020_Biochemical and economical effect of app,yield,bean,amino_acid,foliar,0.3%,pooled,single_cell,t/ha,absolute_control,56.536,51.817,Table 1,0,"element='bean yield (g m⁻²)'; treatment_description='Terra Sorb Complex single spray lower concentration (0.3%)'; moderators={""biostimulant_type"": ""Terra Sorb Complex"", ""concentration"": ""lower"", ""application_frequency"": ""single"", ""year"": ""2017"", ""biostimulant"": ""Terra Sorb Complex"", ""application"": ""single""}; declared_unit='g/m²'; crop_basis=element; freq_token='single'; conv_factor=0.01; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
090_Kocira_2020_Biochemical and economical effect of app__ai__14,ai,090_Kocira_2020_Biochemical and economical effect of app,yield,bean,amino_acid,foliar,0.3%,pooled,single_cell,t/ha,absolute_control,57.123,49.682,Table 1,0,"element='bean yield (g m⁻²)'; treatment_description='Terra Sorb Complex single spray lower concentration (0.3%)'; moderators={""biostimulant_type"": ""Terra Sorb Complex"", ""concentration"": ""lower"", ""application_frequency"": ""single"", ""year"": ""2018"", ""biostimulant"": ""Terra Sorb Complex"", ""application"": ""single""}; declared_unit='g/m²'; crop_basis=element; freq_token='single'; conv_factor=0.01; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
090_Kocira_2020_Biochemical and economical effect of app__ai__15,ai,090_Kocira_2020_Biochemical and economical effect of app,yield,bean,amino_acid,foliar,0.5%,pooled,single_cell,t/ha,absolute_control,47.395,49.707,Table 1,0,"element='bean yield (g m⁻²)'; treatment_description='Terra Sorb Complex single spray higher concentration (0.5%)'; moderators={""biostimulant_type"": ""Terra Sorb Complex"", ""concentration"": ""higher"", ""application_frequency"": ""single"", ""year"": ""2016"", ""biostimulant"": ""Terra Sorb Complex"", ""application"": ""single""}; declared_unit='g/m²'; crop_basis=element; freq_token='single'; conv_factor=0.01; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
090_Kocira_2020_Biochemical and economical effect of app__ai__16,ai,090_Kocira_2020_Biochemical and economical effect of app,yield,bean,amino_acid,foliar,0.5%,pooled,single_cell,t/ha,absolute_control,52.388,51.817,Table 1,0,"element='bean yield (g m⁻²)'; treatment_description='Terra Sorb Complex single spray higher concentration (0.5%)'; moderators={""biostimulant_type"": ""Terra Sorb Complex"", ""concentration"": ""higher"", ""application_frequency"": ""single"", ""year"": ""2017"", ""biostimulant"": ""Terra Sorb Complex"", ""application"": ""single""}; declared_unit='g/m²'; crop_basis=element; freq_token='single'; conv_factor=0.01; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
090_Kocira_2020_Biochemical and economical effect of app__ai__17,ai,090_Kocira_2020_Biochemical and economical effect of app,yield,bean,amino_acid,foliar,0.5%,pooled,single_cell,t/ha,absolute_control,50.22,49.682,Table 1,0,"element='bean yield (g m⁻²)'; treatment_description='Terra Sorb Complex single spray higher concentration (0.5%)'; moderators={""biostimulant_type"": ""Terra Sorb Complex"", ""concentration"": ""higher"", ""application_frequency"": ""single"", ""year"": ""2018"", ""biostimulant"": ""Terra Sorb Complex"", ""application"": ""single""}; declared_unit='g/m²'; crop_basis=element; freq_token='single'; conv_factor=0.01; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
090_Kocira_2020_Biochemical and economical effect of app__ai__18,ai,090_Kocira_2020_Biochemical and economical effect of app,yield,bean,amino_acid,foliar,0.3%,pooled,single_cell,t/ha,absolute_control,57.332,49.707,Table 1,0,"element='bean yield (g m⁻²)'; treatment_description='Terra Sorb Complex double spray lower concentration (0.3%)'; moderators={""biostimulant_type"": ""Terra Sorb Complex"", ""concentration"": ""lower"", ""application_frequency"": ""double"", ""year"": ""2016"", ""biostimulant"": ""Terra Sorb Complex"", ""application"": ""double""}; declared_unit='g/m²'; crop_basis=element; freq_token='double'; conv_factor=0.01; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
090_Kocira_2020_Biochemical and economical effect of app__ai__19,ai,090_Kocira_2020_Biochemical and economical effect of app,yield,bean,amino_acid,foliar,0.3%,pooled,single_cell,t/ha,absolute_control,53.841,51.817,Table 1,0,"element='bean yield (g m⁻²)'; treatment_description='Terra Sorb Complex double spray lower concentration (0.3%)'; moderators={""biostimulant_type"": ""Terra Sorb Complex"", ""concentration"": ""lower"", ""application_frequency"": ""double"", ""year"": ""2017"", ""biostimulant"": ""Terra Sorb Complex"", ""application"": ""double""}; declared_unit='g/m²'; crop_basis=element; freq_token='double'; conv_factor=0.01; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
090_Kocira_2020_Biochemical and economical effect of app__ai__20,ai,090_Kocira_2020_Biochemical and economical effect of app,yield,bean,amino_acid,foliar,0.3%,pooled,single_cell,t/ha,absolute_control,54.604,49.682,Table 1,0,"element='bean yield (g m⁻²)'; treatment_description='Terra Sorb Complex double spray lower concentration (0.3%)'; moderators={""biostimulant_type"": ""Terra Sorb Complex"", ""concentration"": ""lower"", ""application_frequency"": ""double"", ""year"": ""2018"", ""biostimulant"": ""Terra Sorb Complex"", ""application"": ""double""}; declared_unit='g/m²'; crop_basis=element; freq_token='double'; conv_factor=0.01; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
090_Kocira_2020_Biochemical and economical effect of app__ai__21,ai,090_Kocira_2020_Biochemical and economical effect of app,yield,bean,amino_acid,foliar,0.5%,pooled,single_cell,t/ha,absolute_control,44.455,49.707,Table 1,0,"element='bean yield (g m⁻²)'; treatment_description='Terra Sorb Complex double spray higher concentration (0.5%)'; moderators={""biostimulant_type"": ""Terra Sorb Complex"", ""concentration"": ""higher"", ""application_frequency"": ""double"", ""year"": ""2016"", ""biostimulant"": ""Terra Sorb Complex"", ""application"": ""double""}; declared_unit='g/m²'; crop_basis=element; freq_token='double'; conv_factor=0.01; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
090_Kocira_2020_Biochemical and economical effect of app__ai__22,ai,090_Kocira_2020_Biochemical and economical effect of app,yield,bean,amino_acid,foliar,0.5%,pooled,single_cell,t/ha,absolute_control,46.858,51.817,Table 1,0,"element='bean yield (g m⁻²)'; treatment_description='Terra Sorb Complex double spray higher concentration (0.5%)'; moderators={""biostimulant_type"": ""Terra Sorb Complex"", ""concentration"": ""higher"", ""application_frequency"": ""double"", ""year"": ""2017"", ""biostimulant"": ""Terra Sorb Complex"", ""application"": ""double""}; declared_unit='g/m²'; crop_basis=element; freq_token='double'; conv_factor=0.01; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
090_Kocira_2020_Biochemical and economical effect of app__ai__23,ai,090_Kocira_2020_Biochemical and economical effect of app,yield,bean,amino_acid,foliar,0.5%,pooled,single_cell,t/ha,absolute_control,46.308,49.682,Table 1,0,"element='bean yield (g m⁻²)'; treatment_description='Terra Sorb Complex double spray higher concentration (0.5%)'; moderators={""biostimulant_type"": ""Terra Sorb Complex"", ""concentration"": ""higher"", ""application_frequency"": ""double"", ""year"": ""2018"", ""biostimulant"": ""Terra Sorb Complex"", ""application"": ""double""}; declared_unit='g/m²'; crop_basis=element; freq_token='double'; conv_factor=0.01; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
