row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__10,ai,120_Pohl_2019_The Eggplant Yield and Fruit Composition,yield,eggplant,seaweed,foliar,0,pooled,single_cell,t/ha,absolute_control,16.0,12.0,Figure 2,0,"element='early yield (kg m-2)'; treatment_description='Göemar BM-86 biostimulant (Ascophyllum nodosum extract) foliar spray'; moderators={""cultivar"": ""WA 6020 F1"", ""year"": ""2013""}; declared_unit='kg/m2'; crop_basis=paper_title; freq_token=''; conv_factor=10.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__11,ai,120_Pohl_2019_The Eggplant Yield and Fruit Composition,yield,eggplant,seaweed,foliar,0,pooled,single_cell,t/ha,absolute_control,58.0,52.0,Figure 2,0,"element='marketable yield (kg m-2)'; treatment_description='Göemar BM-86 biostimulant (Ascophyllum nodosum extract) foliar spray'; moderators={""cultivar"": ""WA 6020 F1"", ""year"": ""2013""}; declared_unit='kg/m2'; crop_basis=paper_title; freq_token=''; conv_factor=10.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__12,ai,120_Pohl_2019_The Eggplant Yield and Fruit Composition,yield,eggplant,seaweed,foliar,0,pooled,single_cell,t/ha,absolute_control,8.0,5.0,Figure 2,0,"element='early yield (kg m-2)'; treatment_description='Göemar BM-86 biostimulant (Ascophyllum nodosum extract) foliar spray'; moderators={""cultivar"": ""Cristal F1"", ""year"": ""2014""}; declared_unit='kg/m2'; crop_basis=paper_title; freq_token=''; conv_factor=10.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__13,ai,120_Pohl_2019_The Eggplant Yield and Fruit Composition,yield,eggplant,seaweed,foliar,0,pooled,single_cell,t/ha,absolute_control,28.0,25.0,Figure 2,0,"element='marketable yield (kg m-2)'; treatment_description='Göemar BM-86 biostimulant (Ascophyllum nodosum extract) foliar spray'; moderators={""cultivar"": ""Cristal F1"", ""year"": ""2014""}; declared_unit='kg/m2'; crop_basis=paper_title; freq_token=''; conv_factor=10.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__14,ai,120_Pohl_2019_The Eggplant Yield and Fruit Composition,yield,eggplant,seaweed,foliar,0,pooled,single_cell,t/ha,absolute_control,12.0,6.0,Figure 2,0,"element='early yield (kg m-2)'; treatment_description='Göemar BM-86 biostimulant (Ascophyllum nodosum extract) foliar spray'; moderators={""cultivar"": ""Epic F1"", ""year"": ""2014""}; declared_unit='kg/m2'; crop_basis=paper_title; freq_token=''; conv_factor=10.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__15,ai,120_Pohl_2019_The Eggplant Yield and Fruit Composition,yield,eggplant,seaweed,foliar,0,pooled,single_cell,t/ha,absolute_control,45.0,38.0,Figure 2,0,"element='marketable yield (kg m-2)'; treatment_description='Göemar BM-86 biostimulant (Ascophyllum nodosum extract) foliar spray'; moderators={""cultivar"": ""Epic F1"", ""year"": ""2014""}; declared_unit='kg/m2'; crop_basis=paper_title; freq_token=''; conv_factor=10.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__16,ai,120_Pohl_2019_The Eggplant Yield and Fruit Composition,yield,eggplant,seaweed,foliar,0,pooled,single_cell,t/ha,absolute_control,10.0,7.0,Figure 2,0,"element='early yield (kg m-2)'; treatment_description='Göemar BM-86 biostimulant (Ascophyllum nodosum extract) foliar spray'; moderators={""cultivar"": ""Flavine F1"", ""year"": ""2014""}; declared_unit='kg/m2'; crop_basis=paper_title; freq_token=''; conv_factor=10.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__17,ai,120_Pohl_2019_The Eggplant Yield and Fruit Composition,yield,eggplant,seaweed,foliar,0,pooled,single_cell,t/ha,absolute_control,32.0,28.0,Figure 2,0,"element='marketable yield (kg m-2)'; treatment_description='Göemar BM-86 biostimulant (Ascophyllum nodosum extract) foliar spray'; moderators={""cultivar"": ""Flavine F1"", ""year"": ""2014""}; declared_unit='kg/m2'; crop_basis=paper_title; freq_token=''; conv_factor=10.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__18,ai,120_Pohl_2019_The Eggplant Yield and Fruit Composition,yield,eggplant,seaweed,foliar,0,pooled,single_cell,t/ha,absolute_control,9.0,7.0,Figure 2,0,"element='early yield (kg m-2)'; treatment_description='Göemar BM-86 biostimulant (Ascophyllum nodosum extract) foliar spray'; moderators={""cultivar"": ""Gascona F1"", ""year"": ""2014""}; declared_unit='kg/m2'; crop_basis=paper_title; freq_token=''; conv_factor=10.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__19,ai,120_Pohl_2019_The Eggplant Yield and Fruit Composition,yield,eggplant,seaweed,foliar,0,pooled,single_cell,t/ha,absolute_control,26.0,24.0,Figure 2,0,"element='marketable yield (kg m-2)'; treatment_description='Göemar BM-86 biostimulant (Ascophyllum nodosum extract) foliar spray'; moderators={""cultivar"": ""Gascona F1"", ""year"": ""2014""}; declared_unit='kg/m2'; crop_basis=paper_title; freq_token=''; conv_factor=10.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__20,ai,120_Pohl_2019_The Eggplant Yield and Fruit Composition,yield,eggplant,seaweed,foliar,0,pooled,single_cell,t/ha,absolute_control,8.0,6.0,Figure 2,0,"element='early yield (kg m-2)'; treatment_description='Göemar BM-86 biostimulant (Ascophyllum nodosum extract) foliar spray'; moderators={""cultivar"": ""Onyx F1"", ""year"": ""2014""}; declared_unit='kg/m2'; crop_basis=paper_title; freq_token=''; conv_factor=10.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
120_Pohl_2019_The Eggplant Yield and Fruit Composition__ai__21,ai,120_Pohl_2019_The Eggplant Yield and Fruit Composition,yield,eggplant,seaweed,foliar,0,pooled,single_cell,t/ha,absolute_control,38.0,35.0,Figure 2,0,"element='marketable yield (kg m-2)'; treatment_description='Göemar BM-86 biostimulant (Ascophyllum nodosum extract) foliar spray'; moderators={""cultivar"": ""Onyx F1"", ""year"": ""2014""}; declared_unit='kg/m2'; crop_basis=paper_title; freq_token=''; conv_factor=10.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
