row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
029_Ciepiela_2019_The effect of biostimulants derived from__ai__28,ai,029_Ciepiela_2019_The effect of biostimulants derived from,yield,,other,none,0,pooled,single_cell,t/ha,absolute_control,3.0,2.6,Table 4,0,"element='dry matter yield (t ha-1) by individual cut'; treatment_description='Tytanit biostimulant (titanium compound)'; moderators={""cut"": ""1"", ""nitrogen_rate"": ""0 kg ha-1""}; declared_unit='t ha-1'; crop_basis=undeterminable; freq_token=''; conv_factor=1.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
029_Ciepiela_2019_The effect of biostimulants derived from__ai__29,ai,029_Ciepiela_2019_The effect of biostimulants derived from,yield,,other,none,0,pooled,single_cell,t/ha,absolute_control,5.3,4.2,Table 4,0,"element='dry matter yield (t ha-1) by individual cut'; treatment_description='Tytanit biostimulant (titanium compound)'; moderators={""cut"": ""1"", ""nitrogen_rate"": ""120 kg ha-1""}; declared_unit='t ha-1'; crop_basis=undeterminable; freq_token=''; conv_factor=1.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
029_Ciepiela_2019_The effect of biostimulants derived from__ai__30,ai,029_Ciepiela_2019_The effect of biostimulants derived from,yield,,other,none,0,pooled,single_cell,t/ha,absolute_control,5.7,4.3,Table 4,0,"element='dry matter yield (t ha-1) by individual cut'; treatment_description='Tytanit biostimulant (titanium compound)'; moderators={""cut"": ""1"", ""nitrogen_rate"": ""180 kg ha-1""}; declared_unit='t ha-1'; crop_basis=undeterminable; freq_token=''; conv_factor=1.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
029_Ciepiela_2019_The effect of biostimulants derived from__ai__31,ai,029_Ciepiela_2019_The effect of biostimulants derived from,yield,,other,none,0,pooled,single_cell,t/ha,absolute_control,5.9,4.3,Table 4,0,"element='dry matter yield (t ha-1) by individual cut'; treatment_description='Tytanit biostimulant (titanium compound)'; moderators={""cut"": ""2"", ""nitrogen_rate"": ""0 kg ha-1""}; declared_unit='t ha-1'; crop_basis=undeterminable; freq_token=''; conv_factor=1.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
029_Ciepiela_2019_The effect of biostimulants derived from__ai__32,ai,029_Ciepiela_2019_The effect of biostimulants derived from,yield,,other,none,0,pooled,single_cell,t/ha,absolute_control,7.7,6.3,Table 4,0,"element='dry matter yield (t ha-1) by individual cut'; treatment_description='Tytanit biostimulant (titanium compound)'; moderators={""cut"": ""2"", ""nitrogen_rate"": ""120 kg ha-1""}; declared_unit='t ha-1'; crop_basis=undeterminable; freq_token=''; conv_factor=1.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
029_Ciepiela_2019_The effect of biostimulants derived from__ai__33,ai,029_Ciepiela_2019_The effect of biostimulants derived from,yield,,other,none,0,pooled,single_cell,t/ha,absolute_control,8.3,7.1,Table 4,0,"element='dry matter yield (t ha-1) by individual cut'; treatment_description='Tytanit biostimulant (titanium compound)'; moderators={""cut"": ""2"", ""nitrogen_rate"": ""180 kg ha-1""}; declared_unit='t ha-1'; crop_basis=undeterminable; freq_token=''; conv_factor=1.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
029_Ciepiela_2019_The effect of biostimulants derived from__ai__34,ai,029_Ciepiela_2019_The effect of biostimulants derived from,yield,,other,none,0,pooled,single_cell,t/ha,absolute_control,3.9,2.3,Table 4,0,"element='dry matter yield (t ha-1) by individual cut'; treatment_description='Tytanit biostimulant (titanium compound)'; moderators={""cut"": ""3"", ""nitrogen_rate"": ""0 kg ha-1""}; declared_unit='t ha-1'; crop_basis=undeterminable; freq_token=''; conv_factor=1.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
029_Ciepiela_2019_The effect of biostimulants derived from__ai__35,ai,029_Ciepiela_2019_The effect of biostimulants derived from,yield,,other,none,0,pooled,single_cell,t/ha,absolute_control,4.4,3.2,Table 4,0,"element='dry matter yield (t ha-1) by individual cut'; treatment_description='Tytanit biostimulant (titanium compound)'; moderators={""cut"": ""3"", ""nitrogen_rate"": ""120 kg ha-1""}; declared_unit='t ha-1'; crop_basis=undeterminable; freq_token=''; conv_factor=1.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
029_Ciepiela_2019_The effect of biostimulants derived from__ai__36,ai,029_Ciepiela_2019_The effect of biostimulants derived from,yield,,other,none,0,pooled,single_cell,t/ha,absolute_control,4.9,4.3,Table 4,0,"element='dry matter yield (t ha-1) by individual cut'; treatment_description='Tytanit biostimulant (titanium compound)'; moderators={""cut"": ""3"", ""nitrogen_rate"": ""180 kg ha-1""}; declared_unit='t ha-1'; crop_basis=undeterminable; freq_token=''; conv_factor=1.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
029_Ciepiela_2019_The effect of biostimulants derived from__ai__37,ai,029_Ciepiela_2019_The effect of biostimulants derived from,yield,,other,none,0,pooled,single_cell,t/ha,absolute_control,2.9,2.6,Table 4,0,"element='dry matter yield (t ha-1) by individual cut'; treatment_description='Asahi SL biostimulant (phenolic compounds)'; moderators={""cut"": ""1"", ""nitrogen_rate"": ""0 kg ha-1""}; declared_unit='t ha-1'; crop_basis=undeterminable; freq_token=''; conv_factor=1.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
029_Ciepiela_2019_The effect of biostimulants derived from__ai__38,ai,029_Ciepiela_2019_The effect of biostimulants derived from,yield,,other,none,0,pooled,single_cell,t/ha,absolute_control,4.6,4.2,Table 4,0,"element='dry matter yield (t ha-1) by individual cut'; treatment_description='Asahi SL biostimulant (phenolic compounds)'; moderators={""cut"": ""1"", ""nitrogen_rate"": ""120 kg ha-1""}; declared_unit='t ha-1'; crop_basis=undeterminable; freq_token=''; conv_factor=1.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
029_Ciepiela_2019_The effect of biostimulants derived from__ai__39,ai,029_Ciepiela_2019_The effect of biostimulants derived from,yield,,other,none,0,pooled,single_cell,t/ha,absolute_control,5.3,4.3,Table 4,0,"element='dry matter yield (t ha-1) by individual cut'; treatment_description='Asahi SL biostimulant (phenolic compounds)'; moderators={""cut"": ""1"", ""nitrogen_rate"": ""180 kg ha-1""}; declared_unit='t ha-1'; crop_basis=undeterminable; freq_token=''; conv_factor=1.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
029_Ciepiela_2019_The effect of biostimulants derived from__ai__40,ai,029_Ciepiela_2019_The effect of biostimulants derived from,yield,,other,none,0,pooled,single_cell,t/ha,absolute_control,5.4,4.3,Table 4,0,"element='dry matter yield (t ha-1) by individual cut'; treatment_description='Asahi SL biostimulant (phenolic compounds)'; moderators={""cut"": ""2"", ""nitrogen_rate"": ""0 kg ha-1""}; declared_unit='t ha-1'; crop_basis=undeterminable; freq_token=''; conv_factor=1.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
029_Ciepiela_2019_The effect of biostimulants derived from__ai__41,ai,029_Ciepiela_2019_The effect of biostimulants derived from,yield,,other,none,0,pooled,single_cell,t/ha,absolute_control,7.4,6.3,Table 4,0,"element='dry matter yield (t ha-1) by individual cut'; treatment_description='Asahi SL biostimulant (phenolic compounds)'; moderators={""cut"": ""2"", ""nitrogen_rate"": ""120 kg ha-1""}; declared_unit='t ha-1'; crop_basis=undeterminable; freq_token=''; conv_factor=1.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
029_Ciepiela_2019_The effect of biostimulants derived from__ai__42,ai,029_Ciepiela_2019_The effect of biostimulants derived from,yield,,other,none,0,pooled,single_cell,t/ha,absolute_control,8.0,7.1,Table 4,0,"element='dry matter yield (t ha-1) by individual cut'; treatment_description='Asahi SL biostimulant (phenolic compounds)'; moderators={""cut"": ""2"", ""nitrogen_rate"": ""180 kg ha-1""}; declared_unit='t ha-1'; crop_basis=undeterminable; freq_token=''; conv_factor=1.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
029_Ciepiela_2019_The effect of biostimulants derived from__ai__43,ai,029_Ciepiela_2019_The effect of biostimulants derived from,yield,,other,none,0,pooled,single_cell,t/ha,absolute_control,3.5,2.3,Table 4,0,"element='dry matter yield (t ha-1) by individual cut'; treatment_description='Asahi SL biostimulant (phenolic compounds)'; moderators={""cut"": ""3"", ""nitrogen_rate"": ""0 kg ha-1""}; declared_unit='t ha-1'; crop_basis=undeterminable; freq_token=''; conv_factor=1.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
029_Ciepiela_2019_The effect of biostimulants derived from__ai__44,ai,029_Ciepiela_2019_The effect of biostimulants derived from,yield,,other,none,0,pooled,single_cell,t/ha,absolute_control,4.2,3.2,Table 4,0,"element='dry matter yield (t ha-1) by individual cut'; treatment_description='Asahi SL biostimulant (phenolic compounds)'; moderators={""cut"": ""3"", ""nitrogen_rate"": ""120 kg ha-1""}; declared_unit='t ha-1'; crop_basis=undeterminable; freq_token=''; conv_factor=1.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
029_Ciepiela_2019_The effect of biostimulants derived from__ai__45,ai,029_Ciepiela_2019_The effect of biostimulants derived from,yield,,other,none,0,pooled,single_cell,t/ha,absolute_control,4.4,4.3,Table 4,0,"element='dry matter yield (t ha-1) by individual cut'; treatment_description='Asahi SL biostimulant (phenolic compounds)'; moderators={""cut"": ""3"", ""nitrogen_rate"": ""180 kg ha-1""}; declared_unit='t ha-1'; crop_basis=undeterminable; freq_token=''; conv_factor=1.0; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
