row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__10,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,seed,0.2%,pooled,single_cell,dt_ha,absolute_control,190.12,190.53,Table 4,0,"outcome='tuber yield'; treatment_description='Kelpak SL 0.2% foliar, 2 applications + seed coating'; moderators={""application_method"": ""foliar + seed"", ""application_rate"": ""0.2% solution"", ""biostimulant_product"": ""Kelpak SL (Ecklonia maxima)"", ""biostimulant_type"": ""SWE"", ""crop"": ""potato"", ""cultivar"": ""Valfi"", ""year"": 2013}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__11,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,microbial,foliar,0,pooled,single_cell,dt_ha,absolute_control,212.76,190.53,Table 4,0,"outcome='tuber yield'; treatment_description='Trifender WP (Trichoderma asperellum) soil + foliar, 4 applications'; moderators={""application_method"": ""soil + foliar"", ""application_rate"": ""5e8 spores/g"", ""biostimulant_product"": ""Trifender WP (Trichoderma asperellum)"", ""biostimulant_type"": ""other"", ""crop"": ""potato"", ""cultivar"": ""Valfi"", ""year"": 2013}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__12,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,other,foliar,0.1%,pooled,single_cell,dt_ha,absolute_control,89.54,85.61,Table 4,0,"outcome='tuber yield'; treatment_description='Asahi SL 0.1% foliar, 4 applications'; moderators={""application_method"": ""foliar"", ""application_rate"": ""0.1% solution"", ""biostimulant_product"": ""Asahi SL (nitrophenols)"", ""biostimulant_type"": ""other"", ""crop"": ""potato"", ""cultivar"": ""Blaue St. Galler"", ""year"": 2013}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__13,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,foliar,1%,pooled,single_cell,dt_ha,absolute_control,99.65,85.61,Table 4,0,"outcome='tuber yield'; treatment_description='Bio-Algeen S-90 1.0% foliar, 4 applications'; moderators={""application_method"": ""foliar"", ""application_rate"": ""1.0% solution"", ""biostimulant_product"": ""Bio-Algeen S-90 (Ascophyllum nodosum)"", ""biostimulant_type"": ""SWE"", ""crop"": ""potato"", ""cultivar"": ""Blaue St. Galler"", ""year"": 2013}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__14,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,seed,0.2%,pooled,single_cell,dt_ha,absolute_control,108.3,85.61,Table 4,0,"outcome='tuber yield'; treatment_description='Kelpak SL 0.2% foliar, 2 applications + seed coating'; moderators={""application_method"": ""foliar + seed"", ""application_rate"": ""0.2% solution"", ""biostimulant_product"": ""Kelpak SL (Ecklonia maxima)"", ""biostimulant_type"": ""SWE"", ""crop"": ""potato"", ""cultivar"": ""Blaue St. Galler"", ""year"": 2013}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__15,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,microbial,foliar,0,pooled,single_cell,dt_ha,absolute_control,83.88,85.61,Table 4,0,"outcome='tuber yield'; treatment_description='Trifender WP (Trichoderma asperellum) soil + foliar, 4 applications'; moderators={""application_method"": ""soil + foliar"", ""application_rate"": ""5e8 spores/g"", ""biostimulant_product"": ""Trifender WP (Trichoderma asperellum)"", ""biostimulant_type"": ""other"", ""crop"": ""potato"", ""cultivar"": ""Blaue St. Galler"", ""year"": 2013}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__16,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,other,foliar,0.1%,pooled,single_cell,dt_ha,absolute_control,226.43,190.99,Table 4,0,"outcome='tuber yield'; treatment_description='Asahi SL 0.1% foliar, 4 applications'; moderators={""application_method"": ""foliar"", ""application_rate"": ""0.1% solution"", ""biostimulant_product"": ""Asahi SL (nitrophenols)"", ""biostimulant_type"": ""other"", ""crop"": ""potato"", ""cultivar"": ""HB Red"", ""year"": 2013}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__17,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,foliar,1%,pooled,single_cell,dt_ha,absolute_control,286.16,190.99,Table 4,0,"outcome='tuber yield'; treatment_description='Bio-Algeen S-90 1.0% foliar, 4 applications'; moderators={""application_method"": ""foliar"", ""application_rate"": ""1.0% solution"", ""biostimulant_product"": ""Bio-Algeen S-90 (Ascophyllum nodosum)"", ""biostimulant_type"": ""SWE"", ""crop"": ""potato"", ""cultivar"": ""HB Red"", ""year"": 2013}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__18,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,seed,0.2%,pooled,single_cell,dt_ha,absolute_control,216.15,190.99,Table 4,0,"outcome='tuber yield'; treatment_description='Kelpak SL 0.2% foliar, 2 applications + seed coating'; moderators={""application_method"": ""foliar + seed"", ""application_rate"": ""0.2% solution"", ""biostimulant_product"": ""Kelpak SL (Ecklonia maxima)"", ""biostimulant_type"": ""SWE"", ""crop"": ""potato"", ""cultivar"": ""HB Red"", ""year"": 2013}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__19,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,microbial,foliar,0,pooled,single_cell,dt_ha,absolute_control,264.64,190.99,Table 4,0,"outcome='tuber yield'; treatment_description='Trifender WP (Trichoderma asperellum) soil + foliar, 4 applications'; moderators={""application_method"": ""soil + foliar"", ""application_rate"": ""5e8 spores/g"", ""biostimulant_product"": ""Trifender WP (Trichoderma asperellum)"", ""biostimulant_type"": ""other"", ""crop"": ""potato"", ""cultivar"": ""HB Red"", ""year"": 2013}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__20,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,other,foliar,0.1%,pooled,single_cell,dt_ha,absolute_control,236.91,202.1,Table 4,0,"outcome='tuber yield'; treatment_description='Asahi SL 0.1% foliar, 4 applications'; moderators={""application_method"": ""foliar"", ""application_rate"": ""0.1% solution"", ""biostimulant_product"": ""Asahi SL (nitrophenols)"", ""biostimulant_type"": ""other"", ""crop"": ""potato"", ""cultivar"": ""Irga"", ""year"": 2014}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__21,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,foliar,1%,pooled,single_cell,dt_ha,absolute_control,252.96,202.1,Table 4,0,"outcome='tuber yield'; treatment_description='Bio-Algeen S-90 1.0% foliar, 4 applications'; moderators={""application_method"": ""foliar"", ""application_rate"": ""1.0% solution"", ""biostimulant_product"": ""Bio-Algeen S-90 (Ascophyllum nodosum)"", ""biostimulant_type"": ""SWE"", ""crop"": ""potato"", ""cultivar"": ""Irga"", ""year"": 2014}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__22,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,seed,0.2%,pooled,single_cell,dt_ha,absolute_control,263.33,202.1,Table 4,0,"outcome='tuber yield'; treatment_description='Kelpak SL 0.2% foliar, 2 applications + seed coating'; moderators={""application_method"": ""foliar + seed"", ""application_rate"": ""0.2% solution"", ""biostimulant_product"": ""Kelpak SL (Ecklonia maxima)"", ""biostimulant_type"": ""SWE"", ""crop"": ""potato"", ""cultivar"": ""Irga"", ""year"": 2014}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__23,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,microbial,foliar,0,pooled,single_cell,dt_ha,absolute_control,258.76,202.1,Table 4,0,"outcome='tuber yield'; treatment_description='Trifender WP (Trichoderma asperellum) soil + foliar, 4 applications'; moderators={""application_method"": ""soil + foliar"", ""application_rate"": ""5e8 spores/g"", ""biostimulant_product"": ""Trifender WP (Trichoderma asperellum)"", ""biostimulant_type"": ""other"", ""crop"": ""potato"", ""cultivar"": ""Irga"", ""year"": 2014}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__24,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,other,foliar,0.1%,pooled,single_cell,dt_ha,absolute_control,213.76,209.63,Table 4,0,"outcome='tuber yield'; treatment_description='Asahi SL 0.1% foliar, 4 applications'; moderators={""application_method"": ""foliar"", ""application_rate"": ""0.1% solution"", ""biostimulant_product"": ""Asahi SL (nitrophenols)"", ""biostimulant_type"": ""other"", ""crop"": ""potato"", ""cultivar"": ""Satina"", ""year"": 2014}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__25,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,foliar,1%,pooled,single_cell,dt_ha,absolute_control,226.39,209.63,Table 4,0,"outcome='tuber yield'; treatment_description='Bio-Algeen S-90 1.0% foliar, 4 applications'; moderators={""application_method"": ""foliar"", ""application_rate"": ""1.0% solution"", ""biostimulant_product"": ""Bio-Algeen S-90 (Ascophyllum nodosum)"", ""biostimulant_type"": ""SWE"", ""crop"": ""potato"", ""cultivar"": ""Satina"", ""year"": 2014}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__26,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,seed,0.2%,pooled,single_cell,dt_ha,absolute_control,233.58,209.63,Table 4,0,"outcome='tuber yield'; treatment_description='Kelpak SL 0.2% foliar, 2 applications + seed coating'; moderators={""application_method"": ""foliar + seed"", ""application_rate"": ""0.2% solution"", ""biostimulant_product"": ""Kelpak SL (Ecklonia maxima)"", ""biostimulant_type"": ""SWE"", ""crop"": ""potato"", ""cultivar"": ""Satina"", ""year"": 2014}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__27,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,microbial,foliar,0,pooled,single_cell,dt_ha,absolute_control,292.22,209.63,Table 4,0,"outcome='tuber yield'; treatment_description='Trifender WP (Trichoderma asperellum) soil + foliar, 4 applications'; moderators={""application_method"": ""soil + foliar"", ""application_rate"": ""5e8 spores/g"", ""biostimulant_product"": ""Trifender WP (Trichoderma asperellum)"", ""biostimulant_type"": ""other"", ""crop"": ""potato"", ""cultivar"": ""Satina"", ""year"": 2014}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__28,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,other,foliar,0.1%,pooled,single_cell,dt_ha,absolute_control,61.11,62.72,Table 4,0,"outcome='tuber yield'; treatment_description='Asahi SL 0.1% foliar, 4 applications'; moderators={""application_method"": ""foliar"", ""application_rate"": ""0.1% solution"", ""biostimulant_product"": ""Asahi SL (nitrophenols)"", ""biostimulant_type"": ""other"", ""crop"": ""potato"", ""cultivar"": ""Valfi"", ""year"": 2014}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__29,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,foliar,1%,pooled,single_cell,dt_ha,absolute_control,72.72,62.72,Table 4,0,"outcome='tuber yield'; treatment_description='Bio-Algeen S-90 1.0% foliar, 4 applications'; moderators={""application_method"": ""foliar"", ""application_rate"": ""1.0% solution"", ""biostimulant_product"": ""Bio-Algeen S-90 (Ascophyllum nodosum)"", ""biostimulant_type"": ""SWE"", ""crop"": ""potato"", ""cultivar"": ""Valfi"", ""year"": 2014}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__30,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,seaweed,seed,0.2%,pooled,single_cell,dt_ha,absolute_control,66.79,62.72,Table 4,0,"outcome='tuber yield'; treatment_description='Kelpak SL 0.2% foliar, 2 applications + seed coating'; moderators={""application_method"": ""foliar + seed"", ""application_rate"": ""0.2% solution"", ""biostimulant_product"": ""Kelpak SL (Ecklonia maxima)"", ""biostimulant_type"": ""SWE"", ""crop"": ""potato"", ""cultivar"": ""Valfi"", ""year"": 2014}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi__ai__31,ai,062_Głosek-Sobieraj_2018_The Effect of Growth Regulators and a Bi,yield,potato,microbial,foliar,0,pooled,single_cell,dt_ha,absolute_control,65.18,62.72,Table 4,0,"outcome='tuber yield'; treatment_description='Trifender WP (Trichoderma asperellum) soil + foliar, 4 applications'; moderators={""application_method"": ""soil + foliar"", ""application_rate"": ""5e8 spores/g"", ""biostimulant_product"": ""Trifender WP (Trichoderma asperellum)"", ""biostimulant_type"": ""other"", ""crop"": ""potato"", ""cultivar"": ""Valfi"", ""year"": 2014}; declared_unit='dt/ha'; crop_basis=moderator; freq_token=''; conv_factor=None; n=3; variance_type=None; control_description='Untreated control'; timepoint=constant 'pooled' (GT timepoint vocabulary has a single value); paper_crosswalk=R2_author_year",rebuild_2026-08-19/li_j
