row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
1542-1558-15(3)2018 BR-18-165__ai__10,ai,1542-1558-15(3)2018 BR-18-165,yield,,humic,none,10g/l,pooled,single_cell,kg_fad,absolute_control,5470.1,2124.4,Table 3,0,"element='Yield of fresh herb (kg/fad)'; treatment_description='10 cm3/L actosol plus 10 g/l yeast extract'; moderators={""season"": ""1st"", ""actosol_level"": ""10 cm3/L"", ""yeast_level"": ""10 g/l""}; declared_unit='kg/fad'; crop_basis=undeterminable; freq_token=''; conv_factor=None; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
1542-1558-15(3)2018 BR-18-165__ai__11,ai,1542-1558-15(3)2018 BR-18-165,yield,,humic,none,10g/l,pooled,single_cell,kg_fad,absolute_control,5644.3,2246.0,Table 3,0,"element='Yield of fresh herb (kg/fad)'; treatment_description='10 cm3/L actosol plus 10 g/l yeast extract'; moderators={""season"": ""2nd"", ""actosol_level"": ""10 cm3/L"", ""yeast_level"": ""10 g/l""}; declared_unit='kg/fad'; crop_basis=undeterminable; freq_token=''; conv_factor=None; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
1542-1558-15(3)2018 BR-18-165__ai__12,ai,1542-1558-15(3)2018 BR-18-165,yield,,humic,none,5g/l,pooled,single_cell,kg_fad,absolute_control,260.5,138.7,Table 3,0,"element='Yield of fresh roots (kg/fad)'; treatment_description='0 cm3/L actosol plus 5 g/l yeast extract'; moderators={""season"": ""1st"", ""actosol_level"": ""0 cm3/L"", ""yeast_level"": ""5 g/l""}; declared_unit='kg/fad'; crop_basis=undeterminable; freq_token=''; conv_factor=None; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
1542-1558-15(3)2018 BR-18-165__ai__13,ai,1542-1558-15(3)2018 BR-18-165,yield,,humic,none,5g/l,pooled,single_cell,kg_fad,absolute_control,255.4,145.9,Table 3,0,"element='Yield of fresh roots (kg/fad)'; treatment_description='0 cm3/L actosol plus 5 g/l yeast extract'; moderators={""season"": ""2nd"", ""actosol_level"": ""0 cm3/L"", ""yeast_level"": ""5 g/l""}; declared_unit='kg/fad'; crop_basis=undeterminable; freq_token=''; conv_factor=None; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
1542-1558-15(3)2018 BR-18-165__ai__14,ai,1542-1558-15(3)2018 BR-18-165,yield,,humic,none,5g/l,pooled,single_cell,kg_fad,absolute_control,544.2,372.3,Table 3,0,"element='Yield of fresh inflorescences (kg/fad)'; treatment_description='0 cm3/L actosol plus 5 g/l yeast extract'; moderators={""season"": ""1st"", ""actosol_level"": ""0 cm3/L"", ""yeast_level"": ""5 g/l""}; declared_unit='kg/fad'; crop_basis=undeterminable; freq_token=''; conv_factor=None; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
1542-1558-15(3)2018 BR-18-165__ai__15,ai,1542-1558-15(3)2018 BR-18-165,yield,,humic,none,5g/l,pooled,single_cell,kg_fad,absolute_control,571.7,391.1,Table 3,0,"element='Yield of fresh inflorescences (kg/fad)'; treatment_description='0 cm3/L actosol plus 5 g/l yeast extract'; moderators={""season"": ""2nd"", ""actosol_level"": ""0 cm3/L"", ""yeast_level"": ""5 g/l""}; declared_unit='kg/fad'; crop_basis=undeterminable; freq_token=''; conv_factor=None; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
1542-1558-15(3)2018 BR-18-165__ai__16,ai,1542-1558-15(3)2018 BR-18-165,yield,,humic,none,10g/l,pooled,single_cell,kg_fad,absolute_control,1636.2,372.3,Table 3,0,"element='Yield of fresh inflorescences (kg/fad)'; treatment_description='10 cm3/L actosol plus 10 g/l yeast extract'; moderators={""season"": ""1st"", ""actosol_level"": ""10 cm3/L"", ""yeast_level"": ""10 g/l""}; declared_unit='kg/fad'; crop_basis=undeterminable; freq_token=''; conv_factor=None; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
1542-1558-15(3)2018 BR-18-165__ai__17,ai,1542-1558-15(3)2018 BR-18-165,yield,,humic,none,10g/l,pooled,single_cell,kg_fad,absolute_control,1855.9,391.1,Table 3,0,"element='Yield of fresh inflorescences (kg/fad)'; treatment_description='10 cm3/L actosol plus 10 g/l yeast extract'; moderators={""season"": ""2nd"", ""actosol_level"": ""10 cm3/L"", ""yeast_level"": ""10 g/l""}; declared_unit='kg/fad'; crop_basis=undeterminable; freq_token=''; conv_factor=None; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
1542-1558-15(3)2018 BR-18-165__ai__18,ai,1542-1558-15(3)2018 BR-18-165,yield,,humic,none,5g/l,pooled,single_cell,t/ha,absolute_control,9.2926,5.0581,Table 3,0,"element='Yield of fresh herb'; treatment_description='T2: 0 cm3/L actosol plus 5 g/l yeast extract'; moderators={""year"": ""2016"", ""actosol_level"": ""0 cm3/L"", ""yeast_level"": ""5 g/L""}; declared_unit='kg/ha'; crop_basis=undeterminable; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
1542-1558-15(3)2018 BR-18-165__ai__19,ai,1542-1558-15(3)2018 BR-18-165,yield,,humic,none,5g/l,pooled,single_cell,t/ha,absolute_control,1.4245,0.944,Table 3,0,"element='Yield of dry herb'; treatment_description='T2: 0 cm3/L actosol plus 5 g/l yeast extract'; moderators={""year"": ""2016"", ""actosol_level"": ""0 cm3/L"", ""yeast_level"": ""5 g/L""}; declared_unit='kg/ha'; crop_basis=undeterminable; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
1542-1558-15(3)2018 BR-18-165__ai__20,ai,1542-1558-15(3)2018 BR-18-165,yield,,humic,none,5g/l,pooled,single_cell,t/ha,absolute_control,0.6202,0.3302,Table 3,0,"element='Yield of fresh roots'; treatment_description='T2: 0 cm3/L actosol plus 5 g/l yeast extract'; moderators={""year"": ""2016"", ""actosol_level"": ""0 cm3/L"", ""yeast_level"": ""5 g/L""}; declared_unit='kg/ha'; crop_basis=undeterminable; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
1542-1558-15(3)2018 BR-18-165__ai__21,ai,1542-1558-15(3)2018 BR-18-165,yield,,humic,none,10g/l,pooled,single_cell,t/ha,absolute_control,3.8957,0.8864,Table 3,0,"element='Yield of fresh inflorescences'; treatment_description='T7: 10 cm3/L actosol plus 10 g/l yeast extract'; moderators={""year"": ""2016"", ""actosol_level"": ""10 cm3/L"", ""yeast_level"": ""10 g/L""}; declared_unit='kg/ha'; crop_basis=undeterminable; freq_token=''; conv_factor=0.001; timepoint=per-paper sequential pair-index (GT 'pair' unseen; uniqueness device per P3)",claude-opus-4-8/decode_li2022_ai_v2
