row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__zhang_2017__r10,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,76.655,32.26,,0,"hui_gt study_id=26 obs_id=247 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r11,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,55.655,28.36,,0,"hui_gt study_id=26 obs_id=248 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r12,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,48.215,33.42,,0,"hui_gt study_id=26 obs_id=249 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r13,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,62.075,27.88,,0,"hui_gt study_id=26 obs_id=250 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r14,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,41.125,26.08,,0,"hui_gt study_id=26 obs_id=251 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r15,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,54.83,27.45,,0,"hui_gt study_id=26 obs_id=252 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r16,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,60.66,33.925,,0,"hui_gt study_id=26 obs_id=253 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r17,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,82.07,41.77,,0,"hui_gt study_id=26 obs_id=254 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r18,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,52.735,32.26,,0,"hui_gt study_id=26 obs_id=257 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r19,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,50.78,28.36,,0,"hui_gt study_id=26 obs_id=258 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r20,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,49.5,33.42,,0,"hui_gt study_id=26 obs_id=259 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r21,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,52.115,27.88,,0,"hui_gt study_id=26 obs_id=260 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r22,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,40.76,26.08,,0,"hui_gt study_id=26 obs_id=261 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r23,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,53.08,27.45,,0,"hui_gt study_id=26 obs_id=262 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r24,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,52.92,33.925,,0,"hui_gt study_id=26 obs_id=263 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r25,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,77.5,39.87,,0,"hui_gt study_id=26 obs_id=265 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r26,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,74.995,32.26,,0,"hui_gt study_id=26 obs_id=267 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r27,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,66.155,28.36,,0,"hui_gt study_id=26 obs_id=268 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r28,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,63.725,33.42,,0,"hui_gt study_id=26 obs_id=269 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r29,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,70.075,27.88,,0,"hui_gt study_id=26 obs_id=270 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r30,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,51.305,26.08,,0,"hui_gt study_id=26 obs_id=271 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r31,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,61.79,27.45,,0,"hui_gt study_id=26 obs_id=272 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r32,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,69.445,33.925,,0,"hui_gt study_id=26 obs_id=273 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r33,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,81.625,41.77,,0,"hui_gt study_id=26 obs_id=274 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r34,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,79.765,28.36,,0,"hui_gt study_id=26 obs_id=278 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r35,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,73.84,33.42,,0,"hui_gt study_id=26 obs_id=279 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r36,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,61.97,26.08,,0,"hui_gt study_id=26 obs_id=281 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r37,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,76.205,27.45,,0,"hui_gt study_id=26 obs_id=282 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r38,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,61.575,33.925,,0,"hui_gt study_id=26 obs_id=283 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r39,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,82.4,28.36,,0,"hui_gt study_id=26 obs_id=288 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r40,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,69.495,33.42,,0,"hui_gt study_id=26 obs_id=289 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r41,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,74.695,27.88,,0,"hui_gt study_id=26 obs_id=290 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r42,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,65.815,26.08,,0,"hui_gt study_id=26 obs_id=291 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r43,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,73.795,27.45,,0,"hui_gt study_id=26 obs_id=292 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r44,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,69.8,33.925,,0,"hui_gt study_id=26 obs_id=293 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r45,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,74.05,32.26,,0,"hui_gt study_id=26 obs_id=297 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r46,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,78.87,28.36,,0,"hui_gt study_id=26 obs_id=298 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r47,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,79.32,27.88,,0,"hui_gt study_id=26 obs_id=300 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r48,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,70.11,26.08,,0,"hui_gt study_id=26 obs_id=301 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
gt__zhang_2017__r49,gt,zhang_2017,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,80.01,33.925,,0,"hui_gt study_id=26 obs_id=303 country=China n=2.0 | pub=Zhang, M.Y., 2017. Investigations of the effects of Zn biofortification in different wheat genotypes. Thesis for Docter’",gt-rekey-publication
