row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__zou_2012__r10,gt,zou_2012,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,33.2,28.0,,0,"hui_gt study_id=27 obs_id=148 country=Pakistan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r11,gt,zou_2012,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,46.2,40.5,,0,"hui_gt study_id=27 obs_id=149 country=Pakistan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r12,gt,zou_2012,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,46.7,37.3,,0,"hui_gt study_id=27 obs_id=150 country=Pakistan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r13,gt,zou_2012,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,21.4,21.5,,0,"hui_gt study_id=27 obs_id=151 country=Turkey n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r14,gt,zou_2012,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,30.6,30.1,,0,"hui_gt study_id=27 obs_id=152 country=Turkey n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r15,gt,zou_2012,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,11.7,11.6,,0,"hui_gt study_id=27 obs_id=153 country=Turkey n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r16,gt,zou_2012,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,14.1,14.1,,0,"hui_gt study_id=27 obs_id=154 country=Turkey n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r17,gt,zou_2012,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,24.0,23.0,,0,"hui_gt study_id=27 obs_id=155 country=Zambia n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r18,gt,zou_2012,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,52.0,49.0,,0,"hui_gt study_id=27 obs_id=156 country=India n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r19,gt,zou_2012,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,30.2,31.4,,0,"hui_gt study_id=27 obs_id=157 country=India n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r20,gt,zou_2012,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,30.3,25.5,,0,"hui_gt study_id=27 obs_id=158 country=India n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r21,gt,zou_2012,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,36.7,27.3,,0,"hui_gt study_id=27 obs_id=159 country=India n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r22,gt,zou_2012,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,29.0,29.0,,0,"hui_gt study_id=27 obs_id=160 country=Pakistan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r23,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,64.8,49.0,,0,"hui_gt study_id=4 obs_id=16 country=India n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r24,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,51.1,31.4,,0,"hui_gt study_id=4 obs_id=17 country=India n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r25,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,61.0,25.5,,0,"hui_gt study_id=4 obs_id=18 country=India n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r26,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,58.3,27.3,,0,"hui_gt study_id=4 obs_id=19 country=India n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r27,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,60.0,29.0,,0,"hui_gt study_id=4 obs_id=20 country=Pakistan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r28,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,47.2,27.7,,0,"hui_gt study_id=4 obs_id=21 country=China n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r29,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,44.3,29.5,,0,"hui_gt study_id=4 obs_id=22 country=China n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r30,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,26.5,18.8,,0,"hui_gt study_id=4 obs_id=23 country=China n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r31,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,31.4,19.5,,0,"hui_gt study_id=4 obs_id=24 country=China n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r32,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,44.0,29.0,,0,"hui_gt study_id=4 obs_id=25 country=India n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r33,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,63.0,23.0,,0,"hui_gt study_id=4 obs_id=26 country=Kazakhstan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r34,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,73.0,20.0,,0,"hui_gt study_id=4 obs_id=27 country=Kazakhstan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r35,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,43.0,21.0,,0,"hui_gt study_id=4 obs_id=28 country=Mexico n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r36,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,48.2,27.0,,0,"hui_gt study_id=4 obs_id=29 country=Pakistan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r37,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,52.6,45.3,,0,"hui_gt study_id=4 obs_id=30 country=Pakistan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r38,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,44.1,28.0,,0,"hui_gt study_id=4 obs_id=31 country=Pakistan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r39,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,50.9,40.5,,0,"hui_gt study_id=4 obs_id=32 country=Pakistan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r40,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,53.5,37.3,,0,"hui_gt study_id=4 obs_id=33 country=Pakistan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r41,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,43.9,21.5,,0,"hui_gt study_id=4 obs_id=34 country=Turkey n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r42,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,43.0,30.1,,0,"hui_gt study_id=4 obs_id=35 country=Turkey n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r43,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,19.6,11.6,,0,"hui_gt study_id=4 obs_id=36 country=Turkey n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r44,gt,zou_2012,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,31.9,14.1,,0,"hui_gt study_id=4 obs_id=37 country=Turkey n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r45,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,53.9,27.7,,0,"hui_gt study_id=11 obs_id=31 country=China n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r46,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,52.0,29.5,,0,"hui_gt study_id=11 obs_id=32 country=China n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r47,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,22.5,18.8,,0,"hui_gt study_id=11 obs_id=33 country=China n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r48,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,34.0,19.5,,0,"hui_gt study_id=11 obs_id=34 country=China n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r49,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,47.0,29.0,,0,"hui_gt study_id=11 obs_id=35 country=India n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r50,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,65.3,49.0,,0,"hui_gt study_id=11 obs_id=36 country=India n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r51,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,49.1,31.4,,0,"hui_gt study_id=11 obs_id=37 country=India n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r52,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,60.8,25.5,,0,"hui_gt study_id=11 obs_id=38 country=India n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r53,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,57.0,27.3,,0,"hui_gt study_id=11 obs_id=39 country=India n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r54,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,62.0,23.0,,0,"hui_gt study_id=11 obs_id=40 country=Kazakhstan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r55,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,45.0,21.0,,0,"hui_gt study_id=11 obs_id=42 country=Mexico n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r56,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,44.6,27.0,,0,"hui_gt study_id=11 obs_id=43 country=Pakistan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r57,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,59.0,29.0,,0,"hui_gt study_id=11 obs_id=44 country=Pakistan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r58,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,53.6,45.3,,0,"hui_gt study_id=11 obs_id=45 country=Pakistan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r59,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,42.7,28.0,,0,"hui_gt study_id=11 obs_id=46 country=Pakistan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r60,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,49.3,40.5,,0,"hui_gt study_id=11 obs_id=47 country=Pakistan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r61,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,54.7,37.3,,0,"hui_gt study_id=11 obs_id=48 country=Pakistan n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r62,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,41.9,21.5,,0,"hui_gt study_id=11 obs_id=49 country=Turkey n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r63,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,44.8,30.1,,0,"hui_gt study_id=11 obs_id=50 country=Turkey n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r64,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,22.1,11.6,,0,"hui_gt study_id=11 obs_id=51 country=Turkey n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r65,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,32.6,14.1,,0,"hui_gt study_id=11 obs_id=52 country=Turkey n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
gt__zou_2012__r66,gt,zou_2012,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,43.0,23.0,,0,"hui_gt study_id=11 obs_id=53 country=Zambia n=5.0 | pub=Zou, C.Q., Zhang, Y.Q., Rashid, A., Ram, H., Savasli, E., Arisoy, R.Z., Ortiz-Monasterio, I., Simunji, S., Wang, Z.H., S",gt-rekey-publication
