row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__khoshgoftarmanesh_2013__r34,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,29.2638,22.0859,,0,"hui_gt study_id=58 obs_id=572 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r35,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,32.5767,22.0859,,0,"hui_gt study_id=58 obs_id=573 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r36,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,29.954,17.9448,,0,"hui_gt study_id=58 obs_id=574 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r37,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,32.5767,17.9448,,0,"hui_gt study_id=58 obs_id=575 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r38,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,31.3344,20.5675,,0,"hui_gt study_id=58 obs_id=576 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r39,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,30.5061,20.5675,,0,"hui_gt study_id=58 obs_id=577 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r40,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,29.3291,15.9585,,0,"hui_gt study_id=58 obs_id=578 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r41,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,37.9553,15.9585,,0,"hui_gt study_id=58 obs_id=579 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r42,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,25.016,15.2396,,0,"hui_gt study_id=58 obs_id=580 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r43,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,31.1981,15.2396,,0,"hui_gt study_id=58 obs_id=581 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r44,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,23.8658,20.5591,,0,"hui_gt study_id=58 obs_id=582 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r45,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,33.9297,20.5591,,0,"hui_gt study_id=58 obs_id=583 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r46,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,23.8658,13.9457,,0,"hui_gt study_id=58 obs_id=584 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r47,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,36.9489,13.9457,,0,"hui_gt study_id=58 obs_id=585 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r48,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,28.6102,19.1214,,0,"hui_gt study_id=58 obs_id=586 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r49,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,34.5048,19.1214,,0,"hui_gt study_id=58 obs_id=587 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r50,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,22.4281,21.9968,,0,"hui_gt study_id=58 obs_id=588 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r51,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,31.4856,21.9968,,0,"hui_gt study_id=58 obs_id=589 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r52,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,29.9042,22.8594,,0,"hui_gt study_id=58 obs_id=590 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r53,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,39.9681,22.8594,,0,"hui_gt study_id=58 obs_id=591 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r54,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,32.0607,19.984,,0,"hui_gt study_id=58 obs_id=592 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r55,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,34.5048,19.984,,0,"hui_gt study_id=58 obs_id=593 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r56,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,23.8658,17.9712,,0,"hui_gt study_id=58 obs_id=594 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r57,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,35.9425,17.9712,,0,"hui_gt study_id=58 obs_id=595 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r58,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,29.9042,19.1214,,0,"hui_gt study_id=58 obs_id=596 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
gt__khoshgoftarmanesh_2013__r59,gt,khoshgoftarmanesh_2013,grain_zn,wheat,Foliar,none,0,,single_cell,mg/kg,absolute_control,35.9425,19.1214,,0,"hui_gt study_id=58 obs_id=597 country=Iran n=3.0 | pub=Khoshgoftarmanesh, A.H., SanaeiOstovar, A., Sadrarhami, A., Chaney, R., 2013. Effect of tire rubber ash and zinc sulfate",gt-rekey-publication
