row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__bharti_2013__r10,gt,bharti_2013,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,19.07,18.57,,0,"hui_gt study_id=40 obs_id=216 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r11,gt,bharti_2013,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,24.43,18.97,,0,"hui_gt study_id=40 obs_id=217 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r12,gt,bharti_2013,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,26.53,22.87,,0,"hui_gt study_id=40 obs_id=218 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r13,gt,bharti_2013,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,22.47,22.57,,0,"hui_gt study_id=40 obs_id=219 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r14,gt,bharti_2013,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,19.73,23.37,,0,"hui_gt study_id=40 obs_id=220 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r15,gt,bharti_2013,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,24.03,20.57,,0,"hui_gt study_id=40 obs_id=221 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r16,gt,bharti_2013,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,21.23,22.0,,0,"hui_gt study_id=40 obs_id=222 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r17,gt,bharti_2013,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,25.77,22.27,,0,"hui_gt study_id=40 obs_id=223 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r18,gt,bharti_2013,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,26.83,24.23,,0,"hui_gt study_id=40 obs_id=224 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r19,gt,bharti_2013,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,21.93,20.2,,0,"hui_gt study_id=40 obs_id=225 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r20,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,30.77,17.23,,0,"hui_gt study_id=14 obs_id=59 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r21,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,32.83,20.03,,0,"hui_gt study_id=14 obs_id=60 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r22,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,36.9,18.37,,0,"hui_gt study_id=14 obs_id=61 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r23,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,28.97,10.53,,0,"hui_gt study_id=14 obs_id=62 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r24,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,42.57,25.1,,0,"hui_gt study_id=14 obs_id=63 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r25,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,25.87,24.87,,0,"hui_gt study_id=14 obs_id=64 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r26,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,25.13,11.57,,0,"hui_gt study_id=14 obs_id=65 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r27,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,36.17,16.2,,0,"hui_gt study_id=14 obs_id=66 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r28,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,26.23,16.17,,0,"hui_gt study_id=14 obs_id=67 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r29,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,36.4,14.63,,0,"hui_gt study_id=14 obs_id=68 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r30,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,34.37,18.57,,0,"hui_gt study_id=14 obs_id=69 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r31,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,36.9,18.97,,0,"hui_gt study_id=14 obs_id=70 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r32,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,37.57,22.87,,0,"hui_gt study_id=14 obs_id=71 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r33,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,40.47,22.57,,0,"hui_gt study_id=14 obs_id=72 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r34,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,30.93,23.37,,0,"hui_gt study_id=14 obs_id=73 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r35,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,32.23,20.57,,0,"hui_gt study_id=14 obs_id=74 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r36,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,34.73,22.0,,0,"hui_gt study_id=14 obs_id=75 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r37,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,38.07,22.27,,0,"hui_gt study_id=14 obs_id=76 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r38,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,33.57,24.23,,0,"hui_gt study_id=14 obs_id=77 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
gt__bharti_2013__r39,gt,bharti_2013,grain_zn,wheat,Soil+Foliar,none,0,,single_cell,mg/kg,absolute_control,35.7,20.2,,0,"hui_gt study_id=14 obs_id=78 country=India n=3.0 | pub=Bharti, K., Pandey, N., Shankhdhar, D., Srivastava, P.C., Shankhdhar, S.C., 2013. Improving nutritional quality of wheat",gt-rekey-publication
