row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
gt__kalayci_1999__r10,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,13.0,6.0,,0,"hui_gt study_id=58 obs_id=470 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r11,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,8.0,7.0,,0,"hui_gt study_id=58 obs_id=472 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r12,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,13.0,7.0,,0,"hui_gt study_id=58 obs_id=473 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r13,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,13.0,5.0,,0,"hui_gt study_id=58 obs_id=474 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r14,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,8.0,6.0,,0,"hui_gt study_id=58 obs_id=475 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r15,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,10.0,6.0,,0,"hui_gt study_id=58 obs_id=476 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r16,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,12.0,7.0,,0,"hui_gt study_id=58 obs_id=477 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r17,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,15.0,6.0,,0,"hui_gt study_id=58 obs_id=478 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r18,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,14.0,8.0,,0,"hui_gt study_id=58 obs_id=479 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r19,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,14.0,6.0,,0,"hui_gt study_id=58 obs_id=481 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r20,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,11.0,6.0,,0,"hui_gt study_id=58 obs_id=482 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r21,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,11.0,6.0,,0,"hui_gt study_id=58 obs_id=483 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r22,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,12.0,6.0,,0,"hui_gt study_id=58 obs_id=484 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r23,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,11.0,6.0,,0,"hui_gt study_id=58 obs_id=485 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r24,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,10.0,7.0,,0,"hui_gt study_id=58 obs_id=486 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r25,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,12.0,6.0,,0,"hui_gt study_id=58 obs_id=487 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r26,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,11.0,6.0,,0,"hui_gt study_id=58 obs_id=488 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r27,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,10.0,6.0,,0,"hui_gt study_id=58 obs_id=489 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r28,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,13.0,7.0,,0,"hui_gt study_id=58 obs_id=490 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r29,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,8.0,7.0,,0,"hui_gt study_id=58 obs_id=491 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r30,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,11.0,5.0,,0,"hui_gt study_id=58 obs_id=492 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r31,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,11.0,6.0,,0,"hui_gt study_id=58 obs_id=493 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r32,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,17.0,7.0,,0,"hui_gt study_id=58 obs_id=494 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r33,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,10.0,7.0,,0,"hui_gt study_id=58 obs_id=495 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r34,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,13.0,6.0,,0,"hui_gt study_id=58 obs_id=496 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r35,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,12.0,6.0,,0,"hui_gt study_id=58 obs_id=497 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r36,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,14.0,6.0,,0,"hui_gt study_id=58 obs_id=498 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r37,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,12.0,8.0,,0,"hui_gt study_id=58 obs_id=499 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r38,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,15.0,9.0,,0,"hui_gt study_id=58 obs_id=500 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r39,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,13.0,9.0,,0,"hui_gt study_id=58 obs_id=501 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r40,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,15.0,9.0,,0,"hui_gt study_id=58 obs_id=502 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r41,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,14.0,11.0,,0,"hui_gt study_id=58 obs_id=503 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r42,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,11.0,9.0,,0,"hui_gt study_id=58 obs_id=504 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r43,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,13.0,10.0,,0,"hui_gt study_id=58 obs_id=505 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r44,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,12.0,10.0,,0,"hui_gt study_id=58 obs_id=506 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r45,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,12.0,9.0,,0,"hui_gt study_id=58 obs_id=507 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r46,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,11.0,9.0,,0,"hui_gt study_id=58 obs_id=508 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r47,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,14.0,9.0,,0,"hui_gt study_id=58 obs_id=509 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r48,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,13.0,10.0,,0,"hui_gt study_id=58 obs_id=510 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r49,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,10.0,9.0,,0,"hui_gt study_id=58 obs_id=511 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r50,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,12.0,9.0,,0,"hui_gt study_id=58 obs_id=512 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r51,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,14.0,11.0,,0,"hui_gt study_id=58 obs_id=513 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r52,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,13.0,10.0,,0,"hui_gt study_id=58 obs_id=514 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r53,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,11.0,9.0,,0,"hui_gt study_id=58 obs_id=515 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r54,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,15.0,10.0,,0,"hui_gt study_id=58 obs_id=516 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r55,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,11.0,8.0,,0,"hui_gt study_id=58 obs_id=517 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r56,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,13.0,10.0,,0,"hui_gt study_id=58 obs_id=518 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r57,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,12.0,10.0,,0,"hui_gt study_id=58 obs_id=519 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r58,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,14.0,10.0,,0,"hui_gt study_id=58 obs_id=520 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r59,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,13.0,9.0,,0,"hui_gt study_id=58 obs_id=521 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r60,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,11.0,9.0,,0,"hui_gt study_id=58 obs_id=522 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r61,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,12.0,10.0,,0,"hui_gt study_id=58 obs_id=523 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r62,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,12.0,9.0,,0,"hui_gt study_id=58 obs_id=524 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r63,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,9.0,8.0,,0,"hui_gt study_id=58 obs_id=525 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r64,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,12.0,10.0,,0,"hui_gt study_id=58 obs_id=526 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r65,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,13.0,10.0,,0,"hui_gt study_id=58 obs_id=527 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r66,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,13.0,10.0,,0,"hui_gt study_id=58 obs_id=528 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r67,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,10.0,9.0,,0,"hui_gt study_id=58 obs_id=529 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r68,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,11.0,10.0,,0,"hui_gt study_id=58 obs_id=530 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r69,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,10.0,8.0,,0,"hui_gt study_id=58 obs_id=531 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r70,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,11.0,10.0,,0,"hui_gt study_id=58 obs_id=532 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r71,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,12.0,10.0,,0,"hui_gt study_id=58 obs_id=533 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r72,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,14.0,10.0,,0,"hui_gt study_id=58 obs_id=534 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r73,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,11.0,10.0,,0,"hui_gt study_id=58 obs_id=535 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
gt__kalayci_1999__r74,gt,kalayci_1999,grain_zn,wheat,Soil,none,0,,single_cell,mg/kg,absolute_control,11.0,10.0,,0,"hui_gt study_id=58 obs_id=536 country=Turkey n=4.0 | pub=Kalayci, M., Torun, B., Eker, S., Aydin, M., Ozturk, L., Cakmak, I., 1999. Grain yield, zinc efficiency and zinc concent",gt-rekey-publication
