paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_crop_species,mod_climate,mod_region,mod_soil_type,mod_irrigation,mod_residue_management,mod_crop_rotation,mod_study_duration_years,mod_n_fertilizer_rate,mod_previous_crop,mod_soil_moisture_pct,p_value,significance,mod_precipitation_mm,mod_country,mod_row_spacing_cm,mod_seeding_rate_kg_ha,mod_n_fertilizer_kg_ha,mod_cover_crop,mod_latitude,mod_longitude,mod_altitude_m,mod_soil_clay_pct,mod_soil_silt_pct,mod_soil_sand_pct,mod_soil_texture,mod_irrigation_m3_ha,mod_tillage_type_treatment,mod_tillage_type_control,mod_num_sites,mod_num_site_years,mod_cultivar,mod_season,mod_N_fertilizer_rate_kg_ha,mod_wheat_genotypes_pooled,mod_n_fertilizer_rate_kg_ha,mod_rainfall_mm,mod_rice_genotypes_pooled,mod_elevation_m,mod_annual_rainfall_mm,mod_soil_pH,mod_N_rate_kg_ha,mod_years,mod_experimental_design,mod_soil_N_kg_ha,mod_soil_P_kg_ha,mod_soil_K_kg_ha,mod_weed_control_treatment,mod_weed_control_control,mod_year_of_measurement,mod_N_fertilizer_kg_ha,mod_crop_year,mod_mean_annual_rainfall_mm,mod_in_crop_rainfall_mm,mod_fallow_rainfall_mm,mod_years_no_till,mod_fertiliser,mod_S_rate_kg_ha,mod_aridity_index,mod_rotation_includes_legume,mod_preceding_crop,mod_mean_precipitation_mm,mod_farming_system,mod_years_averaged,mod_N_fertilizer_rate_kg_ha_yr,mod_mean_temp_C,mod_hybrid,mod_year,mod_climate_character,mod_annual_precipitation_mm,mod_mean_temperature_C,mod_N_fertilizer_rate,mod_study_type,mod_survey_years,mod_total_sample_size,mod_regression_coefficient_notill_on_yield,mod_regression_t_ratio,mod_regression_significant,mod_sample_mean_yield_bu_acre,mod_sample_sd_yield_bu_acre,mod_yield_equation_R_squared,mod_yield_equation_std_dev_residuals,mod_model_type,mod_irrigation_depth_mm,mod_irrigation_depth_pct_NID,mod_residue_management_treatment,mod_residue_management_control,mod_aridity_index_or_precipitation_mm,mod_year_of_experiment,mod_soil_moisture_field_capacity_pct,mod_seeding_method,mod_seeder_type,mod_seeder_power_hp,mod_mean_annual_precipitation_mm,mod_mean_annual_water_deficit_mm,mod_years_under_notill,mod_experiment_established,mod_data_period,mod_sowing_date,mod_harvest_date,mod_days_to_maturity,mod_study_duration_years_notill,mod_variety,mod_tillage_class,mod_comparison_baseline,mod_n_observation_pairs,mod_n_experiments,mod_analysis_type,mod_koppen_class,mod_soil_texture_class,mod_crop_class,mod_outcome_category,mod_analysis,mod_mean_difference_g_C_per_m2,mod_precipitation_fallow_mm,mod_precipitation_growing_mm,mod_year_of_observation,mod_tillage_depth_cm,mod_study_year,mod_K_rate_kg_ha,mod_P_rate_kg_ha,mod_P_fertilizer_kg_ha,mod_K_fertilizer_kg_ha,mod_growing_season,mod_tillage_history,mod_cropping_system,mod_rotation,mod_pooled_n_observations,mod_number_of_studies,mod_regression_equation,mod_r_squared,mod_study_duration,mod_rotation_type,mod_rotation_diversity,mod_includes_legume,mod_period,mod_years_in_period,mod_n_rotations_pooled,mod_plot_size_m2,mod_bed_type,mod_year_of_data,mod_koppen_climate,mod_clay_content_g_kg,mod_mean_annual_temp_C,mod_site,mod_P2O5_rate_kg_ha,mod_K2O_rate_kg_ha,mod_nutrient_treatment,mod_study_duration_seasons,mod_n_farms,mod_n_cropping_systems,mod_n_weather_repetitions,mod_n_simulated_years,mod_total_data_points,mod_simulation_condition,mod_soil_organic_carbon_pct,mod_seed_rate_kg_ha,mod_num_varieties_tested,mod_num_farms,mod_aridity_index_or_precipitation,mod_fertilizer_type,mod_cover_crop_treatment,mod_weed_control,mod_pre_crop,mod_rainfall_oct_jun_mm,mod_temperature_oct_jun_C,mod_harvest_year,mod_planting_system,mod_planting_geometry,mod_residue_amount_t_ha,mod_n_fertilizer_rate_treatment,mod_n_fertilizer_rate_control,mod_clay_pct,mod_biochar,mod_sampling_depth_cm,mod_baseline_SOC_g_kg,mod_crop_variety,mod_residue_pct,mod_NPK_pct_of_recommended,mod_soil_organic_matter_pct,mod_planting_season,mod_tillage_type,mod_cover_crop_species,mod_insect_exclusion,mod_study_duration_years_under_notill,mod_elevation_masl,mod_seasonal_rainfall_mm,mod_plant_population
AJRathod_2021_Effect_of_tillage_and_crop,Grain yield,kg/ha,table,Table 1,1775.0,2032.0,-12.64763779527559,15.0,15.0,SE,82.0,,,,,,,T1 - Zero tillage (direct seeding without soil disturbance using zero-till-seed-drill),T3 - Conventional tillage (one deep ploughing + two passes of cultivator with planking + normal seed drill),high,Split plot design with 3 reps x 5 residue subplot treatments = 15 plots per tillage level. SE± = 82 is the SE of the tillage main effect mean. CD at 5% = 248; T1 vs T3 difference (257 kg/ha) exceeds CD so is significant. Reduced tillage (T2 = 2207 kg/ha) was at par with T3 and significantly higher than T1. T×R interaction was NS so individual cell means not reported. Paper reports only main effect means averaged over subplot treatments.,Effect of tillage and crop residue management practices on yield and economics of wheat (Triticum aestivum L.) under conservation agriculture,"AJ Rathod, MP Jagtap, SS Kinge, PN More",2021,International Journal of Chemical Studies,https://doi.org/10.22271/chemi.2021.v9.i1l.11328,wheat,semi-arid,"Parbhani, Maharashtra, India",deep black clay,rainfed,averaged across 5 residue levels (0 to 5 t/ha soybean residue ± consortia),soybean-wheat,1,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnkitSaini_2024_Assessing_the_effect_of_soil,Wheat grain yield,kg/ha,table,Table 6,4386.0,4825.0,-9.098445595854923,9.0,9.0,SE,66.0,66.0,66.0,66.0,66.0,,,"Zero tillage (ZT): non-selective herbicide applied post-harvest, zero-till precision seed drill for sowing, with chemical fertilizers (120-60-40 NPK kg/ha)","Conventional tillage (CT): primary and secondary tillage to achieve optimal tilth before sowing, with chemical fertilizers (120-60-40 NPK kg/ha)",high,"Split-plot design: 3 replications x 3 genotypes = 9 plots per tillage. SEm± is pooled SE of treatment mean from Error(a) MS. CD(P=0.05)=228. ZT(b) vs CT(a) letters differ, significant at P<0.05. Year 1 of no-till.","Assessing the effect of soil cultivation methods and genotypes on crop yield components, yield and soil properties in wheat (Triticum aestivum L.) and Rice (Oryza sativa L.) cropping system","Ankit Saini, Sandeep Manuja, Ram Gopal Upadhyay, Shilpa Manhas, Chinmaya Sahoo, Gurudev Singh, Raj Paul Sharma, Riya Johnson, Joy M. Joel, Jos T. Puthur, Muhammad Imran, Mohammad Reza Fayezizadeh",2024,BMC Plant Biology,10.1186/s12870-024-05001-y,wheat,sub-temperate humid,"Malan, Himachal Pradesh, India",silty clay loam,rainfed,"retained (ZT), incorporated (CT)",rice-wheat rotation,1,,,,<0.05,*,,,,,,,,,,,,,,,,,,,,2019-20 (Rabi),,"HPW 349, HPW 368, HS 562",120,120.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnkitSaini_2024_Assessing_the_effect_of_soil,Wheat grain yield,kg/ha,table,Table 6,3918.0,4503.0,-12.991339107261826,9.0,9.0,SE,69.0,69.0,69.0,69.0,69.0,,,"Zero tillage (ZT): non-selective herbicide applied post-harvest, zero-till precision seed drill for sowing, with chemical fertilizers (120-60-40 NPK kg/ha)","Conventional tillage (CT): primary and secondary tillage to achieve optimal tilth before sowing, with chemical fertilizers (120-60-40 NPK kg/ha)",high,"Split-plot design: 3 replications x 3 genotypes = 9 plots per tillage. SEm± is pooled SE from Error(a) MS. CD(P=0.05)=240. ZT(b) vs CT(a) letters differ, significant at P<0.05. Year 2 of no-till.","Assessing the effect of soil cultivation methods and genotypes on crop yield components, yield and soil properties in wheat (Triticum aestivum L.) and Rice (Oryza sativa L.) cropping system","Ankit Saini, Sandeep Manuja, Ram Gopal Upadhyay, Shilpa Manhas, Chinmaya Sahoo, Gurudev Singh, Raj Paul Sharma, Riya Johnson, Joy M. Joel, Jos T. Puthur, Muhammad Imran, Mohammad Reza Fayezizadeh",2024,BMC Plant Biology,10.1186/s12870-024-05001-y,wheat,sub-temperate humid,"Malan, Himachal Pradesh, India",silty clay loam,rainfed,"retained (ZT), incorporated (CT)",rice-wheat rotation,2,,,,<0.05,*,,,,,,,,,,,,,,,,,,,,2020-21 (Rabi),,"HPW 349, HPW 368, HS 562",120,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnkitSaini_2024_Assessing_the_effect_of_soil,Wheat straw yield,kg/ha,table,Table 6,6922.0,7084.0,-2.2868435911914173,9.0,9.0,SE,123.0,123.0,123.0,123.0,123.0,,,Zero tillage (ZT),Conventional tillage (CT),high,"ZT(a) and CT(a) share same letter, difference not significant. CD(P=0.05)=427, diff=162 < CD. SEm± pooled from Error(a).","Assessing the effect of soil cultivation methods and genotypes on crop yield components, yield and soil properties in wheat (Triticum aestivum L.) and Rice (Oryza sativa L.) cropping system","Ankit Saini, Sandeep Manuja, Ram Gopal Upadhyay, Shilpa Manhas, Chinmaya Sahoo, Gurudev Singh, Raj Paul Sharma, Riya Johnson, Joy M. Joel, Jos T. Puthur, Muhammad Imran, Mohammad Reza Fayezizadeh",2024,BMC Plant Biology,10.1186/s12870-024-05001-y,wheat,sub-temperate humid,"Malan, Himachal Pradesh, India",silty clay loam,rainfed,"retained (ZT), incorporated (CT)",rice-wheat rotation,1,,,,>0.05,ns,,,,,,,,,,,,,,,,,,,,2019-20 (Rabi),,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnkitSaini_2024_Assessing_the_effect_of_soil,Wheat straw yield,kg/ha,table,Table 6,5827.0,6301.0,-7.5226154578638305,9.0,9.0,SE,104.0,104.0,104.0,104.0,104.0,,,Zero tillage (ZT),Conventional tillage (CT),high,"ZT(b) vs CT(a) letters differ, significant. CD(P=0.05)=359, diff=474 > CD. SEm± pooled from Error(a).","Assessing the effect of soil cultivation methods and genotypes on crop yield components, yield and soil properties in wheat (Triticum aestivum L.) and Rice (Oryza sativa L.) cropping system","Ankit Saini, Sandeep Manuja, Ram Gopal Upadhyay, Shilpa Manhas, Chinmaya Sahoo, Gurudev Singh, Raj Paul Sharma, Riya Johnson, Joy M. Joel, Jos T. Puthur, Muhammad Imran, Mohammad Reza Fayezizadeh",2024,BMC Plant Biology,10.1186/s12870-024-05001-y,wheat,sub-temperate humid,"Malan, Himachal Pradesh, India",silty clay loam,rainfed,"retained (ZT), incorporated (CT)",rice-wheat rotation,2,,,,<0.05,*,,,,,,,,,,,,,,,,,,,,2020-21 (Rabi),,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnkitSaini_2024_Assessing_the_effect_of_soil,Wheat biological yield,kg/ha,table,Table 6,11308.0,11908.0,-5.0386294927779645,9.0,9.0,SE,183.0,183.0,183.0,183.0,183.0,,,Zero tillage (ZT),Conventional tillage (CT),high,"ZT(a) and CT(a) share same letter, not significant. CD(P=0.05)=634, diff=600 < CD. SEm± pooled from Error(a).","Assessing the effect of soil cultivation methods and genotypes on crop yield components, yield and soil properties in wheat (Triticum aestivum L.) and Rice (Oryza sativa L.) cropping system","Ankit Saini, Sandeep Manuja, Ram Gopal Upadhyay, Shilpa Manhas, Chinmaya Sahoo, Gurudev Singh, Raj Paul Sharma, Riya Johnson, Joy M. Joel, Jos T. Puthur, Muhammad Imran, Mohammad Reza Fayezizadeh",2024,BMC Plant Biology,10.1186/s12870-024-05001-y,wheat,sub-temperate humid,"Malan, Himachal Pradesh, India",silty clay loam,rainfed,"retained (ZT), incorporated (CT)",rice-wheat rotation,1,,,,>0.05,ns,,,,,,,,,,,,,,,,,,,,2019-20 (Rabi),,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnkitSaini_2024_Assessing_the_effect_of_soil,Wheat biological yield,kg/ha,table,Table 6,9745.0,10804.0,-9.801925212884118,9.0,9.0,SE,170.0,170.0,170.0,170.0,170.0,,,Zero tillage (ZT),Conventional tillage (CT),high,"ZT(b) vs CT(a) letters differ, significant. CD(P=0.05)=591, diff=1059 > CD. SEm± pooled from Error(a).","Assessing the effect of soil cultivation methods and genotypes on crop yield components, yield and soil properties in wheat (Triticum aestivum L.) and Rice (Oryza sativa L.) cropping system","Ankit Saini, Sandeep Manuja, Ram Gopal Upadhyay, Shilpa Manhas, Chinmaya Sahoo, Gurudev Singh, Raj Paul Sharma, Riya Johnson, Joy M. Joel, Jos T. Puthur, Muhammad Imran, Mohammad Reza Fayezizadeh",2024,BMC Plant Biology,10.1186/s12870-024-05001-y,wheat,sub-temperate humid,"Malan, Himachal Pradesh, India",silty clay loam,rainfed,"retained (ZT), incorporated (CT)",rice-wheat rotation,2,,,,<0.05,*,,,,,,,,,,,,,,,,,,,,2020-21 (Rabi),,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnkitSaini_2024_Assessing_the_effect_of_soil,Rice grain yield,kg/ha,table,Table 9,2778.0,3421.0,-18.79567377959661,9.0,9.0,SE,69.0,69.0,69.0,69.0,69.0,,,"Zero tillage (ZT): non-selective herbicide applied post-harvest, zero-till precision seed drill for sowing, with chemical fertilizers (60-30-30 NPK kg/ha)","Conventional tillage (CT): primary and secondary tillage to achieve optimal tilth before sowing, with chemical fertilizers (60-30-30 NPK kg/ha)",high,"Split-plot design: 3 reps x 3 genotypes = 9 plots per tillage. SEm± pooled from Error(a). CD(P=0.05)=238, diff=643 > CD, significant. Year 1 of no-till for rice.","Assessing the effect of soil cultivation methods and genotypes on crop yield components, yield and soil properties in wheat (Triticum aestivum L.) and Rice (Oryza sativa L.) cropping system","Ankit Saini, Sandeep Manuja, Ram Gopal Upadhyay, Shilpa Manhas, Chinmaya Sahoo, Gurudev Singh, Raj Paul Sharma, Riya Johnson, Joy M. Joel, Jos T. Puthur, Muhammad Imran, Mohammad Reza Fayezizadeh",2024,BMC Plant Biology,10.1186/s12870-024-05001-y,rice,sub-temperate humid,"Malan, Himachal Pradesh, India",silty clay loam,rainfed,"retained (ZT), incorporated (CT)",rice-wheat rotation,1,,,,<0.05,*,,,,,,,,,,,,,,,,,,,,2020 (Kharif),,,60,300.2,"Sukara Dhan 1 (HPR 1156), Him Palam Dhan 1 (HPR 2656), Him Palam Lal Dhan 1 (HPR 2795)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnkitSaini_2024_Assessing_the_effect_of_soil,Rice grain yield,kg/ha,table,Table 9,3051.0,3587.0,-14.942849177585726,9.0,9.0,SE,66.0,66.0,66.0,66.0,66.0,,,"Zero tillage (ZT): non-selective herbicide applied post-harvest, zero-till precision seed drill for sowing, with chemical fertilizers (60-30-30 NPK kg/ha)","Conventional tillage (CT): primary and secondary tillage to achieve optimal tilth before sowing, with chemical fertilizers (60-30-30 NPK kg/ha)",high,"Split-plot design: 3 reps x 3 genotypes = 9 plots per tillage. SEm± pooled from Error(a). CD(P=0.05)=229, diff=536 > CD, significant. Year 2 of no-till for rice.","Assessing the effect of soil cultivation methods and genotypes on crop yield components, yield and soil properties in wheat (Triticum aestivum L.) and Rice (Oryza sativa L.) cropping system","Ankit Saini, Sandeep Manuja, Ram Gopal Upadhyay, Shilpa Manhas, Chinmaya Sahoo, Gurudev Singh, Raj Paul Sharma, Riya Johnson, Joy M. Joel, Jos T. Puthur, Muhammad Imran, Mohammad Reza Fayezizadeh",2024,BMC Plant Biology,10.1186/s12870-024-05001-y,rice,sub-temperate humid,"Malan, Himachal Pradesh, India",silty clay loam,rainfed,"retained (ZT), incorporated (CT)",rice-wheat rotation,2,,,,<0.05,*,,,,,,,,,,,,,,,,,,,,2021 (Kharif),,,60,249.8,"Sukara Dhan 1 (HPR 1156), Him Palam Dhan 1 (HPR 2656), Him Palam Lal Dhan 1 (HPR 2795)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnkitSaini_2024_Assessing_the_effect_of_soil,Rice straw yield,kg/ha,table,Table 9,5122.0,6013.0,-14.817894561782804,9.0,9.0,SE,121.0,121.0,121.0,121.0,121.0,,,Zero tillage (ZT),Conventional tillage (CT),high,"CD(P=0.05)=419, diff=891 > CD, significant. SEm± pooled from Error(a).","Assessing the effect of soil cultivation methods and genotypes on crop yield components, yield and soil properties in wheat (Triticum aestivum L.) and Rice (Oryza sativa L.) cropping system","Ankit Saini, Sandeep Manuja, Ram Gopal Upadhyay, Shilpa Manhas, Chinmaya Sahoo, Gurudev Singh, Raj Paul Sharma, Riya Johnson, Joy M. Joel, Jos T. Puthur, Muhammad Imran, Mohammad Reza Fayezizadeh",2024,BMC Plant Biology,10.1186/s12870-024-05001-y,rice,sub-temperate humid,"Malan, Himachal Pradesh, India",silty clay loam,rainfed,"retained (ZT), incorporated (CT)",rice-wheat rotation,1,,,,<0.05,*,,,,,,,,,,,,,,,,,,,,2020 (Kharif),,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnkitSaini_2024_Assessing_the_effect_of_soil,Rice straw yield,kg/ha,table,Table 9,5517.0,6247.0,-11.685609092364334,9.0,9.0,SE,114.0,114.0,114.0,114.0,114.0,,,Zero tillage (ZT),Conventional tillage (CT),high,"CD(P=0.05)=397, diff=730 > CD, significant. SEm± pooled from Error(a).","Assessing the effect of soil cultivation methods and genotypes on crop yield components, yield and soil properties in wheat (Triticum aestivum L.) and Rice (Oryza sativa L.) cropping system","Ankit Saini, Sandeep Manuja, Ram Gopal Upadhyay, Shilpa Manhas, Chinmaya Sahoo, Gurudev Singh, Raj Paul Sharma, Riya Johnson, Joy M. Joel, Jos T. Puthur, Muhammad Imran, Mohammad Reza Fayezizadeh",2024,BMC Plant Biology,10.1186/s12870-024-05001-y,rice,sub-temperate humid,"Malan, Himachal Pradesh, India",silty clay loam,rainfed,"retained (ZT), incorporated (CT)",rice-wheat rotation,2,,,,<0.05,*,,,,,,,,,,,,,,,,,,,,2021 (Kharif),,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnkitSaini_2024_Assessing_the_effect_of_soil,Rice biological yield,kg/ha,table,Table 9,7899.0,9434.0,-16.270934916260334,9.0,9.0,SE,189.0,189.0,189.0,189.0,189.0,,,Zero tillage (ZT),Conventional tillage (CT),high,"CD(P=0.05)=655, diff=1535 > CD, significant. SEm± pooled from Error(a).","Assessing the effect of soil cultivation methods and genotypes on crop yield components, yield and soil properties in wheat (Triticum aestivum L.) and Rice (Oryza sativa L.) cropping system","Ankit Saini, Sandeep Manuja, Ram Gopal Upadhyay, Shilpa Manhas, Chinmaya Sahoo, Gurudev Singh, Raj Paul Sharma, Riya Johnson, Joy M. Joel, Jos T. Puthur, Muhammad Imran, Mohammad Reza Fayezizadeh",2024,BMC Plant Biology,10.1186/s12870-024-05001-y,rice,sub-temperate humid,"Malan, Himachal Pradesh, India",silty clay loam,rainfed,"retained (ZT), incorporated (CT)",rice-wheat rotation,1,,,,<0.05,*,,,,,,,,,,,,,,,,,,,,2020 (Kharif),,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnkitSaini_2024_Assessing_the_effect_of_soil,Rice biological yield,kg/ha,table,Table 9,8568.0,9834.0,-12.873703477730322,9.0,9.0,SE,176.0,176.0,176.0,176.0,176.0,,,Zero tillage (ZT),Conventional tillage (CT),high,"CD(P=0.05)=608, diff=1266 > CD, significant. SEm± pooled from Error(a).","Assessing the effect of soil cultivation methods and genotypes on crop yield components, yield and soil properties in wheat (Triticum aestivum L.) and Rice (Oryza sativa L.) cropping system","Ankit Saini, Sandeep Manuja, Ram Gopal Upadhyay, Shilpa Manhas, Chinmaya Sahoo, Gurudev Singh, Raj Paul Sharma, Riya Johnson, Joy M. Joel, Jos T. Puthur, Muhammad Imran, Mohammad Reza Fayezizadeh",2024,BMC Plant Biology,10.1186/s12870-024-05001-y,rice,sub-temperate humid,"Malan, Himachal Pradesh, India",silty clay loam,rainfed,"retained (ZT), incorporated (CT)",rice-wheat rotation,2,,,,<0.05,*,,,,,,,,,,,,,,,,,,,,2021 (Kharif),,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE,grain yield,q/ha,table,Table 2,9.66,19.69,-50.93956323006602,3.0,3.0,,,,,,,,,No tillage + No weed control (T1: P0W0IC0),Conventional tillage (5 ploughings) + Weed control by interculture (T9: P5IC),medium,T1 vs T9. Weed control confounded: treatment has NO weed control while control has interculture. Not a clean tillage comparison. Year 1979-80 had low rainfall (199.4 mm).,Effect of intensity of tillage and weed control on yield of wheat under rainfed conditions,"K.L. Bhagat, H. Singh, K.C. Soni",1991,Madras Agricultural Journal,10.29321/MAJ.10.A01871,wheat,subtropical,"Jammu, Kashmir, India",sandy loam,rainfed,not specified,not specified,1,,,,,,,,,,,,,,,,,,,,,,,,WL 410,,,,,199.4,,,,7.4,,,,234.0,19.0,178.0,none,interculture,1979-1980,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE,grain yield,q/ha,table,Table 2,14.61,20.49,-28.696925329428986,3.0,3.0,,,,,,,,,No tillage + No weed control (T1: P0W0IC0),Conventional tillage (5 ploughings) + Weed control by interculture (T9: P5IC),medium,T1 vs T9. Weed control confounded: treatment has NO weed control while control has interculture. Year 1980-81 had higher rainfall (398.1 mm).,Effect of intensity of tillage and weed control on yield of wheat under rainfed conditions,"K.L. Bhagat, H. Singh, K.C. Soni",1991,Madras Agricultural Journal,10.29321/MAJ.10.A01871,wheat,subtropical,"Jammu, Kashmir, India",sandy loam,rainfed,not specified,not specified,2,,,,,,,,,,,,,,,,,,,,,,,,WL 410,,,,,398.1,,,,7.4,,,,234.0,19.0,178.0,none,interculture,1980-1981,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE,grain yield,q/ha,table,Table 2,15.52,19.69,-21.178263077704425,3.0,3.0,,,,,,,,,No tillage + Weed control by weedicide (T2: P0W),Conventional tillage (5 ploughings) + Weed control by interculture (T9: P5IC),medium,T2 vs T9. Weed control methods differ (weedicide vs interculture). Year 1979-80 low rainfall.,Effect of intensity of tillage and weed control on yield of wheat under rainfed conditions,"K.L. Bhagat, H. Singh, K.C. Soni",1991,Madras Agricultural Journal,10.29321/MAJ.10.A01871,wheat,subtropical,"Jammu, Kashmir, India",sandy loam,rainfed,not specified,not specified,1,,,,,,,,,,,,,,,,,,,,,,,,WL 410,,,,,199.4,,,,7.4,,,,234.0,19.0,178.0,weedicide (nitrofen 1.25 kg a.i./ha),interculture,1979-1980,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHAGATKL_1991_EFFECT_OF_INTENSITY_OF_TILLAGE,grain yield,q/ha,table,Table 2,17.81,20.49,-13.079551000488044,3.0,3.0,,,,,,,,,No tillage + Weed control by weedicide (T2: P0W),Conventional tillage (5 ploughings) + Weed control by interculture (T9: P5IC),medium,T2 vs T9. Weed control methods differ (weedicide vs interculture). Year 1980-81 higher rainfall.,Effect of intensity of tillage and weed control on yield of wheat under rainfed conditions,"K.L. Bhagat, H. Singh, K.C. Soni",1991,Madras Agricultural Journal,10.29321/MAJ.10.A01871,wheat,subtropical,"Jammu, Kashmir, India",sandy loam,rainfed,not specified,not specified,2,,,,,,,,,,,,,,,,,,,,,,,,WL 410,,,,,398.1,,,,7.4,,,,234.0,19.0,178.0,weedicide (nitrofen 1.25 kg a.i./ha),interculture,1980-1981,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
